run_name,target_family,noise_mode,aggregate_mean_theta,accuracy_reference,theta_1,theta_2,theta_3,theta_4,theta_5
run_00182,task_proxy_irt,variable,0.26168208752969846,0.35223914808187723,0.06075855484347604,0.46308181287197114,0.7736702034148221,0.6900965712001084,-0.6791967046818852
run_00173,task_proxy_irt,variable,0.24998895584721703,0.3480525381710006,-0.42682250590779264,-0.3241392581893432,-0.03723094860943025,1.8007836363344936,0.23735385560815764
run_00153,task_proxy_irt,variable,0.24926433928955705,0.3518179709438409,3.088245860698145,-0.6429505921377916,-1.2053717700823048,0.2970370607040655,-0.29063886273432893
run_00088,task_proxy_irt,variable,0.2366201136103351,0.3517114092105069,0.5000082060187767,-0.33193427841604217,0.10780510335582734,1.2787631485793298,-0.3715416114862162
run_00236,task_proxy_irt,variable,0.22501008145087345,0.3434146196004323,-0.6843854005503809,0.4276822605195285,0.6766125537032495,0.5137830989159935,0.1913578946659767
run_00177,task_proxy_irt,variable,0.2216994599826357,0.34643679300762853,1.2798325828079669,0.27670659031525957,0.9095330744896424,-0.8012378054695919,-0.5563371422300979
run_00211,task_proxy_irt,variable,0.220672252144377,0.3422923342793434,2.1723131787154277,0.6770080660432342,0.8261786361464222,-0.43265310031783305,-2.1394855198653664
run_00175,task_proxy_irt,variable,0.21216519607257145,0.35066078560946545,1.1382117840982555,-0.7670723411375706,0.6831717721814842,-0.3413961021849866,0.3479108674056747
run_00214,task_proxy_irt,variable,0.20810317924356797,0.3494251192885188,-0.03344117257855109,0.7081302249235613,1.2856717832700164,-0.18310384702143653,-0.7367410923757503
run_00123,task_proxy_irt,variable,0.20257191746404243,0.3526235439835675,-0.08037670840269716,-0.0984931267684899,0.381632924246804,0.5400699764685878,0.27002652177600733
run_00199,task_proxy_irt,variable,0.19075334871915445,0.3497724265208281,1.8839548189738233,-0.6059976795645393,-0.2768473929657369,-0.6161913135854207,0.5688483107376459
run_00012,task_proxy_irt,variable,0.189777376808365,0.3436219327436125,1.3470590810412797,0.6490772355840824,-0.18030164079693223,0.013028915904726901,-0.8799767076913317
run_00069,task_proxy_irt,variable,0.18721114896668864,0.3464403759170062,0.03852874758508971,-1.2904673920819831,0.9914812543907601,-0.046319655335802366,1.2428327902753789
run_00200,task_proxy_irt,variable,0.18645841304768532,0.3434810429624177,-0.46926512020030237,0.6086009364166575,-1.2612446244916737,-0.4079190326374036,2.4621199061511487
run_00169,task_proxy_irt,variable,0.18363156103677186,0.3469778210169156,0.10638041593511491,0.8823900416935719,0.8369338345040208,-0.1609424485244837,-0.7466040384243647
run_00112,task_proxy_irt,variable,0.17965337035151024,0.3389601839792107,0.6632197197127276,0.012430620302071083,0.0787219638649287,-0.5905450568140151,0.7344396046918389
run_00152,task_proxy_irt,variable,0.1769618212719067,0.34017462438662904,-0.260694414318097,-0.882134623060506,0.7526225761327989,-0.020081426162739287,1.295096993768077
run_00093,task_proxy_irt,variable,0.1722734291704503,0.3446151736536919,1.4800787979423,0.24272894328929004,-1.139490213018856,-0.5036469801067553,0.7816965977462728
run_00168,task_proxy_irt,variable,0.1714116967628198,0.34281398988209294,-0.03767087800607635,0.32646940063472746,-0.6407881338564647,0.09491423240465083,1.1141338626372619
run_00089,task_proxy_irt,variable,0.16182306952259912,0.3573754936199568,-0.9808731259140847,-0.5999941316029171,1.6536768993442141,0.9515710579560883,-0.21526535217030485
run_00076,task_proxy_irt,variable,0.16085996676583417,0.347440863494408,0.3023400958177875,0.795567526305083,-0.9526432552356027,1.277264924539852,-0.6182294575979489
run_00040,task_proxy_irt,variable,0.1585871776814792,0.34258908211175215,-0.3456304647357021,1.814955005725231,0.31193493664425426,-1.2015357987762192,0.21321220954983183
run_00239,task_proxy_irt,variable,0.15792397528421964,0.3497706813789353,0.6525501689911265,0.7937547768035407,-0.6290102317398205,-0.3249385089995574,0.2972636713658091
run_00041,task_proxy_irt,variable,0.14361563312759668,0.34570902902395395,0.37614779337204673,0.0660071760194196,1.7692379822800832,-1.3618108453875362,-0.13150394064603016
run_00187,task_proxy_irt,variable,0.13790228498330886,0.3452575827074179,0.7113917512474947,1.4349964261139745,0.23520128815374555,-1.6941475124809469,0.0020694718822764457
run_00191,task_proxy_irt,variable,0.1356312946688371,0.34584675026638606,-0.06314435473758039,1.5299423334298332,-0.617181084896787,0.035355137747529415,-0.20681555819880984
run_00229,task_proxy_irt,variable,0.13296153766527138,0.35043220348946974,0.3066414681289475,-0.8071994924423096,0.2339133771901516,-0.3346577627472371,1.2661100981968045
run_00212,task_proxy_irt,variable,0.1278662905167691,0.34144635479168517,0.29066206853025617,-1.2409674655980734,0.14238062176708544,0.7401039207269539,0.7071523071576234
run_00154,task_proxy_irt,variable,0.12589884841271698,0.34837228114792784,0.19610503377215074,-0.43248551921628287,1.0652493210826885,1.0871430288355197,-1.286517622410491
run_00224,task_proxy_irt,variable,0.12535810894183158,0.3446901476570728,-0.1198779034829125,-0.5690538927626259,0.2763703188809303,0.856701690877441,0.18265033119632504
run_00090,task_proxy_irt,variable,0.12104186641712952,0.34626259515560176,-1.0932800676152712,1.3306346602342791,-0.0804087829580714,-0.6856901551762498,1.1339536776009609
run_00225,task_proxy_irt,variable,0.09763825662181448,0.3483120445890472,-0.12813733795865234,0.14751012703710767,-0.6372788396331404,0.7071621080950332,0.39893522556872424
run_00213,task_proxy_irt,variable,0.09336373760533911,0.34544481639085545,-0.6896329210381991,-0.7056934976216981,0.8192934259588274,-0.2869004926481191,1.3297521733758846
run_00101,task_proxy_irt,variable,0.0895860340520935,0.340647795312952,1.3106938845323313,-0.8927465760331162,-0.6683199195681487,-0.2737309823809593,0.9720337637103605
run_00098,task_proxy_irt,variable,0.08144035874432448,0.34407918957173794,-0.543727963943359,0.516883879814364,-0.3080354419607885,0.6149018412479321,0.12717947856347378
run_00046,task_proxy_irt,variable,0.07766161579928907,0.34785627415633263,-0.37535965298023066,0.6389687440774429,-0.014695561478597545,-0.19792060582592758,0.33731515520375827
run_00102,task_proxy_irt,variable,0.07538656946516917,0.34795186919811355,-1.6686540096164342,1.0513397055461264,-0.437795380028133,1.3512354138391063,0.08080711758518037
run_00167,task_proxy_irt,variable,0.07353591463005195,0.34427112698038287,-0.2794357727245216,1.7540870086849107,-0.14200830992102415,-1.3478920633795932,0.3829287104904879
run_00117,task_proxy_irt,variable,0.06287240671773871,0.3461556706246135,-0.9943310160300216,-0.40783815994276085,1.0842455147256378,1.503846564005053,-0.8715608691692148
run_00135,task_proxy_irt,variable,0.05191834100863013,0.34611082808147836,-0.3958384891328393,1.2115132496489887,1.1686747096133858,-2.3503276709302985,0.6255699058439139
run_00105,task_proxy_irt,variable,0.03731859701650029,0.35051841333191475,-0.9079692619886313,0.18560029850346058,-0.51336368568927,-0.23196288343880694,1.6542885176957491
run_00186,task_proxy_irt,variable,0.031609902208510024,0.34929857082774995,-0.8654560864153109,1.2872630242071303,-0.14626898856931783,-0.029070531698706336,-0.08841790648124517
run_00171,task_proxy_irt,variable,0.0287907972193171,0.3406621227739755,0.8008717466495868,-0.68685751967904,0.33208876382925223,1.221654113012906,-1.5238031177161195
run_00049,task_proxy_irt,variable,0.019828618401105023,0.34995576368816045,-0.6390473391277645,0.9376284566342958,1.1697427226652843,-1.6803048620667198,0.3111241139004292
run_00107,task_proxy_irt,variable,0.014449128851276827,0.35324967005198615,0.4466584816248902,0.13169556556107095,0.9699049390790665,0.3409497024770372,-1.8169630444856806
run_00086,task_proxy_irt,variable,0.011483933057057572,0.34622132384670556,0.8984926746006123,-1.7367856580569578,-0.7260883118591747,0.2623140140400376,1.3594869465607704
run_00050,task_proxy_irt,variable,0.011289768188924586,0.35405915320026676,-1.6105303857539732,0.5480469154194488,0.352645988296891,0.3292539069538433,0.43703241602841314
run_00047,task_proxy_irt,variable,0.006373680973687712,0.3501705002710076,1.3148414834175992,-1.897407637244013,-1.2850940892607863,0.6582076059715476,1.241321041984091
run_00087,task_proxy_irt,variable,0.005685895300515553,0.34727526270635894,-0.9698942660369108,0.057861103421590274,0.7470235608748628,-0.146714544235181,0.3401536224782165
run_00133,task_proxy_irt,variable,-0.003137565657457808,0.3441583949650936,-0.9082221863940343,-0.06738999284418239,0.47281376929011104,0.8622880988080684,-0.37517751714725195
run_00080,task_proxy_irt,variable,-0.005297843502131494,0.34969579414805757,0.48097905032091925,0.9190024428110138,-0.22255835784237776,0.2950971376849156,-1.4990094904851283
run_00231,task_proxy_irt,variable,-0.0059276811492288365,0.34431047513113977,-0.6929262726940923,-0.3530326237193069,0.11979952208029845,0.6578672462895729,0.23865372229738369
run_00194,task_proxy_irt,variable,-0.006626910390367113,0.3401137595627389,-0.7861585933061137,-0.010291747984666493,-0.17837730287491155,0.18868181804767414,0.7530112741661821
run_00104,task_proxy_irt,variable,-0.008737883448176387,0.3532218369733638,-1.0629344423138114,0.8785424128924936,-0.07290532142580458,1.4005618386100056,-1.1869539050037652
