model,fit_protocol,split,n,rmse,mae,bias_pred_minus_actual,actual_std,pred_std,std_ratio,spearman,slope_pred_on_actual,intercept_pred_on_actual,slope_actual_on_pred,intercept_actual_on_pred,low_tail_rmse
mct_lrq69_balanced_Dfam,leave900out,all900_leave_scale_out,4,0.010590449077454078,0.009837216062074633,-0.003151769945754973,0.01834397465097202,0.01278005644650072,0.6966896046066835,0.7999999999999999,0.5907958834878904,0.3299189764562881,1.2171911885263673,-0.17294596012905877,0.01337089223263932
mct_lrq70_drop_Ntied_rho0p025,leave900out,non900_train,627,0.024592051436472594,0.011753117428873677,-0.0023378558564399634,0.07353016995653855,0.06986388444876016,0.9501390312310521,0.947350492798217,0.8959596516695502,0.10713799512322969,0.9924625642444438,0.01025145732139981,0.007368800368865481
mct_lrq70_drop_Ntied_rho0p025,leave900out,all900_leave_scale_out,4,0.010581776985230782,0.009772953983966215,-0.002799627344370559,0.01834397465097202,0.012514962556778076,0.682238325929813,0.7999999999999999,0.5779910513961449,0.3406935825917708,1.2417920884595937,-0.19332955738282365,0.013946653279191312
mct_lrq70_drop_Ntied_rho0p05,leave900out,non900_train,627,0.024587457483012304,0.011757136249071383,-0.0023373612123317213,0.07353016995653855,0.06986126023713093,0.9501033423208978,0.9473183131573435,0.8959464224432007,0.10715241014376584,0.9925224705259751,0.010188070392192862,0.0073838102939258795
mct_lrq70_drop_Ntied_rho0p05,leave900out,all900_leave_scale_out,4,0.01064329347997661,0.009809998768124717,-0.0027218388866045995,0.01834397465097202,0.012488523256852851,0.6807970188833151,0.7999999999999999,0.5744304824113297,0.34366948795876223,1.2393734464059296,-0.19146408950964927,0.014176319763040235
mct_lrq70_drop_Ntied_rho0p1,leave900out,non900_train,627,0.02457870957796015,0.011765239148958708,-0.0023362789423744196,0.07353016995653855,0.0698560360019076,0.9500322934544743,0.947208775801874,0.8959182283511622,0.1071831594829708,0.9926396912610316,0.010063925239078474,0.007414682329085405
mct_lrq70_drop_Ntied_rho0p1,leave900out,all900_leave_scale_out,4,0.01077014485480572,0.009885328335266286,-0.0025696855956751086,0.01834397465097202,0.012442235122710667,0.6782736762041575,0.7999999999999999,0.5674833416840767,0.34947625041420577,1.2335114711498862,-0.18689638645836146,0.014631285479182354
mct_lrq70_drop_Ntied_rho0p25,leave900out,non900_train,627,0.024555784910830516,0.011790513949963926,-0.0023323169037458343,0.07353016995653855,0.06984060475789139,0.9498224306998345,0.9470179860702806,0.8958213299739745,0.10728908227501295,0.992970979359933,0.009712169057253792,0.007513559646450165
mct_lrq70_drop_Ntied_rho0p25,leave900out,all900_leave_scale_out,4,0.011177561448658906,0.01012008093002989,-0.002138471062330921,0.01834397465097202,0.012352114602258372,0.6733608630234262,0.7999999999999999,0.5478599986795166,0.3658798397055117,1.2082974266109199,-0.166959300664955,0.015963219735397938
mct_lrq70_drop_Ntied_rho0p5,leave900out,non900_train,627,0.024527364024402705,0.011825688283085299,-0.002323510587614404,0.07353016995653855,0.0698159688874051,0.9494873863160006,0.9466611863910643,0.8956283674652227,0.10750093226786966,0.9934578399664232,0.009192259627192624,0.007695623753599671
mct_lrq70_drop_Ntied_rho0p5,leave900out,all900_leave_scale_out,4,0.011924911264551454,0.010532492425968987,-0.001490301496423374,0.01834397465097202,0.012341009632644652,0.6727554887888335,0.7999999999999999,0.518303056712941,0.3905858139828679,1.145168176337586,-0.11645265630951337,0.018084381859091225
mct_lrq76_drop_Nshrink_lam0p1,leave900out,non900_train,627,0.024574717709748298,0.01175567935328013,-0.00232916723199773,0.07353016995653855,0.06984160457866269,0.9498360281221156,0.9472055140228444,0.8957468663456757,0.10737058586623446,0.9928600130530988,0.00982554671603098,0.007385754844149294
mct_lrq76_drop_Nshrink_lam0p1,leave900out,all900_leave_scale_out,4,0.013172932522327093,0.011209085630184995,-0.00519910537638027,0.01834397465097202,0.016719513295531337,0.9114444177802763,0.7999999999999999,0.6976911061081071,0.24086452123322394,0.8398520913110215,0.134718500261551,0.01201996050760945
mct_lrq76_drop_Nshrink_lam1,leave900out,non900_train,627,0.024593613272543016,0.011749527781892337,-0.0023372031499614434,0.07353016995653855,0.06986323540924469,0.9501302043846591,0.9473436771405435,0.8959438786237225,0.10715524492537609,0.9924635323009638,0.010249793165361142,0.007354926646924222
mct_lrq76_drop_Nshrink_lam1,leave900out,all900_leave_scale_out,4,0.010721094445258981,0.00992193497817126,-0.003164047904034878,0.01834397465097202,0.01300299483457602,0.7088428261585616,0.7999999999999999,0.5953149177981881,0.32622844094875203,1.1848049736994382,-0.1466728022139452,0.013515774148272763
mct_lrq76_drop_Nshrink_lam10,leave900out,non900_train,627,0.024596463512183066,0.011749047646924533,-0.0023382047681965315,0.07353016995653855,0.06986617673725427,0.9501702060331161,0.9473726436856565,0.8959693535177883,0.1071274374981328,0.9924081866286337,0.010308894986996053,0.007354133193970522
