continuation_id,role,fit_budget,referee_holdout,pool_index,tv_to_proportional,hellinger_to_proportional,max_phase_1_materialized_epoch,weights_json
fit_wave2_near_fill_10,wave2_near_fill,True,False,35772,0.2470703125,0.31275146343950133,1.543838001020546,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.0029296875, ""dolma3_cc/art_and_design_low"": 0.0, ""dolma3_cc/crime_and_law_high"": 0.0029296875, ""dolma3_cc/crime_and_law_low"": 0.0, ""dolma3_cc/education_and_jobs_high"": 0.03369140625, ""dolma3_cc/education_and_jobs_low"": 0.03125, ""dolma3_cc/electronics_and_hardware_high"": 0.03759765625, ""dolma3_cc/electronics_and_hardware_low"": 0.0, ""dolma3_cc/entertainment_high"": 0.04248046875, ""dolma3_cc/entertainment_low"": 0.0126953125, ""dolma3_cc/finance_and_business_high"": 0.0986328125, ""dolma3_cc/finance_and_business_low"": 0.01953125, ""dolma3_cc/food_and_dining_high"": 0.01416015625, ""dolma3_cc/food_and_dining_low"": 0.01953125, ""dolma3_cc/games_high"": 0.03173828125, ""dolma3_cc/games_low"": 0.01318359375, ""dolma3_cc/health_high"": 0.0078125, ""dolma3_cc/health_low"": 0.0048828125, ""dolma3_cc/history_and_geography_high"": 0.01708984375, ""dolma3_cc/history_and_geography_low"": 0.00390625, ""dolma3_cc/industrial_high"": 0.0146484375, ""dolma3_cc/industrial_low"": 0.0, ""dolma3_cc/literature_high"": 0.03857421875, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.037109375, ""dolma3_cc/science_math_and_technology_low"": 0.0078125, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.162109375, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.18505859375, ""dolmino_olmocr_pdfs_hq"": 0.021484375, ""dolmino_stack_edu_fim"": 0.02392578125, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.00390625, ""dolmino_synth_qa"": 0.10546875, ""dolmino_synth_thinking"": 0.005859375}"
fit_wave2_near_fill_11,wave2_near_fill,True,False,48887,0.2451171875,0.3065826980459698,0.7446491303385406,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.0078125, ""dolma3_cc/art_and_design_low"": 0.0, ""dolma3_cc/crime_and_law_high"": 0.0380859375, ""dolma3_cc/crime_and_law_low"": 0.0, ""dolma3_cc/education_and_jobs_high"": 0.00146484375, ""dolma3_cc/education_and_jobs_low"": 0.07177734375, ""dolma3_cc/electronics_and_hardware_high"": 0.01220703125, ""dolma3_cc/electronics_and_hardware_low"": 0.0, ""dolma3_cc/entertainment_high"": 0.0654296875, ""dolma3_cc/entertainment_low"": 0.0107421875, ""dolma3_cc/finance_and_business_high"": 0.0693359375, ""dolma3_cc/finance_and_business_low"": 0.033203125, ""dolma3_cc/food_and_dining_high"": 0.00927734375, ""dolma3_cc/food_and_dining_low"": 0.01123046875, ""dolma3_cc/games_high"": 0.01416015625, ""dolma3_cc/games_low"": 0.0, ""dolma3_cc/health_high"": 0.064453125, ""dolma3_cc/health_low"": 0.00048828125, ""dolma3_cc/history_and_geography_high"": 0.01025390625, ""dolma3_cc/history_and_geography_low"": 0.0009765625, ""dolma3_cc/industrial_high"": 0.01220703125, ""dolma3_cc/industrial_low"": 0.0, ""dolma3_cc/literature_high"": 0.09765625, ""dolma3_cc/literature_low"": 0.03857421875, ""dolma3_cc/science_math_and_technology_high"": 0.044921875, ""dolma3_cc/science_math_and_technology_low"": 0.0390625, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.05029296875, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.1884765625, ""dolmino_olmocr_pdfs_hq"": 0.04296875, ""dolmino_stack_edu_fim"": 0.0146484375, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.05029296875, ""dolmino_synth_thinking"": 0.0}"
fit_wave2_near_fill_12,wave2_near_fill,True,False,45611,0.24462890625,0.30890443808983264,1.4664445088183826,"{""dolma3_arxiv"": 0.00048828125, ""dolma3_cc/art_and_design_high"": 0.00048828125, ""dolma3_cc/art_and_design_low"": 0.05322265625, ""dolma3_cc/crime_and_law_high"": 0.0751953125, ""dolma3_cc/crime_and_law_low"": 0.0107421875, ""dolma3_cc/education_and_jobs_high"": 0.03076171875, ""dolma3_cc/education_and_jobs_low"": 0.0009765625, ""dolma3_cc/electronics_and_hardware_high"": 0.01123046875, ""dolma3_cc/electronics_and_hardware_low"": 0.0087890625, ""dolma3_cc/entertainment_high"": 0.0498046875, ""dolma3_cc/entertainment_low"": 0.0302734375, ""dolma3_cc/finance_and_business_high"": 0.06103515625, ""dolma3_cc/finance_and_business_low"": 0.03857421875, ""dolma3_cc/food_and_dining_high"": 0.00244140625, ""dolma3_cc/food_and_dining_low"": 0.0, ""dolma3_cc/games_high"": 0.03857421875, ""dolma3_cc/games_low"": 0.0146484375, ""dolma3_cc/health_high"": 0.06787109375, ""dolma3_cc/health_low"": 0.0029296875, ""dolma3_cc/history_and_geography_high"": 0.00537109375, ""dolma3_cc/history_and_geography_low"": 0.01416015625, ""dolma3_cc/industrial_high"": 0.03076171875, ""dolma3_cc/industrial_low"": 0.00244140625, ""dolma3_cc/literature_high"": 0.00537109375, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.09228515625, ""dolma3_cc/science_math_and_technology_low"": 0.01708984375, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.00146484375, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.19482421875, ""dolmino_olmocr_pdfs_hq"": 0.02880859375, ""dolmino_stack_edu_fim"": 0.00048828125, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.09423828125, ""dolmino_synth_thinking"": 0.0146484375}"
fit_wave2_near_fill_13,wave2_near_fill,True,False,43998,0.216796875,0.30393402640357153,0.46023630900825646,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.0, ""dolma3_cc/art_and_design_low"": 0.0, ""dolma3_cc/crime_and_law_high"": 0.05517578125, ""dolma3_cc/crime_and_law_low"": 0.02392578125, ""dolma3_cc/education_and_jobs_high"": 0.07568359375, ""dolma3_cc/education_and_jobs_low"": 0.0185546875, ""dolma3_cc/electronics_and_hardware_high"": 0.01806640625, ""dolma3_cc/electronics_and_hardware_low"": 0.015625, ""dolma3_cc/entertainment_high"": 0.06396484375, ""dolma3_cc/entertainment_low"": 0.0400390625, ""dolma3_cc/finance_and_business_high"": 0.08447265625, ""dolma3_cc/finance_and_business_low"": 0.0048828125, ""dolma3_cc/food_and_dining_high"": 0.03076171875, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.0, ""dolma3_cc/games_low"": 0.0078125, ""dolma3_cc/health_high"": 0.08056640625, ""dolma3_cc/health_low"": 0.01171875, ""dolma3_cc/history_and_geography_high"": 0.00390625, ""dolma3_cc/history_and_geography_low"": 0.0, ""dolma3_cc/industrial_high"": 0.0107421875, ""dolma3_cc/industrial_low"": 0.0, ""dolma3_cc/literature_high"": 0.04296875, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.0244140625, ""dolma3_cc/science_math_and_technology_low"": 0.00048828125, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.0205078125, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.193359375, ""dolmino_olmocr_pdfs_hq"": 0.07421875, ""dolmino_stack_edu_fim"": 0.0, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0009765625, ""dolmino_synth_instruction"": 0.0009765625, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.08203125, ""dolmino_synth_thinking"": 0.01171875}"
fit_wave2_near_fill_14,wave2_near_fill,True,False,38082,0.2333984375,0.29893663906423074,0.9371187969248261,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.0, ""dolma3_cc/art_and_design_low"": 0.0, ""dolma3_cc/crime_and_law_high"": 0.0, ""dolma3_cc/crime_and_law_low"": 0.02685546875, ""dolma3_cc/education_and_jobs_high"": 0.06396484375, ""dolma3_cc/education_and_jobs_low"": 0.03955078125, ""dolma3_cc/electronics_and_hardware_high"": 0.0244140625, ""dolma3_cc/electronics_and_hardware_low"": 0.0009765625, ""dolma3_cc/entertainment_high"": 0.0537109375, ""dolma3_cc/entertainment_low"": 0.021484375, ""dolma3_cc/finance_and_business_high"": 0.0966796875, ""dolma3_cc/finance_and_business_low"": 0.0322265625, ""dolma3_cc/food_and_dining_high"": 0.0009765625, ""dolma3_cc/food_and_dining_low"": 0.0009765625, ""dolma3_cc/games_high"": 0.03125, ""dolma3_cc/games_low"": 0.01123046875, ""dolma3_cc/health_high"": 0.12060546875, ""dolma3_cc/health_low"": 0.02685546875, ""dolma3_cc/history_and_geography_high"": 0.00048828125, ""dolma3_cc/history_and_geography_low"": 0.0146484375, ""dolma3_cc/industrial_high"": 0.0126953125, ""dolma3_cc/industrial_low"": 0.03173828125, ""dolma3_cc/literature_high"": 0.00634765625, ""dolma3_cc/literature_low"": 0.00390625, ""dolma3_cc/science_math_and_technology_high"": 0.0244140625, ""dolma3_cc/science_math_and_technology_low"": 0.00048828125, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.009765625, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.19775390625, ""dolmino_olmocr_pdfs_hq"": 0.0068359375, ""dolmino_stack_edu_fim"": 0.03173828125, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.09326171875, ""dolmino_synth_thinking"": 0.01416015625}"
fit_wave2_near_fill_15,wave2_near_fill,True,False,47482,0.2490234375,0.30238385057440603,0.8904398296865419,"{""dolma3_arxiv"": 0.01513671875, ""dolma3_cc/art_and_design_high"": 0.00439453125, ""dolma3_cc/art_and_design_low"": 0.0185546875, ""dolma3_cc/crime_and_law_high"": 0.02490234375, ""dolma3_cc/crime_and_law_low"": 0.0341796875, ""dolma3_cc/education_and_jobs_high"": 0.001953125, ""dolma3_cc/education_and_jobs_low"": 0.06787109375, ""dolma3_cc/electronics_and_hardware_high"": 0.0029296875, ""dolma3_cc/electronics_and_hardware_low"": 0.04345703125, ""dolma3_cc/entertainment_high"": 0.04931640625, ""dolma3_cc/entertainment_low"": 0.0029296875, ""dolma3_cc/finance_and_business_high"": 0.0693359375, ""dolma3_cc/finance_and_business_low"": 0.0224609375, ""dolma3_cc/food_and_dining_high"": 0.02978515625, ""dolma3_cc/food_and_dining_low"": 0.00146484375, ""dolma3_cc/games_high"": 0.0322265625, ""dolma3_cc/games_low"": 0.00390625, ""dolma3_cc/health_high"": 0.05615234375, ""dolma3_cc/health_low"": 0.037109375, ""dolma3_cc/history_and_geography_high"": 0.00341796875, ""dolma3_cc/history_and_geography_low"": 0.00048828125, ""dolma3_cc/industrial_high"": 0.0, ""dolma3_cc/industrial_low"": 0.02490234375, ""dolma3_cc/literature_high"": 0.029296875, ""dolma3_cc/literature_low"": 0.00048828125, ""dolma3_cc/science_math_and_technology_high"": 0.03759765625, ""dolma3_cc/science_math_and_technology_low"": 0.02734375, ""dolma3_finemath_3plus"": 0.01025390625, ""dolma3_stack_edu"": 0.00048828125, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.19287109375, ""dolmino_olmocr_pdfs_hq"": 0.00146484375, ""dolmino_stack_edu_fim"": 0.05078125, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0087890625, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.09326171875, ""dolmino_synth_thinking"": 0.00048828125}"
fit_wave2_near_fill_16,wave2_near_fill,True,False,45603,0.2392578125,0.2966431231303351,1.9236379004750785,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.005859375, ""dolma3_cc/art_and_design_low"": 0.00341796875, ""dolma3_cc/crime_and_law_high"": 0.0390625, ""dolma3_cc/crime_and_law_low"": 0.009765625, ""dolma3_cc/education_and_jobs_high"": 0.0166015625, ""dolma3_cc/education_and_jobs_low"": 0.0009765625, ""dolma3_cc/electronics_and_hardware_high"": 0.01416015625, ""dolma3_cc/electronics_and_hardware_low"": 0.01220703125, ""dolma3_cc/entertainment_high"": 0.0693359375, ""dolma3_cc/entertainment_low"": 0.0, ""dolma3_cc/finance_and_business_high"": 0.08837890625, ""dolma3_cc/finance_and_business_low"": 0.01708984375, ""dolma3_cc/food_and_dining_high"": 0.02734375, ""dolma3_cc/food_and_dining_low"": 0.03955078125, ""dolma3_cc/games_high"": 0.00830078125, ""dolma3_cc/games_low"": 0.00732421875, ""dolma3_cc/health_high"": 0.07861328125, ""dolma3_cc/health_low"": 0.03125, ""dolma3_cc/history_and_geography_high"": 0.005859375, ""dolma3_cc/history_and_geography_low"": 0.0, ""dolma3_cc/industrial_high"": 0.123046875, ""dolma3_cc/industrial_low"": 0.00048828125, ""dolma3_cc/literature_high"": 0.0634765625, ""dolma3_cc/literature_low"": 0.00439453125, ""dolma3_cc/science_math_and_technology_high"": 0.01416015625, ""dolma3_cc/science_math_and_technology_low"": 0.0009765625, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.01123046875, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.177734375, ""dolmino_olmocr_pdfs_hq"": 0.03369140625, ""dolmino_stack_edu_fim"": 0.0126953125, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.08154296875, ""dolmino_synth_thinking"": 0.00146484375}"
fit_wave2_near_fill_17,wave2_near_fill,True,False,48985,0.24755859375,0.3075611079180413,1.0224750703687804,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.0, ""dolma3_cc/art_and_design_low"": 0.037109375, ""dolma3_cc/crime_and_law_high"": 0.0078125, ""dolma3_cc/crime_and_law_low"": 0.0009765625, ""dolma3_cc/education_and_jobs_high"": 0.00048828125, ""dolma3_cc/education_and_jobs_low"": 0.087890625, ""dolma3_cc/electronics_and_hardware_high"": 0.00927734375, ""dolma3_cc/electronics_and_hardware_low"": 0.00439453125, ""dolma3_cc/entertainment_high"": 0.12158203125, ""dolma3_cc/entertainment_low"": 0.0205078125, ""dolma3_cc/finance_and_business_high"": 0.12109375, ""dolma3_cc/finance_and_business_low"": 0.02783203125, ""dolma3_cc/food_and_dining_high"": 0.02490234375, ""dolma3_cc/food_and_dining_low"": 0.0087890625, ""dolma3_cc/games_high"": 0.01171875, ""dolma3_cc/games_low"": 0.00048828125, ""dolma3_cc/health_high"": 0.0634765625, ""dolma3_cc/health_low"": 0.01025390625, ""dolma3_cc/history_and_geography_high"": 0.0322265625, ""dolma3_cc/history_and_geography_low"": 0.0, ""dolma3_cc/industrial_high"": 0.00830078125, ""dolma3_cc/industrial_low"": 0.001953125, ""dolma3_cc/literature_high"": 0.025390625, ""dolma3_cc/literature_low"": 0.00048828125, ""dolma3_cc/science_math_and_technology_high"": 0.05615234375, ""dolma3_cc/science_math_and_technology_low"": 0.015625, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.021484375, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.181640625, ""dolmino_olmocr_pdfs_hq"": 0.0009765625, ""dolmino_stack_edu_fim"": 0.01708984375, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.080078125, ""dolmino_synth_thinking"": 0.0}"
fit_wave2_near_fill_18,wave2_near_fill,True,False,40410,0.24169921875,0.3075554710853917,0.6611018160466985,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.01220703125, ""dolma3_cc/art_and_design_low"": 0.0185546875, ""dolma3_cc/crime_and_law_high"": 0.0244140625, ""dolma3_cc/crime_and_law_low"": 0.00537109375, ""dolma3_cc/education_and_jobs_high"": 0.083984375, ""dolma3_cc/education_and_jobs_low"": 0.033203125, ""dolma3_cc/electronics_and_hardware_high"": 0.0, ""dolma3_cc/electronics_and_hardware_low"": 0.00146484375, ""dolma3_cc/entertainment_high"": 0.08740234375, ""dolma3_cc/entertainment_low"": 0.00244140625, ""dolma3_cc/finance_and_business_high"": 0.06201171875, ""dolma3_cc/finance_and_business_low"": 0.04248046875, ""dolma3_cc/food_and_dining_high"": 0.025390625, ""dolma3_cc/food_and_dining_low"": 0.00048828125, ""dolma3_cc/games_high"": 0.00244140625, ""dolma3_cc/games_low"": 0.0, ""dolma3_cc/health_high"": 0.109375, ""dolma3_cc/health_low"": 0.00439453125, ""dolma3_cc/history_and_geography_high"": 0.0029296875, ""dolma3_cc/history_and_geography_low"": 0.0, ""dolma3_cc/industrial_high"": 0.03759765625, ""dolma3_cc/industrial_low"": 0.0, ""dolma3_cc/literature_high"": 0.04345703125, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.03466796875, ""dolma3_cc/science_math_and_technology_low"": 0.0048828125, ""dolma3_finemath_3plus"": 0.00048828125, ""dolma3_stack_edu"": 0.0380859375, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.181640625, ""dolmino_olmocr_pdfs_hq"": 0.029296875, ""dolmino_stack_edu_fim"": 0.0, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.009765625, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.1015625, ""dolmino_synth_thinking"": 0.0}"
fit_wave2_near_fill_19,wave2_near_fill,True,True,41147,0.24169921875,0.29541710680071226,1.022886820093891,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.02490234375, ""dolma3_cc/art_and_design_low"": 0.0048828125, ""dolma3_cc/crime_and_law_high"": 0.00634765625, ""dolma3_cc/crime_and_law_low"": 0.0, ""dolma3_cc/education_and_jobs_high"": 0.0078125, ""dolma3_cc/education_and_jobs_low"": 0.01220703125, ""dolma3_cc/electronics_and_hardware_high"": 0.03955078125, ""dolma3_cc/electronics_and_hardware_low"": 0.0, ""dolma3_cc/entertainment_high"": 0.10888671875, ""dolma3_cc/entertainment_low"": 0.0, ""dolma3_cc/finance_and_business_high"": 0.07080078125, ""dolma3_cc/finance_and_business_low"": 0.03564453125, ""dolma3_cc/food_and_dining_high"": 0.01953125, ""dolma3_cc/food_and_dining_low"": 0.00341796875, ""dolma3_cc/games_high"": 0.0205078125, ""dolma3_cc/games_low"": 0.0, ""dolma3_cc/health_high"": 0.0703125, ""dolma3_cc/health_low"": 0.03515625, ""dolma3_cc/history_and_geography_high"": 0.02685546875, ""dolma3_cc/history_and_geography_low"": 0.0146484375, ""dolma3_cc/industrial_high"": 0.0654296875, ""dolma3_cc/industrial_low"": 0.00390625, ""dolma3_cc/literature_high"": 0.01513671875, ""dolma3_cc/literature_low"": 0.0009765625, ""dolma3_cc/science_math_and_technology_high"": 0.09375, ""dolma3_cc/science_math_and_technology_low"": 0.00146484375, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.0029296875, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.1748046875, ""dolmino_olmocr_pdfs_hq"": 0.033203125, ""dolmino_stack_edu_fim"": 0.01708984375, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.08984375, ""dolmino_synth_thinking"": 0.0}"
fit_wave2_near_fill_20,wave2_near_fill,True,False,42013,0.24951171875,0.3005398152129937,14.229680746963451,"{""dolma3_arxiv"": 0.017578125, ""dolma3_cc/art_and_design_high"": 0.00634765625, ""dolma3_cc/art_and_design_low"": 0.0, ""dolma3_cc/crime_and_law_high"": 0.05322265625, ""dolma3_cc/crime_and_law_low"": 0.0078125, ""dolma3_cc/education_and_jobs_high"": 0.029296875, ""dolma3_cc/education_and_jobs_low"": 0.03662109375, ""dolma3_cc/electronics_and_hardware_high"": 0.01513671875, ""dolma3_cc/electronics_and_hardware_low"": 0.00048828125, ""dolma3_cc/entertainment_high"": 0.0498046875, ""dolma3_cc/entertainment_low"": 0.0068359375, ""dolma3_cc/finance_and_business_high"": 0.0380859375, ""dolma3_cc/finance_and_business_low"": 0.04150390625, ""dolma3_cc/food_and_dining_high"": 0.05224609375, ""dolma3_cc/food_and_dining_low"": 0.03466796875, ""dolma3_cc/games_high"": 0.00732421875, ""dolma3_cc/games_low"": 0.00048828125, ""dolma3_cc/health_high"": 0.09619140625, ""dolma3_cc/health_low"": 0.048828125, ""dolma3_cc/history_and_geography_high"": 0.00146484375, ""dolma3_cc/history_and_geography_low"": 0.00146484375, ""dolma3_cc/industrial_high"": 0.001953125, ""dolma3_cc/industrial_low"": 0.0, ""dolma3_cc/literature_high"": 0.03515625, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.03271484375, ""dolma3_cc/science_math_and_technology_low"": 0.0166015625, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.01806640625, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.185546875, ""dolmino_olmocr_pdfs_hq"": 0.00390625, ""dolmino_stack_edu_fim"": 0.005859375, ""dolmino_stem_heavy_crawl"": 0.05810546875, ""dolmino_synth_code"": 0.00146484375, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.0927734375, ""dolmino_synth_thinking"": 0.00244140625}"
fit_wave2_near_fill_21,wave2_near_fill,True,False,43570,0.2431640625,0.29361296565100137,0.4805390591156122,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.04296875, ""dolma3_cc/art_and_design_low"": 0.0, ""dolma3_cc/crime_and_law_high"": 0.01611328125, ""dolma3_cc/crime_and_law_low"": 0.00048828125, ""dolma3_cc/education_and_jobs_high"": 0.0859375, ""dolma3_cc/education_and_jobs_low"": 0.02978515625, ""dolma3_cc/electronics_and_hardware_high"": 0.00732421875, ""dolma3_cc/electronics_and_hardware_low"": 0.0029296875, ""dolma3_cc/entertainment_high"": 0.06982421875, ""dolma3_cc/entertainment_low"": 0.01318359375, ""dolma3_cc/finance_and_business_high"": 0.07421875, ""dolma3_cc/finance_and_business_low"": 0.037109375, ""dolma3_cc/food_and_dining_high"": 0.00244140625, ""dolma3_cc/food_and_dining_low"": 0.0302734375, ""dolma3_cc/games_high"": 0.0029296875, ""dolma3_cc/games_low"": 0.0, ""dolma3_cc/health_high"": 0.11669921875, ""dolma3_cc/health_low"": 0.02294921875, ""dolma3_cc/history_and_geography_high"": 0.02197265625, ""dolma3_cc/history_and_geography_low"": 0.0087890625, ""dolma3_cc/industrial_high"": 0.001953125, ""dolma3_cc/industrial_low"": 0.0, ""dolma3_cc/literature_high"": 0.0546875, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.0361328125, ""dolma3_cc/science_math_and_technology_low"": 0.02978515625, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.04931640625, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.1572265625, ""dolmino_olmocr_pdfs_hq"": 0.0, ""dolmino_stack_edu_fim"": 0.02294921875, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.00048828125, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.06103515625, ""dolmino_synth_thinking"": 0.00048828125}"
fit_wave2_near_fill_22,wave2_near_fill,True,False,45006,0.2421875,0.30248423696096555,2.247746174558775,"{""dolma3_arxiv"": 0.00390625, ""dolma3_cc/art_and_design_high"": 0.01513671875, ""dolma3_cc/art_and_design_low"": 0.0, ""dolma3_cc/crime_and_law_high"": 0.09375, ""dolma3_cc/crime_and_law_low"": 0.0, ""dolma3_cc/education_and_jobs_high"": 0.00146484375, ""dolma3_cc/education_and_jobs_low"": 0.00048828125, ""dolma3_cc/electronics_and_hardware_high"": 0.01318359375, ""dolma3_cc/electronics_and_hardware_low"": 0.00146484375, ""dolma3_cc/entertainment_high"": 0.0380859375, ""dolma3_cc/entertainment_low"": 0.02880859375, ""dolma3_cc/finance_and_business_high"": 0.09375, ""dolma3_cc/finance_and_business_low"": 0.0439453125, ""dolma3_cc/food_and_dining_high"": 0.00048828125, ""dolma3_cc/food_and_dining_low"": 0.0078125, ""dolma3_cc/games_high"": 0.01953125, ""dolma3_cc/games_low"": 0.01708984375, ""dolma3_cc/health_high"": 0.0234375, ""dolma3_cc/health_low"": 0.01904296875, ""dolma3_cc/history_and_geography_high"": 0.0322265625, ""dolma3_cc/history_and_geography_low"": 0.00146484375, ""dolma3_cc/industrial_high"": 0.02197265625, ""dolma3_cc/industrial_low"": 0.00146484375, ""dolma3_cc/literature_high"": 0.033203125, ""dolma3_cc/literature_low"": 0.0068359375, ""dolma3_cc/science_math_and_technology_high"": 0.03955078125, ""dolma3_cc/science_math_and_technology_low"": 0.0302734375, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.0, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.193359375, ""dolmino_olmocr_pdfs_hq"": 0.05517578125, ""dolmino_stack_edu_fim"": 0.05126953125, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.033203125, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.072265625, ""dolmino_synth_thinking"": 0.00634765625}"
