continuation_id,role,fit_budget,referee_holdout,pool_index,bucket,phase_1_count,phase_1_weight,phase_1_materialized_epochs,historical_phase_1_bucket_epoch_cap,historical_total_bucket_epoch_cap
fit_wave2_near_fill_01,wave2_near_fill,True,False,36672,dolmino_olmocr_pdfs_hq,219,0.10693359375,0.6631036294263695,1.0126821161510144,3.501498534852587
fit_wave2_near_fill_01,wave2_near_fill,True,False,36672,dolmino_stack_edu_fim,27,0.01318359375,0.1257293812429569,1.4367110001837275,7.074697386280979
fit_wave2_near_fill_01,wave2_near_fill,True,False,36672,dolmino_stem_heavy_crawl,0,0.0,0.0,37.67050276123716,191.14037250647107
fit_wave2_near_fill_01,wave2_near_fill,True,False,36672,dolmino_synth_code,0,0.0,0.0,10.203114659002141,45.40228037065072
fit_wave2_near_fill_01,wave2_near_fill,True,False,36672,dolmino_synth_instruction,7,0.00341796875,0.2427149214723854,9.207340748685313,51.9511590435811
fit_wave2_near_fill_01,wave2_near_fill,True,False,36672,dolmino_synth_math,0,0.0,0.0,7.557007785450807,49.372697153797134
fit_wave2_near_fill_01,wave2_near_fill,True,False,36672,dolmino_synth_qa,174,0.0849609375,0.2057836897761485,0.3067404626064787,2.3385043366517264
fit_wave2_near_fill_01,wave2_near_fill,True,False,36672,dolmino_synth_thinking,2,0.0009765625,0.031252049113342256,5.7672680940978855,20.18642749409473
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_arxiv,0,0.0,0.0,8.191919978715855,27.953842953981127
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/art_and_design_high,11,0.00537109375,0.06006738238945152,1.7464690588686655,8.086179032045354
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/art_and_design_low,0,0.0,0.0,4.33472773227391,14.1945850326734
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/crime_and_law_high,79,0.03857421875,0.320496591916534,1.8641689185407184,5.7031512182726285
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/crime_and_law_low,0,0.0,0.0,3.233630017403927,10.242841081068676
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/education_and_jobs_high,102,0.0498046875,0.25308940796594226,0.7128192461873092,4.532161203685466
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/education_and_jobs_low,51,0.02490234375,0.25834765746439164,2.752006254127114,6.411329770360684
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/electronics_and_hardware_high,74,0.0361328125,0.3479985330332413,1.1775030872507881,5.261217930594374
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/electronics_and_hardware_low,2,0.0009765625,0.020009883813180716,2.5572692537793955,9.48159517050724
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/entertainment_high,209,0.10205078125,0.3077380151142157,0.5722384864397412,2.932529010266612
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/entertainment_low,3,0.00146484375,0.012138336875907284,1.5319940124119213,7.406276377870158
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/finance_and_business_high,184,0.08984375,0.2108853555546118,0.3117838104347911,1.768739380142504
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/finance_and_business_low,52,0.025390625,0.1250767680054194,0.9523976870420865,2.5511794688992504
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/food_and_dining_high,9,0.00439453125,0.032843780042809474,1.9578153350016174,3.616706220985414
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/food_and_dining_low,0,0.0,0.0,2.185383375609119,8.65095163254229
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/games_high,109,0.05322265625,0.30076494655965547,0.8176807938748492,4.276774771043717
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/games_low,45,0.02197265625,0.3311883693048782,2.0851489808841954,11.171025996870545
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/health_high,139,0.06787109375,0.1990017112086607,0.5007123062420487,1.4929275856518842
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/health_low,52,0.025390625,0.17467507381565103,1.2553488934225714,4.69944929616892
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/history_and_geography_high,0,0.0,0.0,1.5344196788573083,7.454541478448181
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/history_and_geography_low,1,0.00048828125,0.016767331431526963,5.8294805539541,18.195508643021267
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/industrial_high,0,0.0,0.0,2.8763861032801508,8.722271461529425
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/industrial_low,1,0.00048828125,0.01441721226038194,5.298904130910751,21.831337345011402
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/literature_high,51,0.02490234375,0.12307675278252947,0.8247294804131762,2.2777679606051047
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/literature_low,151,0.07373046875,1.3666990942589816,1.862570623457864,14.559838419550267
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/science_math_and_technology_high,85,0.04150390625,0.2180442252433574,0.6111670776301927,4.818658743238675
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_cc/science_math_and_technology_low,0,0.0,0.0,1.6922171815700033,8.034406875552962
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_finemath_3plus,5,0.00244140625,0.09167819572993322,4.887372922596878,29.268340406672294
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_stack_edu,31,0.01513671875,0.144153548288063,2.4355042239276807,6.852196443608214
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolma3_wikipedia,0,0.0,0.0,62.28165425173962,255.8246349460757
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolmino_common_crawl_hq,383,0.18701171875,0.18122511483558226,0.19818754990155155,0.9817956549488722
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolmino_olmocr_pdfs_hq,19,0.00927734375,0.05752953862603206,1.0126821161510144,3.501498534852587
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolmino_stack_edu_fim,0,0.0,0.0,1.4367110001837275,7.074697386280979
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolmino_stem_heavy_crawl,0,0.0,0.0,37.67050276123716,191.14037250647107
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolmino_synth_code,0,0.0,0.0,10.203114659002141,45.40228037065072
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolmino_synth_instruction,26,0.0126953125,0.90151256546886,9.207340748685313,51.9511590435811
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolmino_synth_math,0,0.0,0.0,7.557007785450807,49.372697153797134
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolmino_synth_qa,174,0.0849609375,0.2057836897761485,0.3067404626064787,2.3385043366517264
fit_wave2_near_fill_02,wave2_near_fill,True,True,48514,dolmino_synth_thinking,0,0.0,0.0,5.7672680940978855,20.18642749409473
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_arxiv,1,0.00048828125,0.022078592201179956,8.191919978715855,27.953842953981127
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/art_and_design_high,2,0.0009765625,0.01092134225262755,1.7464690588686655,8.086179032045354
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/art_and_design_low,0,0.0,0.0,4.33472773227391,14.1945850326734
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/crime_and_law_high,48,0.0234375,0.19473210648093203,1.8641689185407184,5.7031512182726285
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/crime_and_law_low,0,0.0,0.0,3.233630017403927,10.242841081068676
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/education_and_jobs_high,22,0.0107421875,0.05458791152206598,0.7128192461873092,4.532161203685466
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/education_and_jobs_low,0,0.0,0.0,2.752006254127114,6.411329770360684
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/electronics_and_hardware_high,40,0.01953125,0.18810731515310342,1.1775030872507881,5.261217930594374
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/electronics_and_hardware_low,0,0.0,0.0,2.5572692537793955,9.48159517050724
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/entertainment_high,99,0.04833984375,0.14577063873831272,0.5722384864397412,2.932529010266612
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/entertainment_low,0,0.0,0.0,1.5319940124119213,7.406276377870158
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/finance_and_business_high,241,0.11767578125,0.2762139711340296,0.3117838104347911,1.768739380142504
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/finance_and_business_low,17,0.00830078125,0.04089048184792557,0.9523976870420865,2.5511794688992504
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/food_and_dining_high,33,0.01611328125,0.12042719349030141,1.9578153350016174,3.616706220985414
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/food_and_dining_low,1,0.00048828125,0.007414015231161779,2.185383375609119,8.65095163254229
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/games_high,71,0.03466796875,0.19591111197922514,0.8176807938748492,4.276774771043717
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/games_low,0,0.0,0.0,2.0851489808841954,11.171025996870545
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/health_high,141,0.06884765625,0.20186504518288603,0.5007123062420487,1.4929275856518842
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/health_low,70,0.0341796875,0.23513952244414563,1.2553488934225714,4.69944929616892
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/history_and_geography_high,12,0.005859375,0.05537157711054908,1.5344196788573083,7.454541478448181
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/history_and_geography_low,0,0.0,0.0,5.8294805539541,18.195508643021267
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/industrial_high,11,0.00537109375,0.08396832105248359,2.8763861032801508,8.722271461529425
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/industrial_low,0,0.0,0.0,5.298904130910751,21.831337345011402
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/literature_high,80,0.0390625,0.19306157299220308,0.8247294804131762,2.2777679606051047
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/literature_low,197,0.09619140625,1.7830445137021151,1.862570623457864,14.559838419550267
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/science_math_and_technology_high,106,0.0517578125,0.2719139750093633,0.6111670776301927,4.818658743238675
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_cc/science_math_and_technology_low,90,0.0439453125,0.505756021644552,1.6922171815700033,8.034406875552962
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_finemath_3plus,20,0.009765625,0.36671278291973286,4.887372922596878,29.268340406672294
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_stack_edu,65,0.03173828125,0.3022574399588418,2.4355042239276807,6.852196443608214
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolma3_wikipedia,0,0.0,0.0,62.28165425173962,255.8246349460757
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolmino_common_crawl_hq,416,0.203125,0.19683981141410503,0.19818754990155155,0.9817956549488722
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolmino_olmocr_pdfs_hq,90,0.0439453125,0.27250834086015185,1.0126821161510144,3.501498534852587
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolmino_stack_edu_fim,57,0.02783203125,0.2654286937351313,1.4367110001837275,7.074697386280979
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolmino_stem_heavy_crawl,0,0.0,0.0,37.67050276123716,191.14037250647107
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolmino_synth_code,0,0.0,0.0,10.203114659002141,45.40228037065072
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolmino_synth_instruction,0,0.0,0.0,9.207340748685313,51.9511590435811
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolmino_synth_math,0,0.0,0.0,7.557007785450807,49.372697153797134
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolmino_synth_qa,117,0.05712890625,0.13837179140120331,0.3067404626064787,2.3385043366517264
fit_wave2_near_fill_03,wave2_near_fill,True,False,44573,dolmino_synth_thinking,1,0.00048828125,0.015626024556671128,5.7672680940978855,20.18642749409473
fit_wave2_near_fill_04,wave2_near_fill,True,True,40057,dolma3_arxiv,9,0.00439453125,0.19870732981061962,8.191919978715855,27.953842953981127
