ra2a-dkp-09-oneshot-6k	bc661792c1	2026.08.25.5	ragged_all_to_all	mixture	disabled	4470000	2400	s3://marin-us-east-02a/marin/grug/hero-12d8b6f0-dee637/2026.08.19.2/checkpoints/step-6000	--ragged-all-to-all-splits-per-peer 64
ra2a-dkp-09b-oneshot-6k	9d4d17bb28	2026.08.25.6	ragged_all_to_all	mixture	disabled	4470000	7200	s3://marin-us-east-02a/marin/grug/hero-12d8b6f0-dee637/2026.08.19.2/checkpoints/step-6000	--ragged-all-to-all-splits-per-peer 64
ra2a-dkp-09c-oneshot-6k	80e31e6615	2026.08.25.7	ragged_all_to_all	mixture	disabled	4470000	7200	s3://marin-us-east-02a/marin/grug/hero-12d8b6f0-dee637/2026.08.19.2/checkpoints/step-6000	--ragged-all-to-all-splits-per-peer 64
ra2a-dkp-10-oneshot-6k-r2	80e31e6615	2026.08.25.8	ragged_all_to_all	mixture	disabled	4470000	7200	s3://marin-us-east-02a/marin/grug/hero-12d8b6f0-dee637/2026.08.19.2/checkpoints/step-6000	--ragged-all-to-all-splits-per-peer 64
ra2a-dkp-11-bal-6k-r3	bad3ded6ff	2026.08.25.9	ragged_all_to_all	mixture	disabled	4470000	7200	s3://marin-us-east-02a/marin/grug/hero-12d8b6f0-dee637/2026.08.19.2/checkpoints/step-6000	none
