candidate_id,model_variant,kl_penalty,continuous_regularized_objective,runtime_regularized_objective,runtime_minus_continuous,runtime_unregularized_prediction,runtime_kl_to_incumbent
shared_bounded_ensemble_kl0,shared_bounded_ensemble,0.0,1.0053953698755274,1.0057610026064576,0.0003656327309302654,1.0057610026064576,1.131724019711083
shared_bounded_ensemble_kl0p05,shared_bounded_ensemble,0.05,1.0378274367305516,1.0381209534455598,0.00029351671500821297,1.0198408718091934,0.3656016327273271
shared_bounded_ensemble_kl0p2,shared_bounded_ensemble,0.2,1.0671904952576,1.067299424166146,0.00010892890854607984,1.0438770352186884,0.1171119447372878
shared_bounded_ensemble_kl0p5,shared_bounded_ensemble,0.5,1.0885760420454742,1.0885909308070236,1.4888761549425311e-05,1.0667412898067254,0.04369928200059638
