prefix_candidate_id,continuation_id,role,fit_budget,prefix_repeat_seed,data_seed,source,hellinger_to_tied,max_phase0_materialized_epoch,max_phase1_materialized_epoch,max_total_materialized_epoch
proportional_control,fit_000,fixed_prefix_response_fit,True,0,970000,anchor:historical_frontier:0.25,0.09628259748934644,0.9455853638285072,0.7272119976513683,1.511385486207584
proportional_control,fit_001,fixed_prefix_response_fit,True,0,970000,anchor:historical_frontier:0.50,0.1736359245724893,0.9455853638285072,1.223038359686392,2.0072118482426076
proportional_control,fit_002,fixed_prefix_response_fit,True,0,970000,anchor:historical_frontier:0.75,0.2513309944179704,0.9455853638285072,1.751919812523751,2.5360933010799664
proportional_control,fit_003,fixed_prefix_response_fit,True,0,970000,anchor:uniform:0.25,0.10593443211641676,0.9455853638285072,2.3788257246686713,3.0506522414025863
proportional_control,fit_004,fixed_prefix_response_fit,True,0,970000,anchor:uniform:0.50,0.1894799121946998,0.9455853638285072,4.417819202956104,5.0896457196900196
proportional_control,fit_005,fixed_prefix_response_fit,True,0,970000,anchor:uniform:0.75,0.2704490412324412,0.9455853638285072,6.626728804434156,7.298555321168071
proportional_control,fit_006,fixed_prefix_response_fit,True,0,970000,dirichlet:100:0.5,0.11912359048937571,0.9455853638285072,0.6539259258295516,1.383180538337479
proportional_control,fit_007,fixed_prefix_response_fit,True,0,970000,dirichlet:100:0.5,0.11790422460545864,0.9455853638285072,0.6934712042068154,1.3789452116600103
proportional_control,fit_008,fixed_prefix_response_fit,True,0,970000,dirichlet:100:0.5,0.11923353720204642,0.9455853638285072,4.417819202956104,5.0896457196900196
proportional_control,fit_009,fixed_prefix_response_fit,True,0,970000,dirichlet:100:1,0.2338267680567026,0.9455853638285072,1.4285522341729942,2.106349669826738
proportional_control,fit_010,fixed_prefix_response_fit,True,0,970000,dirichlet:100:1,0.13642311881316835,0.9455853638285072,0.4160827225240893,1.1847396620968005
proportional_control,fit_011,fixed_prefix_response_fit,True,0,970000,dirichlet:100:1,0.20220420194031136,0.9455853638285072,0.849580615953097,1.5214071326870122
proportional_control,fit_012,fixed_prefix_response_fit,True,0,970000,dirichlet:100:1,0.1790137319739469,0.9455853638285072,0.5782931880306188,1.311144775954353
proportional_control,fit_013,fixed_prefix_response_fit,True,0,970000,dirichlet:100:1,0.2014635969904236,0.9455853638285072,1.3153486404756132,2.2609340043041204
proportional_control,fit_014,fixed_prefix_response_fit,True,0,970000,dirichlet:100:1,0.22618620737038214,0.9455853638285072,0.7884324832774257,1.663048258633387
proportional_control,fit_015,fixed_prefix_response_fit,True,0,970000,dirichlet:100:1,0.21332529554993956,0.9455853638285072,0.7044422560378222,1.4186151173104844
proportional_control,fit_016,fixed_prefix_response_fit,True,0,970000,dirichlet:100:1,0.14936550106121235,0.9455853638285072,0.6199401271964234,1.3609895876971096
proportional_control,fit_017,fixed_prefix_response_fit,True,0,970000,dirichlet:250:0.5,0.06708857302483222,0.9455853638285072,0.39999462556843834,1.0777920612221819
proportional_control,fit_018,fixed_prefix_response_fit,True,0,970000,dirichlet:250:0.5,0.06300040338975899,0.9455853638285072,0.33389048439675856,1.0695460333707008
proportional_control,fit_019,fixed_prefix_response_fit,True,0,970000,dirichlet:250:1,0.11917710142623764,0.9455853638285072,0.6280467252443636,1.412220213800579
proportional_control,fit_020,fixed_prefix_response_fit,True,0,970000,dirichlet:250:1,0.11888199955540009,0.9455853638285072,0.452717948651228,1.2138896689865697
proportional_control,fit_021,fixed_prefix_response_fit,True,0,970000,dirichlet:250:1,0.11462389613042737,0.9455853638285072,0.5201034031551116,1.2055774106083064
proportional_control,fit_022,fixed_prefix_response_fit,True,0,970000,dirichlet:250:1,0.13025513678992687,0.9455853638285072,1.1957714913414665,2.141356855169974
proportional_control,fit_023,fixed_prefix_response_fit,True,0,970000,dirichlet:250:1,0.10761028334555998,0.9455853638285072,0.39999462556843834,1.116424107040714
proportional_control,fit_024,fixed_prefix_response_fit,True,0,970000,dirichlet:250:1,0.12471473236700481,0.9455853638285072,1.0194967391437162,1.6913232558776314
proportional_control,fit_025,fixed_prefix_response_fit,True,0,970000,dirichlet:250:1,0.12656272860927512,0.9455853638285072,1.4349257896097598,2.380511153438267
proportional_control,fit_026,fixed_prefix_response_fit,True,0,970000,dirichlet:250:1,0.13496767854913552,0.9455853638285072,0.6857050724030371,1.3635025080567806
proportional_control,fit_027,fixed_prefix_response_fit,True,0,970000,dirichlet:250:1,0.11364924323368655,0.9455853638285072,0.7174628948048799,1.663048258633387
proportional_control,fit_028,fixed_prefix_response_fit,True,0,970000,dirichlet:250:1,0.12508581766851395,0.9455853638285072,1.1894128623343356,1.8612393790682509
proportional_control,fit_029,fixed_prefix_response_fit,True,0,970000,dirichlet:250:1,0.14894971808186805,0.9455853638285072,1.1238730872793874,1.9080465758356029
proportional_control,fit_030,fixed_prefix_response_fit,True,0,970000,dirichlet:250:1,0.11733819465490132,0.9455853638285072,1.0194967391437162,1.6913232558776314
