candidate_id,target_family,noise_mode,target_column,display_name,n_fit_rows,n_observed_rows,family_scheme,block_variant,raw_phase_plot,top8_hull_phase_plot,target_rmse,target_mae,target_spearman,target_pearson,target_regret_at_1,target_lower_tail_optimism,target_actual_min,target_actual_max,target_actual_std,target_predicted_std,accuracy_reference_rmse,accuracy_reference_mae,accuracy_reference_spearman,accuracy_reference_pearson,accuracy_reference_regret_at_1,accuracy_reference_lower_tail_optimism,accuracy_reference_actual_min,accuracy_reference_actual_max,accuracy_reference_actual_std,accuracy_reference_predicted_std,raw_predicted_proxy_metric,raw_predicted_proxy_gain_vs_best_observed,raw_nearest_observed_tv,raw_nearest_observed_choice,raw_nearest_observed_accuracy,raw_nearest_observed_primary_regret,raw_best_observed_choice,raw_best_observed_accuracy,raw_raw_phase0_broad_text_share,raw_raw_phase0_tech_code_share,raw_raw_phase0_reasoning_share,raw_raw_phase0_support_gt_1e4,raw_raw_phase0_entropy,raw_raw_phase1_broad_text_share,raw_raw_phase1_tech_code_share,raw_raw_phase1_reasoning_share,raw_raw_phase1_support_gt_1e4,raw_raw_phase1_entropy,raw_anchor_run_name,raw_hull_nonzero_coeff_count,raw_hull_top_coeffs,raw_tv_cap_from_hull,raw_delta_to_raw,raw_raw_hull_tv,top8actual_hull_predicted_proxy_metric,top8actual_hull_predicted_proxy_gain_vs_best_observed,top8actual_hull_nearest_observed_tv,top8actual_hull_nearest_observed_choice,top8actual_hull_nearest_observed_accuracy,top8actual_hull_nearest_observed_primary_regret,top8actual_hull_best_observed_choice,top8actual_hull_best_observed_accuracy,top8actual_hull_raw_phase0_broad_text_share,top8actual_hull_raw_phase0_tech_code_share,top8actual_hull_raw_phase0_reasoning_share,top8actual_hull_raw_phase0_support_gt_1e4,top8actual_hull_raw_phase0_entropy,top8actual_hull_raw_phase1_broad_text_share,top8actual_hull_raw_phase1_tech_code_share,top8actual_hull_raw_phase1_reasoning_share,top8actual_hull_raw_phase1_support_gt_1e4,top8actual_hull_raw_phase1_entropy,top8actual_hull_anchor_run_name,top8actual_hull_hull_nonzero_coeff_count,top8actual_hull_tv_cap_from_hull,top8actual_hull_delta_to_raw,top8actual_hull_raw_hull_tv
hybrid_irt_variable_aggregate_mean_theta,hybrid_irt,variable,hybrid_irt_variable_aggregate_mean_theta,hybrid IRT (variable) aggregate_mean_theta,240,242,default,{},/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/hybrid_irt_variable_aggregate_mean_theta/raw_phase_comparison.png,/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/hybrid_irt_variable_aggregate_mean_theta/top8actual_hull_phase_comparison.png,0.5038723153744055,0.40597461653210487,0.837015399572909,0.8448808111027755,0.7523580741931131,0.10740934644333114,-2.6198637934071076,2.383884194820257,0.9392034594574009,0.8435781667084071,0.9099201486981515,0.6966346005141727,0.39634108231045667,0.4236126606395497,0.004791317166002118,0.7758797106203396,0.3352958668970607,0.3573754936199568,0.004758283246615517,0.8435781667084071,6.5184135161199395,4.94573851614916,0.7372507688885115,0.9965032668694134,0.3553460734446175,1.3873809279508436,2.383884194820257,0.3572241191704489,0.698495818870231,0.2659033230919442,0.0356008580378248,13.0,1.7063726598316122,0.9961788876402836,0.003592886435229964,0.00022822592448619471,13.0,0.8241017561585365,,,,,,,2.526215505508098,0.953540505537319,0.20110469796488373,2.383884194820257,0.3572241191704489,0.0,2.383884194820257,0.3572241191704489,0.8712365772073257,0.1041046463325386,0.024658776460133675,39.0,3.371221486064673,0.8248495628439423,0.1370985725580062,0.03805186459804982,39.0,3.389950862459687,,3.0,,,
hybrid_irt_variable_accuracy_weighted_theta,hybrid_irt,variable,hybrid_irt_variable_accuracy_weighted_theta,hybrid IRT (variable) accuracy_weighted_theta,240,242,default,{},/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/hybrid_irt_variable_accuracy_weighted_theta/raw_phase_comparison.png,/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/hybrid_irt_variable_accuracy_weighted_theta/top8actual_hull_phase_comparison.png,0.4532256657799948,0.3563390967310655,0.8640427785204603,0.8816376124668237,0.0,0.15757898783465768,-2.7113351773941043,3.871857587749279,0.9605089590253099,0.8749978887908827,0.9365670301801898,0.7341995133458907,0.45445493845379253,0.47561680176162896,0.0001513744495079128,0.8838233805558329,0.3352958668970607,0.3573754936199568,0.004758283246615517,0.8749978887908827,13.133746617345231,9.844516580947836,0.8745659163332129,1.0978657013848736,0.3553460734446175,2.7739918863644055,3.871857587749279,0.3572241191704489,0.9999999997269257,1.2095584808375237e-10,1.5211845704247768e-10,1.0,5.129272052277552e-06,0.99999999999946,2.10926342576831e-14,5.18921028050457e-13,1.0,1.5481114755230749e-06,,,,,,,3.5032571104607584,0.2140270740633632,0.08274754625427636,3.871857587749279,0.3572241191704489,0.0,3.871857587749279,0.3572241191704489,0.9111039045706745,0.07233860711516514,0.01655748831415818,39.0,3.3224515049546186,0.9142113863207095,0.06936078009394503,0.016427833585343356,39.0,3.2617254178031185,,3.0,,,
hybrid_irt_variable_theta_1,hybrid_irt,variable,hybrid_irt_variable_theta_1,hybrid IRT (variable) theta_1,240,242,default,{},/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/hybrid_irt_variable_theta_1/raw_phase_comparison.png,/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/hybrid_irt_variable_theta_1/top8actual_hull_phase_comparison.png,0.5042575204951462,0.39427061281846176,0.7664612232851262,0.8052470293975106,0.08970663292580294,0.14857761477457232,-2.4704964686407473,2.516803560528535,0.8501997493603353,0.7191481161021107,0.7941640476149727,0.627112620853917,0.2918540252434938,0.30950409695103237,0.0031436408212086042,0.8200627865698011,0.3352958668970607,0.3573754936199568,0.004758283246615517,0.7191481161021107,6.919629216754773,4.843319104660937,0.7178023012575104,2.427096927602732,0.3542318527987482,0.08970663292580294,2.516803560528535,0.3518179709438409,0.9999999999999998,2.5506066622992258e-20,2.824640981589023e-24,16.0,2.43481907421373,1.0,7.418015680138204e-25,4.3625919877399984e-23,1.0,3.7174378411136556e-16,,,,,,,2.935118320875718,0.8588082087818822,0.07806794582663877,2.427096927602732,0.3542318527987482,0.08970663292580294,2.516803560528535,0.3518179709438409,0.8894550126633901,0.09870056893208666,0.011844418404521242,39.0,3.2737084599276898,0.8580566559258173,0.09747612309812308,0.04446722097605799,39.0,3.005004993679899,,3.0,,,
hybrid_irt_variable_theta_2,hybrid_irt,variable,hybrid_irt_variable_theta_2,hybrid IRT (variable) theta_2,240,242,default,{},/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/hybrid_irt_variable_theta_2/raw_phase_comparison.png,/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/hybrid_irt_variable_theta_2/top8actual_hull_phase_comparison.png,0.331538105303027,0.26613675148902793,0.9312297088491117,0.9391926307826244,0.0,0.14619427541307634,-2.046956012002219,3.6566245267448156,0.966812261081533,0.9200065028851988,0.9823184897434867,0.7965341371597314,0.22200559037483283,0.22435725559140018,0.017700857319825125,1.1615844315801596,0.3352958668970607,0.3573754936199568,0.004758283246615517,0.9200065028851988,17.77582784209054,14.02016788608788,0.8486611826389963,0.955977137375594,0.34795186919811355,2.7006473893692218,3.6566245267448156,0.33967463630013167,0.8963206578814615,0.08083050056593859,0.022848841552600013,13.0,1.0004283305357293,0.9999592671247618,3.52537415447286e-07,4.0380337822682706e-05,7.0,0.010737597215830437,,,,,,,3.7877865639623494,0.03212660795968958,0.05998599082612209,3.6566245267448156,0.33967463630013167,0.0,3.6566245267448156,0.33967463630013167,0.817837027648054,0.1696565830540608,0.012506389297883662,39.0,3.25726790385846,0.7651339833606746,0.1487401578967294,0.08612585874259433,39.0,3.246588099050015,,2.0,,,
hybrid_irt_variable_theta_3,hybrid_irt,variable,hybrid_irt_variable_theta_3,hybrid IRT (variable) theta_3,240,242,default,{},/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/hybrid_irt_variable_theta_3/raw_phase_comparison.png,/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/hybrid_irt_variable_theta_3/top8actual_hull_phase_comparison.png,0.52968222703858,0.4168658300280615,0.7223866733797459,0.7251485381660661,1.3483624477093703,0.19455196869514096,-2.2417454652398843,2.42844196042112,0.7673145859229737,0.6066580361628928,0.6978076115268941,0.5526262149001442,0.10317019392697788,0.08830867010895149,0.0048204898325114875,0.5408801400069196,0.3352958668970607,0.3573754936199568,0.004758283246615517,0.6066580361628928,3.6562569841568435,2.4014356517144626,0.6993368880835202,1.25729043128717,0.34422355234743285,1.1711515291339498,2.42844196042112,0.34913576460116713,0.2018607485901327,0.04256861950183328,0.755570631908034,8.0,0.9616227326219883,0.48560119314832006,0.323618008431317,0.19078079842036286,12.0,2.280175135732175,,,,,,,1.384595134668837,0.12977380222645607,0.23693558861617264,2.42844196042112,0.34913576460116713,0.0,2.42844196042112,0.34913576460116713,0.6897585652413043,0.24224247662892925,0.06799895812976464,39.0,3.4817736454646138,0.7213801007516883,0.17082355786749007,0.10779634138081966,39.0,3.492935686392737,,6.0,,,
eval_bpb_irt_fixed_aggregate_mean_theta,eval_bpb_irt,fixed,eval_bpb_irt_fixed_aggregate_mean_theta,eval_bpb_irt (fixed) aggregate mean theta,240,242,default,{},/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/eval_bpb_irt_fixed_aggregate_mean_theta/raw_phase_comparison.png,/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/eval_bpb_irt_fixed_aggregate_mean_theta/top8actual_hull_phase_comparison.png,0.14247538824525532,0.11345666070191822,0.9073395371447419,0.9141358861330667,0.0,0.026600615523945343,-1.0160451790514309,0.8998106139715691,0.35133552802065343,0.3309881090964402,0.4816953248406302,0.3873740557024958,0.33026181010086975,0.3329462456349034,0.006240460966682182,0.11809869089804621,0.3351824140636058,0.3568896206339963,0.004327487476966071,0.3309881090964402,2.426692611497644,1.509521151780853,0.7500266797728853,-0.0481863246032914,0.3473577729292699,0.9479969385748606,0.8998106139715691,0.35064915966731414,0.9998133128001645,0.0001819451277889314,4.742072046484178e-06,5.0,0.8959968344646986,0.7450169432100482,0.21825251384546854,0.03673054294448323,17.0,1.7973727010435059,,,,,,,1.0009115529461785,0.08374009322938747,0.2350744309454874,0.7722163772042206,0.3543636924722194,0.1275942367673485,0.8998106139715691,0.35064915966731414,0.851067276221762,0.13639405686646586,0.012538666911770163,39.0,3.4524142590613374,0.8546879756249818,0.12512617747196378,0.020185846903052564,39.0,3.408838723000743,,4.0,,,
eval_bpb_irt_fixed_theta_1,eval_bpb_irt,fixed,eval_bpb_irt_fixed_theta_1,eval_bpb_irt (fixed) theta 1,240,242,default,{},/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/eval_bpb_irt_fixed_theta_1/raw_phase_comparison.png,/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/eval_bpb_irt_fixed_theta_1/top8actual_hull_phase_comparison.png,0.30026149583345735,0.23128428922904015,0.9541893088421671,0.956707347126641,0.0,0.15104041948368976,-2.4884711036622784,3.9496574533347104,1.0330379898241577,0.9983950022060308,1.054606287924079,0.8465732282838169,0.15091234222816366,0.16034936411113315,0.016428143404064344,1.3413093591290028,0.3351824140636058,0.3568896206339963,0.004327487476966071,0.9983950022060308,16.80702434672831,12.29701458844998,0.8613363507364448,3.9496574533347104,0.340461477229932,0.0,3.9496574533347104,0.340461477229932,0.9999999999998982,1.0168210143198619e-13,9.795157567767234e-19,2.0,0.07108393179907083,0.9945661918895806,0.00538507315569586,4.8734954723395615e-05,14.0,0.5530591334233556,,,,,,,4.609987268804508,0.09997751052617865,0.07984919950557161,3.9496574533347104,0.340461477229932,0.0,3.9496574533347104,0.340461477229932,0.8229294901601455,0.16474211206094438,0.012328397778908633,39.0,3.2847557506650777,0.7724483239681936,0.14470749013590894,0.08284418589589594,39.0,3.266047709698806,,2.0,,,
eval_bpb_irt_fixed_theta_2,eval_bpb_irt,fixed,eval_bpb_irt_fixed_theta_2,eval_bpb_irt (fixed) theta 2,240,242,default,{},/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/eval_bpb_irt_fixed_theta_2/raw_phase_comparison.png,/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/eval_bpb_irt_fixed_theta_2/top8actual_hull_phase_comparison.png,0.579395922100293,0.43924192377260735,0.8217633986701156,0.8298942310761759,0.5092279349098003,0.15555694452578586,-2.7175521220162073,2.8426596351444644,1.0349185326870325,0.9196312079378848,0.9789702897259889,0.7543189263053931,0.3505147658813521,0.34213438710758115,0.011039833326975446,0.9026936796271612,0.3351824140636058,0.3568896206339963,0.004327487476966071,0.9196312079378848,9.320247984648217,8.575634723237133,0.8305267098000723,0.35667087096215666,0.35156712714028304,2.4859887641823075,2.8426596351444644,0.3535755591667261,0.9728968259273543,0.027103173559686694,5.129589741805848e-10,6.0,0.42672971716110514,0.9647478832895847,0.03525211605171234,6.587029071764691e-10,6.0,0.1983967554366487,,,,,,,2.681903751531527,1.9372904901204429,0.24560648911356442,2.378895536095251,0.3543636924722194,0.46376409904921356,2.8426596351444644,0.3535755591667261,0.8437044945910386,0.14411493020759125,0.01218057520136785,39.0,3.4175115875439688,0.9028073781847562,0.06728767308595915,0.0299049487292828,39.0,3.4123009887653875,,3.0,,,
eval_bpb_irt_fixed_theta_3,eval_bpb_irt,fixed,eval_bpb_irt_fixed_theta_3,eval_bpb_irt (fixed) theta 3,240,242,default,{},/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/eval_bpb_irt_fixed_theta_3/raw_phase_comparison.png,/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/eval_bpb_irt_fixed_theta_3/top8actual_hull_phase_comparison.png,0.7562545341130388,0.5100666755661784,0.7500998281220159,0.6706378835719438,0.3027208215480477,0.13537475845642868,-4.651549966256855,2.5387871961968935,1.0162841893858583,0.7589369115908775,0.8349714797430097,0.650840922535805,0.12571659230194968,0.17324857068520622,0.010063135122991285,0.7020208790665808,0.3351824140636058,0.3568896206339963,0.004327487476966071,0.7589369115908775,4.788216686226087,2.856213307158347,0.7348456930281703,1.5423519121567038,0.35018622371272695,0.9964352840401898,2.5387871961968935,0.3494731463118212,0.9695450193166367,0.030454976388955172,4.294408004745111e-09,3.0,0.23637912042322998,0.9410298074042742,0.015070039198094175,0.04390015339763161,16.0,2.0954146039054553,,,,,,,2.409544700321831,0.4775413212540913,0.006415706794793037,2.236066374648846,0.34682648551100503,0.3027208215480477,2.5387871961968935,0.3494731463118212,0.8580182154928305,0.06726358366220185,0.07471820084496586,39.0,3.218965413227218,0.9111265890476068,0.07505675332651891,0.013816657625871738,39.0,3.274820678362784,,3.0,,,
eval_bpb_irt_fixed_accuracy_weighted_theta,eval_bpb_irt,fixed,eval_bpb_irt_fixed_accuracy_weighted_theta,eval_bpb_irt (fixed) accuracy-weighted theta,240,242,default,{},/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/eval_bpb_irt_fixed_accuracy_weighted_theta/raw_phase_comparison.png,/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/eval_bpb_irt_fixed_accuracy_weighted_theta/top8actual_hull_phase_comparison.png,0.19858562484902503,0.15338910682193782,0.9313347453948851,0.930893513234728,0.0,0.059818416651834815,-1.8371325262220537,1.6959713943664965,0.5442062766539035,0.5155067260848479,0.6195059298073031,0.4837286091161888,0.3941691696036389,0.4103900978029567,0.002525928161776936,0.3836192692555588,0.3351824140636058,0.3568896206339963,0.004327487476966071,0.5155067260848479,5.040174159925866,3.3499464786212036,0.8479471647929205,0.5631858977118747,0.35156712714028304,1.1327854966546218,1.6959713943664965,0.3543636924722194,0.9399498599292843,0.060050113837747124,2.6232968680764278e-08,6.0,0.3159595922757575,0.999999999999995,1.0629080902794056e-15,3.9676786224553036e-15,1.0,1.0482158573836311e-09,,,,,,,1.8545712403728607,0.16434355906819853,0.0982850796393762,1.6959713943664965,0.3543636924722194,0.0,1.6959713943664965,0.3543636924722194,0.889330066746093,0.09764220910951567,0.01302772414438914,39.0,3.3329319651577434,0.9335658776415225,0.054965124631518286,0.011468997726957073,39.0,3.2410676288474356,,3.0,,,
task_proxy_irt_fixed_aggregate_mean_theta,task_proxy_irt,fixed,task_proxy_irt_fixed_aggregate_mean_theta,task_proxy_irt (fixed) aggregate mean theta,240,242,default,{},/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/task_proxy_irt_fixed_aggregate_mean_theta/raw_phase_comparison.png,/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/task_proxy_irt_fixed_aggregate_mean_theta/top8actual_hull_phase_comparison.png,0.2430374310700916,0.1963740337257435,0.7970424833764473,0.8046224881540096,0.244289995705388,0.06718775306109169,-1.2732489553926922,0.9077441018579441,0.40787500490269935,0.35383207998625266,0.4937148031443675,0.39014774668425045,0.38517595791593595,0.41030214787853403,0.0048204898325114875,0.14281289792819762,0.3352958668970607,0.3573754936199568,0.004758283246615517,0.35383207998625266,3.379479447420166,2.9244505667153673,0.7831212702839041,0.23571537600187403,0.3526235439835675,0.67202872585607,0.9077441018579441,0.34913576460116713,0.8563103256693194,0.14368964251593594,3.1814744664102744e-08,8.0,1.1039708852407313,0.9261953242588652,0.06691241014934898,0.006892265591785925,8.0,0.8704629193476155,,,,,,,0.8491014145060887,0.3940725338012898,0.22200125545605723,0.7348088321037597,0.3465511486441589,0.17293526975418438,0.9077441018579441,0.34913576460116713,0.752202274491988,0.2139233919949256,0.03387433351308462,39.0,3.506613393211067,0.8273503978441954,0.12236184681227266,0.05028775534353029,39.0,3.4997085594190334,,5.0,,,
task_proxy_irt_fixed_theta_1,task_proxy_irt,fixed,task_proxy_irt_fixed_theta_1,task_proxy_irt (fixed) theta 1,240,242,default,{},/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/task_proxy_irt_fixed_theta_1/raw_phase_comparison.png,/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/task_proxy_irt_fixed_theta_1/top8actual_hull_phase_comparison.png,0.7267076608922655,0.5758949445729225,0.6860301394121424,0.6603746243153068,0.5762842254634273,0.26520487800098125,-2.4888010457485383,2.710796530888473,0.9663801121703053,0.6987017420302662,0.7776020621314188,0.5987893411265628,0.07204291741176061,0.08500307857297543,0.010079721075563819,0.6362393920052574,0.3352958668970607,0.3573754936199568,0.004758283246615517,0.6987017420302662,3.0914353177504044,1.83504703384755,0.3476825269861826,0.3433320438209462,0.3465511486441589,2.3674644870675268,2.710796530888473,0.34913576460116713,0.7948717948717707,0.1538461538461491,0.05128205128208047,39.0,3.6635616461296476,0.7248603617719331,0.06670862031394412,0.20843101791412266,14.0,2.24383105079342,,,,,,,1.712402611751596,0.45601432784874163,0.12274510676965884,2.1345123054250457,0.347295772544393,0.5762842254634273,2.710796530888473,0.34913576460116713,0.8373442438489332,0.14166089568179213,0.02099486046927284,39.0,3.398883779813694,0.8462748653798638,0.08401617429969829,0.06970896032043608,39.0,3.338110860662422,,3.0,,,
task_proxy_irt_fixed_theta_2,task_proxy_irt,fixed,task_proxy_irt_fixed_theta_2,task_proxy_irt (fixed) theta 2,240,242,default,{},/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/task_proxy_irt_fixed_theta_2/raw_phase_comparison.png,/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/task_proxy_irt_fixed_theta_2/top8actual_hull_phase_comparison.png,0.3598694985241175,0.2846959515736038,0.9330743589298424,0.9342594984716117,0.0,0.19398541536206937,-2.2927969827677614,3.6373014986397574,1.0104716604704995,0.9585342563929152,1.018695770361352,0.8285731843003338,0.2543594506849077,0.25698421793079707,0.017700857319825125,1.2216578903231223,0.3352958668970607,0.3573754936199568,0.004758283246615517,0.9585342563929152,40.18535348169575,36.55635304484479,0.8952611928985231,3.6373014986397574,0.33967463630013167,0.0,3.6373014986397574,0.33967463630013167,0.9538796424598854,0.04612035746953716,7.057735062335962e-11,7.0,0.26904127235480785,0.9999999999410397,1.7482662002913158e-21,5.896041855741463e-11,1.0,5.2314571550585055e-09,,,,,,,3.6290004368505873,-3.694822225952521e-13,3.9530330370836017e-13,3.6373014986397574,0.33967463630013167,0.0,3.6373014986397574,0.33967463630013167,0.8024580283218558,0.184498055145189,0.013043916532953656,39.0,3.1414898467738124,0.7430450169845586,0.16091862275234187,0.09603636026309798,39.0,3.162170589671085,,1.0,,,
task_proxy_irt_fixed_theta_3,task_proxy_irt,fixed,task_proxy_irt_fixed_theta_3,task_proxy_irt (fixed) theta 3,240,242,default,{},/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/task_proxy_irt_fixed_theta_3/raw_phase_comparison.png,/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/task_proxy_irt_fixed_theta_3/top8actual_hull_phase_comparison.png,0.4202312836217363,0.32917549452650746,0.8839406934148161,0.90574873934544,0.0,0.09719439740468512,-2.0972171877825008,3.9207373489332955,0.9923495979338357,0.9200555547842881,0.9785713032641703,0.7884701647771448,0.28791732495355815,0.30823665853531906,0.0031436408212086042,1.1582890320733452,0.3352958668970607,0.3573754936199568,0.004758283246615517,0.9200555547842881,20.732599566627883,16.54618183229127,0.858721752919099,3.9207373489332955,0.3542318527987482,0.0,3.9207373489332955,0.3542318527987482,0.9999999987809702,1.1497027258254842e-09,6.932713900276818e-11,1.0,3.128498399374574e-05,0.999999999999996,4.017263503353779e-15,7.080799515194504e-17,1.0,1.0081354450314616e-06,,,,,,,4.1892289497726445,0.00281121543603291,0.010254192353170915,3.9207373489332955,0.3542318527987482,0.0,3.9207373489332955,0.3542318527987482,0.882899486850397,0.10818816106726349,0.008912352082337345,39.0,3.133117888051748,0.8596179892514936,0.09526560931893299,0.04511640142957162,39.0,2.879591514490763,,2.0,,,
task_proxy_irt_fixed_accuracy_weighted_theta,task_proxy_irt,fixed,task_proxy_irt_fixed_accuracy_weighted_theta,task_proxy_irt (fixed) accuracy-weighted theta,240,242,default,{},/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/task_proxy_irt_fixed_accuracy_weighted_theta/raw_phase_comparison.png,/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/task_proxy_irt_fixed_accuracy_weighted_theta/top8actual_hull_phase_comparison.png,0.2828625317444536,0.22675377368384347,0.8082657685029252,0.8364630489164806,0.3436732735535626,0.11828683045597344,-1.6241360068845812,1.8392600060984634,0.5156628393743432,0.45327738661079536,0.5662615547935427,0.4385775946631609,0.4548394937412107,0.4687314569567929,0.0031436408212086042,0.2878698012997893,0.3352958668970607,0.3573754936199568,0.004758283246615517,0.45327738661079536,5.00520861866816,3.711425705297132,0.7865141308972454,1.4955867325449008,0.3542318527987482,0.3436732735535626,1.8392600060984634,0.3572241191704489,0.985130679379547,0.0148348123439222,3.4508276530815216e-05,8.0,0.36838614969403566,0.960607339284351,0.01570804901551539,0.02368461170013328,12.0,1.035318243297094,,,,,,,1.5605718947801437,0.2667889814091158,0.25139342811461235,1.1124329675188458,0.3528362150144063,0.7268270385796176,1.8392600060984634,0.3572241191704489,0.909620229441312,0.07940131477012115,0.010978455788564965,39.0,3.400070480289776,0.8946369854348434,0.07423123319137659,0.031131781373778318,39.0,3.354629999139309,,3.0,,,
hybrid_irt_fixed_aggregate_mean_theta,hybrid_irt,fixed,hybrid_irt_fixed_aggregate_mean_theta,hybrid IRT (fixed) aggregate_mean_theta,240,242,default,{},/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/hybrid_irt_fixed_aggregate_mean_theta/raw_phase_comparison.png,/Users/calvinxu/Projects/Work/Marin/marin/experiments/domain_phase_mix/exploratory/two_phase_many/reference_outputs/grp_300m_irt_targets_20260501/grp_candidates/hybrid_irt_fixed_aggregate_mean_theta/top8actual_hull_phase_comparison.png,0.49902603618540076,0.40034700405679663,0.8399199638882617,0.8484830880898101,0.8762531852143569,0.14331347720420037,-2.7564669890508777,2.0648510510294784,0.9394374238459297,0.8508259460011646,0.916895309779631,0.7121341895599469,0.37609333495373176,0.41014777768864824,0.0020294201753393026,0.8455879395516942,0.3352958668970607,0.3573754936199568,0.004758283246615517,0.8508259460011646,236.9496076947665,235.07608566083425,0.8746373190225988,-2.5004872851631323,0.3352958668970607,4.56533833619261,2.0648510510294784,0.3572241191704489,0.9999999999999999,5.648134517958294e-44,5.605932282729643e-53,1.0,6.973824807214341e-07,1.0,4.3668871665795055e-72,1.3677519208954114e-96,1.0,3.587715415715887e-21,,,,,,,2.235136353170631,0.3616143192383774,0.13396708010569366,2.0648510510294784,0.3572241191704489,0.0,2.0648510510294784,0.3572241191704489,0.862922093063591,0.11810981752332321,0.01896808941308354,39.0,3.382369084324191,0.8758198697968893,0.09568474519067238,0.02849538501243605,39.0,3.3146836868095826,,3.0,,,
