candidate_id,candidate_kind,target,opt_kind,predicted_proxy_metric,predicted_proxy_gain_vs_best_observed,nearest_observed_run_name,nearest_observed_tv,nearest_observed_choice,nearest_observed_accuracy,nearest_observed_primary_regret,best_observed_choice,best_observed_accuracy,raw_phase0_broad_text_share,raw_phase0_tech_code_share,raw_phase0_reasoning_share,raw_phase0_support_gt_1e4,raw_phase0_entropy,raw_phase1_broad_text_share,raw_phase1_tech_code_share,raw_phase1_reasoning_share,raw_phase1_support_gt_1e4,raw_phase1_entropy,anchor_run_name,hull_nonzero_coeff_count,hull_top_coeffs,tv_cap_from_hull,delta_to_raw,raw_hull_tv
task_proxy_irt_fixed_theta_1,direct_grp_irt_target,task_proxy_irt_fixed_theta_1,top8actual_hull,1.712402611751596,0.45601432784874163,run_00052,0.12274510676965884,2.1345123054250457,0.347295772544393,0.5762842254634273,2.710796530888473,0.34913576460116713,0.8373442438489332,0.14166089568179213,0.02099486046927284,39,3.398883779813694,0.8462748653798638,0.08401617429969829,0.06970896032043608,39,3.338110860662422,,3.0,"[0.7082672348097525, 0.21318918750621477, 0.07854289443620395, 6.57643741786136e-07]",,,
task_proxy_irt_fixed_theta_1,direct_grp_irt_target,task_proxy_irt_fixed_theta_1,trustblend_top8actual_to_raw_cap0.05,1.9958665004382041,0.7394782165353497,run_00052,0.14616964638498753,2.1345123054250457,0.347295772544393,0.5762842254634273,2.710796530888473,0.34913576460116713,0.8318228254819018,0.14324497924315854,0.024932195274937834,39,3.460000657109936,0.8304909799108329,0.08176619228155026,0.08774282780761533,39,3.2875561268126923,,,,0.05,0.13,0.384398168789514
task_proxy_irt_fixed_theta_1,direct_grp_irt_target,task_proxy_irt_fixed_theta_1,trustblend_top8actual_to_raw_cap0.10,2.2256500048924863,0.9692617209896319,run_00052,0.18349549017583627,2.1345123054250457,0.347295772544393,0.5762842254634273,2.710796530888473,0.34913576460116713,0.8263014071148709,0.14482906280452496,0.02886953008060282,39,3.5127722728626862,0.814707094441802,0.0795162102634022,0.10577669529479458,39,3.212025584390518,,,,0.1,0.26,0.384398168789514
task_proxy_irt_fixed_theta_1,direct_grp_irt_target,task_proxy_irt_fixed_theta_1,trustblend_top8actual_to_raw_cap0.15,2.4227451194078284,1.166356835504974,run_00052,0.2228248411833526,2.1345123054250457,0.347295772544393,0.5762842254634273,2.710796530888473,0.34913576460116713,0.8207799887478399,0.14641314636589137,0.032806864886267814,39,3.5578439661576016,0.7989232089727709,0.07726622824525417,0.12381056278197383,39,3.113805768083708,,,,0.15,0.39,0.384398168789514
task_proxy_irt_fixed_theta_1,direct_grp_irt_target,task_proxy_irt_fixed_theta_1,trustblend_top8actual_to_raw_cap0.20,2.596073414656267,1.3396851307534128,run_00052,0.2661572774095375,2.1345123054250457,0.347295772544393,0.5762842254634273,2.710796530888473,0.34913576460116713,0.8152585703808087,0.14799722992725775,0.03674419969193281,39,3.595440995121327,0.7831393235037398,0.07501624622710612,0.14184443026915308,39,2.9929357994409735,,,,0.2,0.52,0.384398168789514
task_proxy_irt_fixed_theta_2,direct_grp_irt_target,task_proxy_irt_fixed_theta_2,best_observed,3.6290004368509567,0.0,run_00233,0.0,3.6373014986397574,0.33967463630013167,0.0,3.6373014986397574,0.33967463630013167,0.8024580283217545,0.1844980551452868,0.013043916532957198,39,3.141489846772792,0.7430450169844133,0.16091862275242208,0.0960363602631633,39,3.162170589670324,run_00233,,,,,
task_proxy_irt_fixed_theta_2,direct_grp_irt_target,task_proxy_irt_fixed_theta_2,predicted_best_observed,3.6290004368509567,0.0,run_00233,0.0,3.6373014986397574,0.33967463630013167,0.0,3.6373014986397574,0.33967463630013167,0.8024580283217545,0.1844980551452868,0.013043916532957198,39,3.141489846772792,0.7430450169844133,0.16091862275242208,0.0960363602631633,39,3.162170589670324,run_00233,,,,,
task_proxy_irt_fixed_theta_2,direct_grp_irt_target,task_proxy_irt_fixed_theta_2,raw,40.18535348169575,36.55635304484479,run_00233,0.8952611928985231,3.6373014986397574,0.33967463630013167,0.0,3.6373014986397574,0.33967463630013167,0.9538796424598854,0.04612035746953716,7.057735062335962e-11,7,0.26904127235480785,0.9999999999410397,1.7482662002913158e-21,5.896041855741463e-11,1,5.2314571550585055e-09,,,,,,
task_proxy_irt_fixed_theta_2,direct_grp_irt_target,task_proxy_irt_fixed_theta_2,top8actual_hull,3.6290004368505873,-3.694822225952521e-13,run_00233,3.9530330370836017e-13,3.6373014986397574,0.33967463630013167,0.0,3.6373014986397574,0.33967463630013167,0.8024580283218558,0.184498055145189,0.013043916532953656,39,3.1414898467738124,0.7430450169845586,0.16091862275234187,0.09603636026309798,39,3.162170589671085,,1.0,"[0.9999999999992557, 7.441941751514785e-13, 6.639240886874353e-20, 2.155566625061684e-20]",,,
task_proxy_irt_fixed_theta_2,direct_grp_irt_target,task_proxy_irt_fixed_theta_2,trustblend_top8actual_to_raw_cap0.05,5.22093970280441,1.591939265953453,run_00233,0.04923936560938527,3.6373014986397574,0.33967463630013167,0.0,3.6373014986397574,0.33967463630013167,0.8107862170994473,0.17688728177302815,0.012326501127522958,39,3.1765266249889823,0.7571775410471651,0.15206809850096303,0.09075436045187041,39,3.079663822442156,,,,0.05,0.055,0.8952611928985585
task_proxy_irt_fixed_theta_2,direct_grp_irt_target,task_proxy_irt_fixed_theta_2,trustblend_top8actual_to_raw_cap0.10,6.892894244186026,3.2638938073350694,run_00233,0.09847873121880596,3.6373014986397574,0.33967463630013167,0.0,3.6373014986397574,0.33967463630013167,0.819114405877039,0.1692765084008673,0.011609085722092263,39,3.1428107560070466,0.7713100651097714,0.14321757424958426,0.08547236064064284,39,2.9845388889044546,,,,0.1,0.11,0.8952611928985585
task_proxy_irt_fixed_theta_2,direct_grp_irt_target,task_proxy_irt_fixed_theta_2,trustblend_top8actual_to_raw_cap0.15,8.71358557616673,5.084585139315774,run_00233,0.14995624981047312,3.6373014986397574,0.33967463630013167,0.0,3.6373014986397574,0.33967463630013167,0.8278211486899758,0.1613197907845173,0.010859060525505624,39,3.0756048494557526,0.7860849766297694,0.13396475344132458,0.07995026992890493,39,2.873348763978117,,,,0.15,0.1675,0.8952611928985585
task_proxy_irt_fixed_theta_2,direct_grp_irt_target,task_proxy_irt_fixed_theta_2,trustblend_top8actual_to_raw_cap0.20,10.516718132379763,6.887717695528806,run_00233,0.1991956154198938,3.6373014986397574,0.33967463630013167,0.0,3.6373014986397574,0.33967463630013167,0.8361493374675676,0.15370901741235643,0.010141645120074927,39,2.990049468533,0.8002175006923756,0.12511422918994577,0.07466827011767736,39,2.7568458703824232,,,,0.2,0.2225,0.8952611928985585
task_proxy_irt_fixed_theta_3,direct_grp_irt_target,task_proxy_irt_fixed_theta_3,best_observed,4.186417734336612,0.0,run_00230,0.0,3.9207373489332955,0.3542318527987482,0.0,3.9207373489332955,0.3542318527987482,0.8819764203757946,0.1096011156788404,0.0084224639453628,39,3.1051296225620457,0.8601160218612046,0.09477055671561399,0.0451134214231794,39,2.8594729235127647,run_00230,,,,,
task_proxy_irt_fixed_theta_3,direct_grp_irt_target,task_proxy_irt_fixed_theta_3,predicted_best_observed,4.186417734336612,0.0,run_00230,0.0,3.9207373489332955,0.3542318527987482,0.0,3.9207373489332955,0.3542318527987482,0.8819764203757946,0.1096011156788404,0.0084224639453628,39,3.1051296225620457,0.8601160218612046,0.09477055671561399,0.0451134214231794,39,2.8594729235127647,run_00230,,,,,
task_proxy_irt_fixed_theta_3,direct_grp_irt_target,task_proxy_irt_fixed_theta_3,raw,20.732599566627883,16.54618183229127,run_00230,0.858721752919099,3.9207373489332955,0.3542318527987482,0.0,3.9207373489332955,0.3542318527987482,0.9999999987809702,1.1497027258254842e-09,6.932713900276818e-11,1,3.128498399374574e-05,0.999999999999996,4.017263503353779e-15,7.080799515194504e-17,1,1.0081354450314616e-06,,,,,,
