run,step,iris_job_index,iris_attempt,consumed_tokens,cumulative_consumed_tokens,step_seconds,cumulative_cycle_seconds,nominal_cycle_gpu_hours,age_mean,age_p90,age_at_least_four_fraction,stale_rejected,rejected_rate,mismatch_log_ratio_abs_mean,tis_capped_fraction,correction_abs_mean,policy_entropy,response_bytes_mean,length_stop_fraction
r24,11,0,0,354330.0,3580398.0,64.35658959578723,1428.101967833005,6.347119857035577,5.023881692207829,5.0,1.0,0,0.0,0.013981633112100891,0.04817888652905822,,0.4270009249448776,1287823.9208144797,0.40625
r24,12,0,0,343110.0,3923508.0,90.13743853475899,1518.2394063677639,6.7477306949678395,5.047751449972312,5.0,1.0,0,0.0,0.014985770820742893,0.05369959818199277,,0.4641323760151863,9305996.5546875,0.421875
r24,13,0,0,364635.0,4288143.0,84.50960163865238,1602.7490080064163,7.123328924472961,5.0,5.0,1.0,0,0.0,0.015722404351451134,0.055487326346337795,,0.4892919473350048,11138118.677165354,0.546875
r24,14,0,0,364274.0,4652417.0,110.50671118870378,1713.25571919512,7.614469863089423,5.0,5.0,1.0,0,0.0,0.015400828395524617,0.054741539526730776,,0.48371072113513947,9037876.65116279,0.484375
r24,15,0,0,340400.0,4992817.0,60.226241113618016,1773.481960308738,7.882142045816614,4.930252643948296,5.0,0.9767508813160987,0,0.0,0.01506286666717329,0.05351793393492699,,0.4779418557882309,8999164.390625,0.421875
r24,16,0,0,299780.0,5292597.0,81.08084645215422,1854.5628067608923,8.242501363381743,4.9591733938221365,5.0,0.9681733271065448,0,0.0,0.015267678308516556,0.05215628072619438,,0.4626767225563526,8750916.59375,0.28125
r24,17,0,0,315216.0,5607813.0,75.3294000113383,1929.8922067722306,8.57729869676547,5.088713770874575,5.0,1.0,0,0.0,0.013667549266157805,0.048398914746940136,,0.43168796598911285,8790044.8671875,0.2578125
r24,18,0,0,386023.0,5993836.0,122.2346544265747,2052.1268611988053,9.120563827550246,5.081135061900457,5.0,1.0,0,0.0,0.015776842495763055,0.05470183817669749,,0.48733464628458023,9784040.9609375,0.5546875
r24,19,0,0,321401.0,6315237.0,66.22186711989343,2118.3487283186987,9.414883236971994,5.069732203695695,5.0,1.0,0,0.0,0.0151587681081723,0.05252539832144976,,0.46812766790390015,9924020.1796875,0.3203125
r24,20,0,0,308798.0,6624035.0,223.67744093760848,2342.026169256307,10.409005196694698,5.0,5.0,1.0,0,0.0,0.015362767788180735,0.05327616119757295,,0.46692604199051857,8499365.75,0.3359375
r24,21,0,0,300020.0,6924055.0,64.91524572763592,2406.941414983943,10.697517399928635,5.0,5.0,1.0,0,0.0,0.01614277329478524,0.055609998293221,,0.49294907599687576,1397811.1628959277,0.3515625
r24,22,0,0,302062.0,7226117.0,97.83174707740545,2504.7731620613486,11.132325164717106,5.0,5.0,1.0,0,0.0,0.014872821294409791,0.05229388317093253,,0.45098983496427536,9362880.1484375,0.3203125
r24,23,0,0,336583.0,7562700.0,85.6743780914694,2590.447540152818,11.513100178456968,5.0,5.0,1.0,0,0.0,0.014370236796224992,0.049966071266680956,,0.43204349279403687,9260236.84375,0.3828125
r24,24,0,0,341257.0,7903957.0,90.94544718880206,2681.39298734162,11.917302165962756,5.0,5.0,1.0,0,0.0,0.014217870327772286,0.05037472816184163,,0.4347510151565075,11363057.25,0.40625
r24,25,0,0,292496.0,8196453.0,111.25622265506536,2792.6492099966854,12.411774266651936,5.0,5.0,1.0,0,0.0,0.014184579697614006,0.047911230474710464,,0.4017726480960846,8901071.3671875,0.3203125
r24,26,0,0,328619.0,8525072.0,86.20038824900985,2878.8495982456952,12.7948871033142,5.0,5.0,1.0,0,0.0,0.015042388577359036,0.052260730881243944,,0.45430031046271324,10469406.671875,0.34375
r24,27,0,0,320612.0,8845684.0,86.06098049506545,2964.9105787407607,13.177380349958936,4.2660567913864735,5.0,0.7553522637954911,0,0.0,0.014176025987420893,0.04862102912738919,,0.41266386210918427,9453716.8515625,0.3125
r24,28,0,0,320947.0,9166631.0,68.90435570292175,3033.8149344436824,13.48362193086081,5.094753962492249,6.0,0.9489510729185816,0,0.0,0.01702703630061693,0.058638544753193855,,0.5188843756914139,9535834.3671875,0.4296875
r24,29,0,0,362106.0,9528737.0,88.73958469554782,3122.5545191392303,13.878020085063245,4.8416154385732355,6.0,0.8642607413298868,0,0.0,0.015795093708822285,0.0548584908246994,,0.4813309833407402,9368661.086614173,0.4609375
r24,30,0,0,336887.0,9865624.0,194.52561594638973,3317.08013508562,14.742578378158312,5.509277591595995,6.0,1.0,0,0.0,0.015462293855468674,0.05394975747913122,,0.4663543105125427,10136645.31007752,0.421875
r24,31,0,0,353257.0,10218881.0,61.26381077058613,3378.343945856206,15.014861981583138,5.170408512782479,6.0,1.0,0,0.0,0.016107942688059016,0.05591871775686741,,0.4902961403131485,1264875.1063348416,0.4609375
r24,32,0,0,324489.0,10543370.0,73.26055404916406,3451.60449990537,15.340464444023867,5.151475088523802,6.0,1.0,0,0.0,0.016076447384707843,0.0548308165743947,,0.46394216269254684,10456815.359375,0.40625
r24,33,0,0,327937.0,10871307.0,151.91764732822776,3603.522147233598,16.01565398770488,5.0,5.0,1.0,0,0.0,0.01495484723095402,0.05179208191111684,,0.4555460102856159,10862843.640625,0.3671875
r24,34,0,0,323200.0,11194507.0,61.19453139603138,3664.7166786296293,16.287629682798354,4.994356435643565,5.0,1.0,0,0.0,0.016608583050334788,0.05627725878730416,,0.47146404534578323,7577750.1015625,0.3984375
r24,35,0,0,347161.0,11541668.0,76.40093669388443,3741.1176153235137,16.62718940143784,4.998384035073064,5.0,1.0,0,0.0,0.015358126506903451,0.052250076085329056,,0.45001455396413803,8946211.8984375,0.3828125
r24,36,0,0,296681.0,11838349.0,76.10190075077116,3817.219516074285,16.965420071441265,5.0,5.0,1.0,0,0.0,0.014733848967293775,0.05245144199579954,,0.43827928602695465,8271301.0859375,0.3203125
r24,37,0,0,348487.0,12186836.0,92.98396108858287,3910.203477162868,17.378682120723855,4.951671080987239,5.0,0.9838903603290797,0,0.0,0.01557058639841055,0.05403143912553787,,0.4702600948512554,10596426.5859375,0.4453125
r24,38,0,0,373064.0,12559900.0,125.89282969385386,4036.0963068567216,17.938205808252096,5.04391739755109,5.0,1.0,0,0.0,0.015411619610454997,0.05356723442673683,,0.4670829363167286,9196375.8359375,0.5
r24,39,0,0,263831.0,12823731.0,63.26878645084798,4099.36509330757,18.21940041470031,5.06210035969996,5.0,1.0,0,0.0,0.016312640707205724,0.05556269735097885,,0.47141293063759804,8592876.8828125,0.2421875
r24,40,0,0,314531.0,13138262.0,183.1588806482032,4282.523973955773,19.03343988424788,5.039922932874661,5.0,1.0,0,0.0,0.015547348663476459,0.052553127985447645,,0.450064942240715,8141900.546875,0.3515625
r25,1,0,0,105986.0,105986.0,527.8339373109993,527.8339373109993,2.345928610271108,0.0,0.0,0.0,0,0.0,0.01298019230245708,0.04606216587126255,0.00315211943234317,0.378099761903286,4492719.805774278,0.0
r25,2,0,0,146619.0,252605.0,105.67959302000236,633.5135303310017,2.8156156903600076,1.0,1.0,0.0,0,0.0,0.01357887498739624,0.04874697094783187,0.001967129843251314,0.40309588238596916,8934870.4921875,0.0
r25,3,0,0,345767.0,598372.0,59.9626389369987,693.4761692680004,3.0821163078577793,2.0,2.0,0.0,0,0.0,0.015169241203907669,0.054075079038739204,0.001392765603668522,0.4929974563419819,9296768.9296875,0.25
r25,4,0,0,474561.0,1072933.0,68.3674776029984,761.8436468709988,3.3859717638711055,3.0,3.0,0.0,0,0.0,0.015695046801574186,0.05675197020173073,0.0,0.5238572545349598,10820124.1640625,0.75
r25,5,0,0,463495.0,1536428.0,150.19064188300035,912.0342887539991,4.053485727795552,3.9950031823428516,4.0,0.9950031823428516,0,0.0,0.015752949793857208,0.057324412278831005,0.0,0.5254755839705467,10441436.671875,0.71875
r25,6,0,0,295729.0,1832157.0,74.51682024399997,986.5511089979991,4.384671595546663,4.473741161671666,5.0,1.0,0,0.0,0.01523808583448587,0.05145739857107401,0.0014765754458494484,0.4531833715736866,11060525.46875,0.203125
r25,7,0,0,306643.0,2138800.0,141.3097451379981,1127.8608541359972,5.012714907271099,5.0,5.0,1.0,0,0.0,0.015905822009755266,0.05686233378946781,0.0019950243731727824,0.4862150102853775,9573916.2421875,0.3046875
r25,8,0,0,315466.0,2454266.0,59.98174730200117,1187.8426014379984,5.2793004508355486,4.878151686711088,5.0,0.9593838955703625,0,0.0,0.016058975318106034,0.05702676344662905,0.0015217290274449624,0.48746124655008316,10127392.296875,0.3984375
r25,9,0,0,373920.0,2828186.0,142.13354984800026,1329.9761512859986,5.911005116826661,5.043816859221224,5.0,1.0,0,0.0,0.015745388936748636,0.05574047984555364,0.0010566906566964462,0.4857937842607498,10096611.7890625,0.4921875
r25,10,0,0,358123.0,3186309.0,166.80795198299893,1496.7841032689976,6.652373792306656,5.038065134046124,5.0,1.0,0,0.0,0.015250405484500117,0.053753191605210304,0.0010014320287154987,0.47240331023931503,9941062.8984375,0.4375
r25,11,0,0,381879.0,3568188.0,67.11954018699907,1563.9036434559966,6.95068285980443,5.037723991107131,5.0,1.0,0,0.0,0.014243746113249795,0.05013376334682107,0.0011607400847424287,0.44480134919285774,1247339.1855203619,0.4765625
r25,12,0,0,329004.0,3897192.0,79.24080110299838,1643.144444558995,7.302864198039978,5.0,5.0,1.0,0,0.0,0.014580451090670398,0.05110380984842777,0.0017290888063143939,0.4482041075825691,9213443.5625,0.375
r25,13,0,0,347812.0,4245004.0,81.64788058799968,1724.7923251469947,7.665743667319976,5.0,5.0,1.0,0,0.0,0.01544852052181497,0.053568615578114986,0.0007261356440722011,0.46918607503175735,10699611.484375,0.4921875
r25,14,0,0,346576.0,4591580.0,144.20646440600103,1868.9987895529957,8.306661286902203,5.0,5.0,1.0,0,0.0,0.01558343124206819,0.055038333870470524,0.0021168798266444355,0.479146845638752,9018237.2734375,0.4296875
r25,15,0,0,341352.0,4932932.0,63.01802203800253,1932.0168115909983,8.586741384848882,5.0,5.0,1.0,0,0.0,0.015436835989023644,0.05540228681638837,0.002174373723391909,0.4779006168246269,8804646.34375,0.421875
r25,16,0,0,292252.0,5225184.0,78.97513011800038,2010.9919417089986,8.937741963151105,5.0,5.0,1.0,0,0.0,0.01553033274267205,0.054787222761660814,0.0007868290122132748,0.4661128334701061,8600925.236220472,0.2734375
r25,17,0,0,316678.0,5541862.0,67.26439217099687,2078.2563338799955,9.236694817244425,5.0,5.0,1.0,0,0.0,0.014619521716846735,0.05238438304513693,0.0009361198608530685,0.4478897750377655,8553362.6124031,0.2890625
r25,18,0,0,367497.0,5909359.0,77.68928260300163,2155.945616482997,9.58198051770221,5.0,5.0,1.0,0,0.0,0.015588717825326101,0.05562658002600074,0.0029899210785515606,0.4851595424115658,9550025.6796875,0.4765625
r25,19,0,0,309721.0,6219080.0,61.99320353599978,2217.938820018997,9.857505866751097,4.841302333390374,5.0,0.9471007777967914,0,0.0,0.015001425083111367,0.05249916110187769,0.001808020162570756,0.4530148580670357,9862426.625,0.2734375
r25,20,0,0,303975.0,6523055.0,158.0318609149981,2375.970680933995,10.559869693039978,5.053899169339584,5.0,1.0,0,0.0,0.015033151511402838,0.05363656487315893,0.0010747212363639846,0.4586874470114708,8483598.236220472,0.34375
r25,21,0,0,291666.0,6814721.0,59.028494054000475,2434.9991749879955,10.822218555502202,4.917268382327731,5.0,0.955750756001728,0,0.0,0.01590183600510747,0.05660163890570402,0.0032219061977230012,0.48918553069233894,1379651.088135593,0.3671875
r25,22,0,0,291838.0,7106559.0,98.42937215400161,2533.428547141997,11.25968243174221,5.102152564093778,6.0,1.0,0,0.0,0.015844991389636152,0.054423694498836994,0.0023155249873525463,0.46240419894456863,9357100.4609375,0.2734375
r25,23,0,0,333042.0,7439601.0,71.67684678899968,2605.105393930997,11.578246195248875,5.0476456422913625,5.0,1.0,0,0.0,0.014554459030473317,0.0493681519292295,0.0013739950154558755,0.42737990617752075,8903023.2890625,0.421875
r25,24,0,0,337857.0,7777458.0,151.05506003399933,2756.160453964996,12.249602017622205,5.0279378553648435,5.0,1.0,0,0.0,0.015288323618287974,0.05140374042093754,0.0021225456657703035,0.43963703513145447,10929649.0546875,0.4375
r25,25,0,0,289772.0,8067230.0,56.55086661099995,2812.711320575996,12.500939202559982,4.999813646591113,5.0,1.0,0,0.0,0.01427422436355472,0.04884640360251069,0.0018338590598432347,0.4022468663752079,8623539.109375,0.3515625
r25,26,0,0,324444.0,8391674.0,80.92708226999821,2893.6384028459943,12.860615123759974,5.0,5.0,1.0,0,0.0,0.01484804968389275,0.05196833470836282,0.0016905436059460044,0.46493902429938316,10675907.6796875,0.359375
r25,27,0,0,321538.0,8713212.0,144.35338582500117,3037.9917886709954,13.502185727426646,5.0,5.0,1.0,0,0.0,0.014950863624470893,0.05026283487677574,0.0020879623407381587,0.44068150967359543,9497125.3046875,0.3359375
r25,28,0,0,302777.0,9015989.0,65.24144732400237,3103.233235994998,13.792147715533323,4.863652126812803,5.0,0.954550708937601,0,0.0,0.015948011996478495,0.05488609289750457,0.002290921998792328,0.4829666018486023,9315240.984375,0.3203125
r25,29,0,0,377744.0,9393733.0,86.45740914700218,3189.690645142,14.176402867297778,5.043373289847092,5.0,1.0,0,0.0,0.015580816477450687,0.054591748397797346,0.0019153210159856826,0.4805522486567497,9224920.5546875,0.4921875
r25,30,0,0,288727.0,9682460.0,167.2175671369987,3356.9082122789987,14.919592054573327,4.9258884690382265,5.0,0.9595777325986139,0,0.0,0.014538564966908628,0.05188896739855409,0.0024224074950325303,0.4397091865539551,10116647.5078125,0.28125
r25,31,0,0,368269.0,10050729.0,85.36412827700042,3442.272340555999,15.298988180248886,5.088978436957767,5.0,1.0,0,0.0,0.016859284199344973,0.05902432044968009,0.0007368114165728912,0.5256660953164101,1191596.3846153845,0.515625
r25,32,0,0,326011.0,10376740.0,62.46271724300095,3504.735057799,15.576600256884445,5.0502559729579675,5.0,1.0,0,0.0,0.01571899416211442,0.055363907013088465,0.003248927532695234,0.46726397052407265,10202010.265625,0.3671875
r25,33,0,0,324926.0,10701666.0,157.53248945800078,3662.267547257001,16.27674465447556,5.050423788801142,5.0,1.0,0,0.0,0.015426823549905426,0.054158120416104794,0.0012227005572640337,0.4709824398159981,10671897.75,0.359375
r25,34,0,0,316942.0,11018608.0,55.19895994200124,3717.466507199002,16.522073365328897,5.0,5.0,1.0,0,0.0,0.015349355151547698,0.05448625376448035,0.0025956052195397206,0.45655428245663643,6956499.375,0.40625
r25,35,0,0,347703.0,11366311.0,81.10805685800005,3798.574564057002,16.88255361803112,5.0,5.0,1.0,0,0.0,0.014825131163375443,0.05233469791710377,0.00207465512357885,0.45042474940419197,8411697.859375,0.4453125
r25,36,0,0,272069.0,11638380.0,114.29818340600104,3912.872747463003,17.390545544280013,4.8989079976035494,5.0,0.9663026658678497,0,0.0,0.014625009767739519,0.05228430684655905,0.002402453057584353,0.4334242194890976,7358819.53125,0.2578125
r25,37,0,0,346032.0,11984412.0,65.5025233469969,3978.37527081,17.68166787026667,4.947056919591252,5.0,0.9665695658205021,0,0.0,0.015420549412088742,0.053913867101073265,0.0032728124933782965,0.46669359132647514,10556147.5234375,0.4609375
r25,38,0,0,365853.0,12350265.0,149.7838771280003,4128.159147938,18.347373990835557,5.088387959098326,5.0,1.0,0,0.0,0.015733593295159387,0.055940402671694756,0.002554809172579553,0.47322846576571465,8991664.8203125,0.5
r25,39,0,0,246885.0,12597150.0,65.42095137499928,4193.580099313,18.638133774724444,5.132725763007068,6.0,1.0,0,0.0,0.0160779044728998,0.05484722927212715,0.004496421985095367,0.457873921841383,8692831.0625,0.21875
r25,40,0,0,293135.0,12890285.0,207.9263092709989,4401.506408583999,19.56225070481777,5.052944888873727,5.0,1.0,0,0.0,0.015644960457125514,0.053927761036902666,0.003345387100125663,0.4592317044734955,7811964.78125,0.3125
r27,1,0,0,122888.0,122888.0,419.967907467857,419.967907467857,1.8665240331904756,0.0,0.0,0.0,0,0.0,0.013777704602742573,0.04966403963044286,,0.43121276795864105,4916908.300662252,0.0
r27,2,0,0,173691.0,296579.0,158.60397799685597,578.571885464713,2.571430602065391,1.0,1.0,0.0,0,0.0,0.013980472052947989,0.047792595345526934,,0.4154548831284046,9232782.669014085,0.0
r27,3,0,0,360420.0,656999.0,98.60902679152787,677.1809122562408,3.0096929433610704,1.9872704067476832,2.0,0.0,0,0.0,0.014913950415033237,0.052982088178396225,,0.48174484074115753,9656221.796875,0.390625
r27,4,0,0,475244.0,1132243.0,134.9621866689995,812.1430989252403,3.6095248841121794,2.989169773842489,3.0,0.0,0,0.0,0.015275701256518765,0.054137719329446554,,0.4898638539016247,9458643.3046875,0.7734375
r27,5,0,0,475511.0,1607754.0,68.88537852000445,881.0284774452448,3.9156821219788656,4.0,4.0,1.0,0,0.0,0.01637202417390626,0.05834418814629316,,0.5509569570422173,10877805.625,0.75
r27,6,0,0,331558.0,1939312.0,109.83247002586722,990.860947471112,4.403826433204943,4.148245555830353,5.0,1.0,0,0.0,0.014845828336729736,0.05287973256781697,,0.46461792290210724,11444984.2890625,0.4296875
r27,7,0,0,399914.0,2339226.0,82.20260629151016,1073.0635537626222,4.769171350056099,5.0,5.0,1.0,0,0.0,0.01639454913489299,0.057490927167236805,,0.5270898826420307,8698904.421875,0.5390625
r27,8,0,0,331166.0,2670392.0,70.3426788020879,1143.40623256471,5.0818054780653785,5.0,5.0,1.0,0,0.0,0.016215160408700652,0.056244711857289076,,0.505564484745264,9717772.671875,0.390625
r27,9,0,0,324439.0,2994831.0,82.30628740880638,1225.7125199735165,5.447611199882296,5.0,5.0,1.0,0,0.0,0.015365515993082836,0.053878537844866514,,0.48264291882514954,10714326.6015625,0.359375
r27,10,0,0,358870.0,3353701.0,246.04971547890455,1471.762235452421,6.541165490899649,4.995354863878284,5.0,1.0,0,0.0,0.015906301888146495,0.055477804969996214,,0.49406155198812485,9916424.84375,0.5
r27,11,0,0,406656.0,3760357.0,55.494418144226074,1527.256653596647,6.787807349318432,5.0386174063582,5.0,1.0,0,0.0,0.015345039872731593,0.054716403130441904,,0.49198783561587334,1260447.3076923077,0.5625
r27,12,0,0,299181.0,4059538.0,92.92314678896219,1620.1798003856093,7.20079911282493,5.0,5.0,1.0,0,0.0,0.014143995442755958,0.05045795766636729,,0.43330730125308037,9463994.28125,0.3125
r27,13,0,0,333801.0,4393339.0,81.63652434013784,1701.816324725747,7.56362810989221,5.0,5.0,1.0,0,0.0,0.015179778411813756,0.05282154865562916,,0.4540955424308777,8640821.40625,0.4375
r27,14,0,0,368211.0,4761550.0,77.20576692931354,1779.0220916550606,7.906764851800269,5.0,5.0,1.0,0,0.0,0.014943066560438024,0.05297322291880846,,0.46058133989572525,9437484.796875,0.53125
r27,15,0,0,336296.0,5097846.0,86.40870849508792,1865.4308001501486,8.290803556222883,4.905190665366225,5.0,0.9683968884554083,0,0.0,0.015270134778657553,0.055407839361578226,,0.4871998131275177,10636887.7421875,0.3984375
r27,16,0,0,293141.0,5390987.0,129.98829346243292,1995.4190936125815,8.868529304944806,5.050071467314364,5.0,1.0,0,0.0,0.015056970546978098,0.05180431762710214,,0.44163720309734344,9255084.1953125,0.3515625
r27,17,0,0,324814.0,5715801.0,63.64910637028515,2059.0681999828666,9.151414222146075,5.050441175565092,5.0,1.0,0,0.0,0.01585878008978002,0.05418969830498099,,0.47352294996380806,9061098.5390625,0.359375
r27,18,0,0,300251.0,6016052.0,94.30207833088934,2153.370278313756,9.57053457028336,4.910398300088926,5.0,0.9519435405710556,0,0.0,0.015963175650753777,0.0557230026461184,,0.489400677382946,8916270.9765625,0.3515625
r27,19,0,0,324068.0,6340120.0,90.85765376966447,2244.2279320834205,9.974346364815203,5.050557290445215,5.0,1.0,0,0.0,0.014979569254897492,0.05171362357214093,,0.4615614004433155,10624156.433070866,0.390625
r27,20,0,0,365638.0,6705758.0,171.24932342302054,2415.477255506441,10.735454468917515,5.044809346949715,5.0,1.0,0,0.0,0.015592486253954773,0.05472808610647917,,0.4764903299510479,9718985.852713179,0.4375
r27,21,0,0,319470.0,7025228.0,60.593211942352355,2476.0704674487934,11.004757633105749,4.905027076094782,5.0,0.9512473784705919,0,0.0,0.015891333206173336,0.05554508185014129,,0.5019116476178169,1430214.5633484162,0.3515625
r27,22,0,0,313071.0,7338299.0,87.55615832936019,2563.6266257781535,11.393896114569571,5.049416905430397,5.0,1.0,0,0.0,0.015093871513872438,0.05125610763207078,,0.4475919120013714,10117954.9609375,0.3671875
r27,23,0,0,303770.0,7642069.0,84.44723129551858,2648.073857073672,11.769217142549653,5.043858840570168,5.0,1.0,0,0.0,0.014313957316924454,0.04978260351344943,,0.4384307973086834,9625410.0546875,0.3359375
r27,24,0,0,366291.0,8008360.0,130.5430706255138,2778.616927699186,12.349408567551936,5.033547097799291,5.0,1.0,0,0.0,0.01614391584405879,0.05743515212088823,,0.5107970982789993,8750022.953125,0.546875
r27,25,0,0,332615.0,8340975.0,66.65263743698597,2845.269565136172,12.64564251171632,5.0,5.0,1.0,0,0.0,0.014843570511168438,0.05164178367704153,,0.4516674429178238,9049754.9609375,0.3984375
r27,26,0,0,335763.0,8676738.0,83.52148740366101,2928.791052539833,13.016849122399258,5.0,5.0,1.0,0,0.0,0.01535043475373956,0.05176495062187314,,0.4562538415193558,10254256.8515625,0.4296875
r27,27,0,0,347781.0,9024519.0,89.45164175331593,3018.242694293149,13.414411974636216,5.0,5.0,1.0,0,0.0,0.01466445018600375,0.0523654748685658,,0.4552064724266529,10800428.546875,0.421875
r27,28,0,0,330289.0,9354808.0,143.01483112201095,3161.2575254151598,14.050033446289598,5.0,5.0,1.0,0,0.0,0.01580462118205786,0.05548907909542322,,0.49244118109345436,9732397.78125,0.3984375
r27,29,0,0,300170.0,9654978.0,64.4701878465712,3225.727713261731,14.336567614496582,5.0,5.0,1.0,0,0.0,0.015472837988996036,0.05370319774374366,,0.47506486624479294,8900891.703125,0.3203125
r27,30,0,0,311104.0,9966082.0,240.59556010831147,3466.3232733700424,15.405881214977967,5.0,5.0,1.0,0,0.0,0.014185142342788183,0.04964844277128577,,0.43126628920435905,10054924.6875,0.3125
r27,31,0,0,352242.0,10318324.0,75.20957777928561,3541.532851149328,15.740146005108125,5.0,5.0,1.0,0,0.0,0.015117200244927591,0.05387940350919962,,0.47273556143045425,1735800.432126697,0.4375
r27,32,0,0,370579.0,10688903.0,148.93280998524278,3690.465661134571,16.402069605042538,5.0,5.0,1.0,0,0.0,0.015796500951189518,0.055002213921397924,,0.48579613491892815,9934358.109375,0.4921875
r27,33,0,0,333864.0,11022767.0,63.30801950395107,3753.773680638522,16.683438580615654,5.0,5.0,1.0,0,0.0,0.01537372900966748,0.05314539326354861,,0.4668688140809536,9803286.5625,0.4453125
r27,34,0,0,303269.0,11326036.0,110.47258959058672,3864.2462702291086,17.174427867684926,4.864170093217573,5.0,0.9547233644058575,0,0.0,0.014396957592083011,0.049814799800515175,,0.42950163781642914,9212353.8046875,0.28125
r27,35,0,0,344961.0,11670997.0,69.85671736579388,3934.1029875949025,17.484902167088457,5.047495224097797,5.0,1.0,0,0.0,0.01587217805361054,0.05790751148015261,,0.5090015530586243,10733738.0,0.4296875
r27,36,0,0,408658.0,12079655.0,144.23910540621728,4078.34209300112,18.125964857782755,5.040092204239242,5.0,1.0,0,0.0,0.015302559703415111,0.053358870558440685,,0.4835207425057888,9226278.84375,0.578125
r27,37,0,0,342603.0,12422258.0,61.568635205738246,4139.910728206858,18.399603236474924,5.045087170865404,5.0,1.0,0,0.0,0.015890696172087056,0.0551803819835186,,0.48957324028015137,8730929.7578125,0.421875
r27,38,0,0,336401.0,12758659.0,89.15401934552938,4229.064747552387,18.795843322455056,5.0,5.0,1.0,0,0.0,0.015836298949036716,0.05457179481163621,,0.47716279700398445,8752580.328125,0.4609375
r27,39,0,0,316274.0,13074933.0,91.76457087602466,4320.829318428412,19.20368585968183,5.0,5.0,1.0,0,0.0,0.01525685200655748,0.05145246768370271,,0.4555005840957165,9324071.6484375,0.3359375
r27,40,0,0,368544.0,13443477.0,199.27205894049257,4520.101377368905,20.089339454972908,5.0,5.0,1.0,0,0.0,0.015204076040292053,0.053926519583910704,,0.4657965674996376,10458677.375,0.515625
r28,1,0,0,109029.0,109029.0,400.60234813857824,400.60234813857824,1.7804548806159033,0.0,0.0,0.0,0,0.0,0.0133763299703737,0.04804809810593724,0.0035099866800010204,0.41180242598056793,4838338.586898396,0.0
r28,2,0,0,185737.0,294766.0,150.46986710466444,551.0722152432427,2.449209845525523,1.0,1.0,0.0,0,0.0,0.013752427678777216,0.0479493523016572,0.0017564116133144125,0.4282083846628666,9191804.185897436,0.0
r28,3,0,0,354282.0,649048.0,72.4949531685561,623.5671684117988,2.7714096373857724,1.9887462529849103,2.0,0.0,0,0.0,0.015002415830222942,0.053489943500608206,0.0008870706915331539,0.47253021597862244,9714702.15625,0.359375
r28,4,0,0,462978.0,1112026.0,65.16845132876188,688.7356197405607,3.061047198846936,3.0,3.0,0.0,0,0.0,0.016265875386490283,0.05822764290496707,0.0007830530375940725,0.5422071665525436,9163464.34375,0.6875
