run,step,eval_dump_written_utc,dataset,questions,completed_correct,completed_correct_rate,correct_any_stop,raw_reward_mean,completed_fraction,length_stop_fraction,response_tokens_mean,membership_sha256
s20_sc,30,2026-09-20T22:03:30+00:00,all,756,203,0.26851851851851855,203,-0.2857142857142857,0.7208994708994709,0.2791005291005291,2152.0330687830688,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
s20_sc,30,2026-09-20T22:03:30+00:00,val-gsm8k,256,122,0.4765625,122,0.4765625,0.92578125,0.07421875,1212.6796875,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
s20_sc,30,2026-09-20T22:03:30+00:00,val-math500,500,81,0.162,81,-0.676,0.616,0.384,2632.982,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
s20_sc,40,2026-09-20T22:23:54+00:00,all,756,326,0.4312169312169312,326,-0.018518518518518517,0.7354497354497355,0.26455026455026454,2087.214285714286,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
s20_sc,40,2026-09-20T22:23:54+00:00,val-gsm8k,256,166,0.6484375,166,0.6484375,0.9453125,0.0546875,1071.203125,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
s20_sc,40,2026-09-20T22:23:54+00:00,val-math500,500,160,0.32,160,-0.36,0.628,0.372,2607.412,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
s21_tis,0,2026-09-20T21:04:59+00:00,all,756,84,0.1111111111111111,84,-0.5370370370370371,0.7023809523809523,0.2976190476190476,2293.035714285714,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
s21_tis,0,2026-09-20T21:04:59+00:00,val-gsm8k,256,74,0.2890625,74,0.2890625,0.91796875,0.08203125,1351.71875,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
s21_tis,0,2026-09-20T21:04:59+00:00,val-math500,500,10,0.02,10,-0.96,0.592,0.408,2774.99,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
s21_tis,10,2026-09-20T21:31:41+00:00,all,756,89,0.11772486772486772,89,-0.5317460317460317,0.6970899470899471,0.3029100529100529,2281.0198412698414,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
s21_tis,10,2026-09-20T21:31:41+00:00,val-gsm8k,256,80,0.3125,80,0.3125,0.91015625,0.08984375,1290.34765625,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
s21_tis,10,2026-09-20T21:31:41+00:00,val-math500,500,9,0.018,9,-0.964,0.588,0.412,2788.244,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
s21_tis,20,2026-09-20T21:49:38+00:00,all,756,128,0.1693121693121693,130,-0.458994708994709,0.701058201058201,0.29894179894179895,2261.0304232804233,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
s21_tis,20,2026-09-20T21:49:38+00:00,val-gsm8k,256,107,0.41796875,107,0.41796875,0.91015625,0.08984375,1281.83203125,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
s21_tis,20,2026-09-20T21:49:38+00:00,val-math500,500,21,0.042,23,-0.908,0.594,0.406,2762.38,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
s21_tis,30,2026-09-20T22:09:23+00:00,all,756,187,0.24735449735449735,187,-0.36772486772486773,0.6931216931216931,0.30687830687830686,2256.7301587301586,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
s21_tis,30,2026-09-20T22:09:23+00:00,val-gsm8k,256,152,0.59375,152,0.59375,0.91015625,0.08984375,1246.328125,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
s21_tis,30,2026-09-20T22:09:23+00:00,val-math500,500,35,0.07,35,-0.86,0.582,0.418,2774.056,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
s21_tis,40,2026-09-20T22:28:28+00:00,all,756,262,0.34656084656084657,267,-0.17989417989417988,0.701058201058201,0.29894179894179895,2175.0515873015875,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
s21_tis,40,2026-09-20T22:28:28+00:00,val-gsm8k,256,170,0.6640625,170,0.6640625,0.92578125,0.07421875,1086.59375,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
s21_tis,40,2026-09-20T22:28:28+00:00,val-math500,500,92,0.184,97,-0.612,0.586,0.414,2732.342,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
s21_sc,0,2026-09-20T21:05:04+00:00,all,756,87,0.11507936507936507,89,-0.5264550264550265,0.6865079365079365,0.3134920634920635,2335.0621693121693,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
s21_sc,0,2026-09-20T21:05:04+00:00,val-gsm8k,256,76,0.296875,76,0.296875,0.87890625,0.12109375,1467.83984375,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
s21_sc,0,2026-09-20T21:05:04+00:00,val-math500,500,11,0.022,13,-0.948,0.588,0.412,2779.08,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
