run,step,iris_job_index,iris_attempt,consumed_tokens,cumulative_consumed_tokens,step_seconds,cumulative_cycle_seconds,nominal_cycle_gpu_hours,age_mean,age_p90,age_at_least_four_fraction,stale_rejected,rejected_rate,mismatch_log_ratio_abs_mean,tis_capped_fraction,correction_abs_mean,policy_entropy,response_bytes_mean,length_stop_fraction
s20_tis,32,,,340113,10607639,67.1896573779959,3477.039532592011,15.45350903374227,5,5,1,0,0,0.015847686719092383,0.054653414990752935,,0.4895406775176525,9564524.1328125,0.3515625
s20_tis,33,,,341152,10948791,141.68832213699352,3618.7278547290043,16.083234909906686,5,5,1,0,0,0.01614713267785563,0.05402118992060423,,0.4726412929594517,10039725.6640625,0.4609375
s20_tis,34,,,346953,11295744,62.3657952099893,3681.0936499389936,16.360416221951084,5,5,1,0,0,0.015942851565383245,0.056133849546313286,,0.4896000549197197,8111411.1875,0.4375
s20_tis,35,,,371775,11667519,81.44745753699681,3762.5411074759904,16.722404922115512,5,5,1,0,0,0.016225234456247357,0.05538070434704423,,0.47930706292390823,9570081.5234375,0.5
s20_tis,36,,,297119,11964638,139.37661647200002,3901.9177239479905,17.341856550879957,5,5,1,0,0,0.015754527778941128,0.05481945537030697,,0.46598150208592415,9245026.1015625,0.2734375
s20_tis,37,,,327860,12292498,68.39430368698959,3970.31202763498,17.645831233933244,5,5,1,0,0,0.015906606089151454,0.05441954266279936,,0.4611658565700054,11105926.8359375,0.4140625
s20_tis,38,,,344592,12637090,123.35533418999694,4093.667361824977,18.194077163666563,5,5,1,0,0,0.015998964183437735,0.05542139895260334,,0.46867019310593605,10523158.515625,0.4375
s20_tis,39,,,278647,12915737,62.340864168989356,4156.008225993966,18.471147671084296,5,5,1,0,0,0.015224764523587099,0.053163040895015,,0.43196606263518333,10292232.5703125,0.296875
s20_tis,40,,,328256,13243993,204.35175373300444,4360.359979726971,19.379377687675426,5,5,1,0,0,0.016214350604497715,0.055047235917299986,,0.4657851345837116,11103827.78125,0.3984375
s20_sc,1,,,106292,106292,575.0682626906782,575.0682626906782,2.555858945291903,0,0,0,0,0,0.013156822407553054,0.047289052978158,0.00305019854567945,0.39914773032069206,4976345.109580052,0
s20_sc,2,,,186966,293258,132.51741919107735,707.5856818817556,3.1448252528078027,1,1,0,0,0,0.01301176038817241,0.04731490649282932,0.0030975219269748777,0.4116496630012989,10598502.953125,0
s20_sc,3,,,389981,683239,78.83546808175743,786.421149963513,3.495205110948947,2,2,0,0,0,0.013917972350500822,0.04932735627517104,0.0007504617606173269,0.4450828395783901,10400432.1328125,0.375
s20_sc,4,,,476696,1159935,63.243658317252994,849.664808280766,3.7762880368034044,3,3,0,0,0,0.015044900282848363,0.0539299538359046,0,0.491006501019001,9589415.625,0.6796875
s20_sc,5,,,476749,1636684,91.56625110004097,941.231059380807,4.183249152803587,3.9958049204088524,4,0.9958049204088525,0,0,0.015570297318352036,0.055271465331315994,0.00021895057216170244,0.49992719292640686,9616477.515625,0.7265625
s20_sc,6,,,365946,2002630,71.26164822187275,1012.4927076026797,4.4999675893452435,4.418001563072147,5,1,0,0,0.01582462175730905,0.0537795671261847,0.0011492882913444191,0.4886927343904972,10827394.2109375,0.4921875
s20_sc,7,,,380446,2383076,114.91913506109267,1127.4118426637724,5.010719300727877,4.723408841202168,5,0.9078029470673893,0,0,0.016201151849058393,0.0559580703265965,0.00104154792643385,0.4976374879479408,10797356.3828125,0.5390625
s20_sc,8,,,360804,2743880,69.17178658116609,1196.5836292449385,5.318149463310838,5.131467500360307,6,1,0,0,0.015204158813393253,0.05279832938686013,0.0011781927023548633,0.4707183837890625,9600243.0234375,0.4296875
s20_sc,9,,,330327,3074207,81.56755125243217,1278.1511804973707,5.680671913321647,4.988202599242569,6,0.9516115848840694,0,0,0.01471883239595068,0.05155171127989888,0.0006437811025534756,0.4501194469630718,9834509.2578125,0.359375
s20_sc,10,,,337179,3411386,256.2273797597736,1534.3785602571443,6.81946026780953,5.174776602338817,6,1,0,0,0.01611547719115712,0.055973479989916086,0.001069765057764016,0.49864719063043594,9479120.828125,0.3671875
s20_sc,11,,,369513,3780899,63.343896022066474,1597.7224562792107,7.10098869457427,4.983050663982052,5,0.979570407536406,0,0,0.01587622666197212,0.05746230809018016,0.0007631653716089204,0.5201520249247551,1503770.052036199,0.46875
s20_sc,12,,,366333,4147232,151.38146381732076,1749.1039200965315,7.773795200429029,5.071404978530463,5,1,0,0,0.015697490349014107,0.056368845980614424,0.0008006580101209693,0.5120695680379868,9524937.8984375,0.4765625
s20_sc,13,,,328055,4475287,66.57286898326129,1815.6767890797928,8.069674618132412,5.044462056667327,5,1,0,0,0.014815767548652346,0.051972640212625265,0.001755053446686361,0.4634116441011429,9160704.3515625,0.3125
s20_sc,14,,,346249,4821536,66.37158274184912,1882.048371821642,8.364659430318408,5.047318548212414,5,1,0,0,0.015257718506679403,0.05297313677147031,0.0010280818387400359,0.46692052483558655,8121502.6328125,0.40625
s20_sc,15,,,321640,5143176,66.73603234719485,1948.7844041688368,8.661264018528163,4.883251461261037,5,0.9610838204203457,0,0,0.014588491623058022,0.051048855762928724,0.0017456285277148709,0.44142279401421547,9121288.4609375,0.3125
s20_sc,16,,,353152,5496328,121.49824678525329,2070.28265095409,9.201256226462622,5.046393620877129,5,1,0,0,0.014567828180459168,0.05222413782030344,0.0012353845813777298,0.44474657252430916,8030617.515625,0.4296875
s20_sc,17,,,326972,5823300,71.7509777545929,2142.033628708683,9.52014946092748,5.05010826615123,5,1,0,0,0.015540383419330854,0.05371355311945081,0.0019421445758780465,0.4637362062931061,9179069.8046875,0.4375
s20_sc,18,,,318034,6141334,71.68047063238919,2213.714099341072,9.838729330404766,5.051516504524673,5,1,0,0,0.01578831717690104,0.05516755999997258,0.0005721048946725205,0.48639264330267906,9535046.3125,0.3671875
s20_sc,19,,,278807,6420141,77.33237990364432,2291.0464792447165,10.182428796643185,5,5,1,0,0,0.015097430344481915,0.05327722383663058,0.0016152708849404007,0.45262568071484566,8145431.5234375,0.3359375
s20_sc,20,,,313085,6733226,177.04764390457422,2468.0941231492907,10.969307213996847,5,5,1,0,0,0.015181770293730863,0.051400641445070505,0.0017554008445586078,0.4535485617816448,9479724.640625,0.3203125
s20_sc,21,,,275660,7008886,67.17633128911257,2535.2704544384032,11.267868686392903,5,5,1,0,0,0.01564486426959348,0.05327873211354017,0.0019916916789952666,0.4560268223285675,1398522.097285068,0.3359375
s20_sc,22,,,315486,7324372,74.01436596829444,2609.2848204066977,11.596821424029768,5,5,1,0,0,0.014632353116983313,0.051287720911204815,0.0023636805926798843,0.44419148936867714,8659098.3125,0.3515625
s20_sc,23,,,319800,7644172,58.807938541285694,2668.0927589479834,11.858190039768814,4.916819887429644,5,0.9722732958098812,0,0,0.015393491673079025,0.053822653368115425,0.0024839097095537,0.47406841814517975,9237072.3359375,0.359375
s20_sc,24,,,279665,7923837,83.12300943769515,2751.2157683856785,12.227625637269682,5.056474710814725,5,1,0,0,0.01437497032025125,0.051165723241865635,0.00289116169733461,0.4395235665142536,8679219.53125,0.2890625
s20_sc,25,,,325164,8249001,65.65647382382303,2816.8722422095016,12.519432187597785,4.9513353261738695,5,0.9669828148257494,0,0,0.015536080346455684,0.05662432871758938,0.0015612240458722226,0.4907599091529846,10243760.078125,0.3828125
s20_sc,26,,,329904,8578905,149.428241613321,2966.3004838228226,13.183557705879211,4.933335152044231,5,0.9503370677530433,0,0,0.0161304979149389,0.05484735080972314,0.0021113193506607786,0.48558373004198074,9441710.40625,0.3828125
s20_sc,27,,,299438,8878343,67.12944639846683,3033.4299302212894,13.481910800983508,5.109431668659289,6,1,0,0,0.0161585670326613,0.05491885356605053,0.002325822599232197,0.4670843482017517,9323626.203125,0.328125
s20_sc,28,,,320324,9198667,81.00547866430134,3114.4354088855907,13.841935150602625,5.094666650016858,5,1,0,0,0.015735440855520356,0.055861742701381445,0.0021175914589548483,0.4688585549592972,9740949.1640625,0.4296875
s20_sc,29,,,290050,9488717,118.00589898042381,3232.4413078660145,14.366405812737842,4.81203930356835,5,0.9185174969832788,0,0,0.014808023841804671,0.05171256372705102,0.0034207198477815837,0.43756749853491783,9662057.2890625,0.265625
s20_sc,30,,,350065,9838782,171.13664239179343,3403.577950257808,15.127013112256924,5.090317512461971,5,1,0,0,0.016187742917275986,0.055712624453008175,0.0021291398006724194,0.4876885376870632,10751504.484375,0.46875
s20_sc,31,,,324691,10163473,63.77821842301637,3467.3561686808243,15.410471860803664,5.100920567554998,6,1,0,0,0.01549328839812417,0.056351435370743275,0.0024058807830442674,0.4771472215652466,1240145.2511312217,0.421875
s20_sc,32,,,329141,10492614,81.56822371762246,3548.924392398447,15.772997299548653,5.09955611728712,5,1,0,0,0.015679461292105654,0.055657187942415476,0.00273029922391288,0.4794365353882313,9031044.421875,0.3671875
s20_sc,33,,,334277,10826891,112.51390803139657,3661.4383004298434,16.273059113021525,5,5,1,0,0,0.01672189771880181,0.05682311952114105,0.0021671425784006715,0.48182734474539757,9548265.7890625,0.4453125
s20_sc,34,,,331278,11158169,73.21615012176335,3734.6544505516067,16.59846422467381,5,5,1,0,0,0.016485031847205716,0.05869846045970917,0.0039358897192869335,0.494581688195467,7903185.3828125,0.3828125
s20_sc,35,,,368740,11526909,64.51885360013694,3799.1733041517437,16.88521468511886,5,5,1,0,0,0.01630516309551666,0.05666673835366964,0.0022426144423661754,0.4777405448257923,9286536.5390625,0.453125
s20_sc,36,,,290475,11817384,119.61935812328011,3918.7926622750238,17.41685627677788,5,5,1,0,0,0.01599224321572561,0.057271815836429596,0.003933818807126954,0.4722045734524727,9201930.8125,0.296875
s20_sc,37,,,309527,12126911,69.36820329539478,3988.1608655704185,17.725159402535194,5,5,1,0,0,0.016159101518753625,0.05642349738627672,0.0037983430083841085,0.45682570338249207,10779143.5078125,0.4140625
s20_sc,38,,,327839,12454750,152.5948529727757,4140.755718543194,18.403358749080862,5,5,1,0,0,0.015961580353344596,0.05752255581319332,0.0037190520233707502,0.4632977992296219,9868587.6015625,0.4296875
s20_sc,39,,,271522,12726272,59.221800236962736,4199.977518780157,18.66656675013403,5,5,1,0,0,0.015337875471832843,0.054427489172667265,0.0047373169218190014,0.428751103579998,9488424.9453125,0.3125
s20_sc,40,,,318549,13044821,260.08261647913605,4460.060135259293,19.822489490041303,5,5,1,0,0,0.01648280959911094,0.05700741382315755,0.0027750577646656893,0.4631742648780346,10842306.1640625,0.359375
s21_tis,1,,,89450,89450,541.3933303399972,541.3933303399972,2.4061925792888763,0,0,0,0,0,0.013416213867194781,0.048482262529432774,,0.39190662652254105,4732045.075459317,0
s21_tis,2,,,177003,266453,119.08594213299511,660.4792724729923,2.935463433213299,1,1,0,0,0,0.013610489472896887,0.0483220717869699,,0.4253523498773575,10211925.8515625,0
s21_tis,3,,,281616,548069,71.35834953000449,731.8376220029968,3.2526116533466523,2,2,0,0,0,0.01398813006586594,0.04931149631738663,,0.4342559613287449,9929926.8125,0.1171875
s21_tis,4,,,464757,1012826,62.86201775399968,794.6996397569965,3.5319983989199843,3,3,0,0,0,0.01652331071739605,0.05875993054360151,,0.5379167646169662,9191496.6484375,0.7578125
s21_tis,5,,,483358,1496184,70.4824067360023,865.1820464929988,3.8452535399688834,3.995605741500089,4,0.995605741500089,0,0,0.015385300977125226,0.05477462289854884,,0.49594801291823387,8909748.2890625,0.8125
s21_tis,6,,,434773,1930957,71.40358207200188,936.5856285650007,4.162602793622225,4.450704160561949,5,1,0,0,0.015724728981692623,0.05570638878270984,,0.5075966082513332,9260147.3359375,0.6484375
s21_tis,7,,,347897,2278854,82.12751343700074,1018.7131420020014,4.52761396445334,4.887354590582845,5,0.9624515301942816,0,0,0.014488079591365872,0.05122771905735135,,0.4381620064377785,10775872.6953125,0.3984375
s21_tis,8,,,331128,2609982,134.39666523900087,1153.1098072410023,5.124932476626677,4.986322509724336,5,0.9789477181029692,0,0,0.015630310402757155,0.05428612045943737,,0.4820789769291878,9143126.15625,0.390625
s21_tis,9,,,316463,2926445,67.28114668299531,1220.3909539239976,5.423959795217767,5.103544490193166,6,1,0,0,0.013941479335754741,0.04986684396862984,,0.4304371327161789,9083808.2265625,0.3046875
s21_tis,10,,,310788,3237233,186.04467770399788,1406.4356316279955,6.250825029457758,5.105435216288917,6,1,0,0,0.014787657089917673,0.05255125788971782,,0.4525872655212879,10907808.488188976,0.328125
s21_tis,11,,,325316,3562549,72.8243198870041,1479.2599515149996,6.574488673399998,5.044283097050252,5,1,0,0,0.016345990603045205,0.05653596809133887,,0.5000619292259216,1683529.4508474576,0.421875
s21_tis,12,,,370636,3933185,137.33031036299508,1616.5902618779946,7.1848456083466425,5,5,1,0,0,0.014926795819828965,0.0525034093298018,,0.4500597044825554,10152231.671875,0.5390625
s21_tis,13,,,307290,4240475,61.0083983440054,1677.598660222,7.455994045431111,4.89900419798887,5,0.9663347326629568,0,0,0.016374899690861713,0.05702850082889199,,0.5051022917032242,8669095.8125,0.3828125
s21_tis,14,,,313755,4554230,76.52432919399871,1754.1229894159987,7.796102175182217,5.052219088142022,5,1,0,0,0.014543421834491777,0.04997943202033639,,0.43723442405462265,9951333.328125,0.296875
s21_tis,15,,,373779,4928009,129.01058203299908,1883.1335714489978,8.369482539773324,5.038750170555328,5,1,0,0,0.015616428812096135,0.05490564648061991,,0.482376154512167,8784735.6796875,0.515625
s21_tis,16,,,398472,5326481,56.51848013999552,1939.6520515889933,8.620675784839971,5.039131984179566,5,1,0,0,0.014973040391743003,0.05275015393272042,,0.4593720845878124,7913580.0390625,0.53125
s21_tis,17,,,348779,5675260,81.43256936399848,2021.0846209529918,8.98259831534663,5,5,1,0,0,0.01588171429904966,0.055947340093553066,,0.4842536896467209,8957841.53125,0.4609375
s21_tis,18,,,298167,5973427,110.89706431599916,2131.981685268991,9.475474156751071,5,5,1,0,0,0.014585229974225913,0.05192438466474414,,0.43463512137532234,9432922.546875,0.3125
s21_tis,19,,,341831,6315258,59.833924869999464,2191.8156101389905,9.741402711728847,5,5,1,0,0,0.015590428258167302,0.05425939476117492,,0.47745009511709213,9515744.7421875,0.375
s21_tis,20,,,301489,6616747,179.95201081300183,2371.7676209519923,10.541189426453299,5,5,1,0,0,0.015372990299005214,0.05302607687190175,,0.45655860006809235,8215824.2890625,0.34375
s21_tis,21,,,271784,6888531,69.25042103300075,2441.018041984993,10.848969075488858,5,5,1,0,0,0.013933700027680912,0.05012773768976331,,0.4179468899965286,1411271.1753393665,0.296875
s21_tis,22,,,308011,7196542,71.37403004799853,2512.3920720329916,11.166186986813296,5,5,1,0,0,0.014625599050457605,0.050916583742946386,,0.43863682821393013,8787223.5546875,0.3359375
s21_tis,23,,,321461,7518003,86.69286442299926,2599.084936455991,11.55148860647107,4.870998348166651,5,0.9569994493888839,0,0,0.014611972125133488,0.05021128663793206,,0.42314913123846054,10488966.1328125,0.40625
s21_tis,24,,,317155,7835158,91.45729723000113,2690.542233685992,11.957965483048854,4.9860888209235235,5,0.9781431792025981,0,0,0.014915960112617034,0.05329131195321679,,0.45509982854127884,9183058.2992126,0.3671875
s21_tis,25,,,282017,8117175,82.61595672699332,2773.1581904129853,12.325147512946602,5.009229940039075,6,0.9643461209785226,0,0,0.015063091318154934,0.05320043442770839,,0.45594536140561104,8857263.209302325,0.2578125
s21_tis,26,,,327191,8444366,69.45203839599708,2842.6102288089824,12.633823239151033,5.131180258625696,6,1,0,0,0.01579121462129639,0.05510134203359485,,0.4779031053185463,10190501.1796875,0.390625
s21_tis,27,,,307716,8752082,81.27732250699773,2923.88755131598,12.995055783626578,4.999314302798685,6,0.9642755007864394,0,0,0.016033180159567378,0.055483953561633825,,0.4781719222664833,10756626.296875,0.2890625
s21_tis,28,,,363929,9116011,76.55181660199742,3000.4393679179775,13.335286079635456,5.083634445180241,5,1,0,0,0.015106842355243946,0.05484769074246287,,0.47510360181331635,10240662.3125,0.4921875
s21_tis,29,,,304937,9420948,106.02882684100041,3106.468194758978,13.806525310039902,4.863135664087992,5,0.9364688443842498,0,0,0.01661194918888167,0.057060986291617155,,0.5003612115979195,10941316.9375,0.3515625
s21_tis,30,,,306381,9727329,200.49879238499852,3306.9669871439764,14.697631053973229,5.143406412277524,6,1,0,0,0.016212534016858595,0.05415006773546338,,0.4476930946111679,9221059.359375,0.359375
s21_tis,31,,,349878,10077207,118.47592560899648,3425.442912752973,15.224190723346545,5.0936555027752535,5,1,0,0,0.01593171231314722,0.05650906963273883,,0.49664803966879845,1517715.765837104,0.453125
s21_tis,32,,,382368,10459575,81.15769502900366,3506.6006077819766,15.584891590142119,5.085697547911959,5,1,0,0,0.016538655862765362,0.05890704458579421,,0.5273593217134476,9029056.28125,0.453125
s21_tis,33,,,337248,10796823,61.389039711000805,3567.9896474929774,15.857731766635455,4.996465509061581,5,1,0,0,0.01639765945305407,0.05614788457751274,,0.4847809635102749,9076624.6484375,0.4375
s21_tis,34,,,388412,11185235,129.24809869300225,3697.2377461859796,16.432167760826577,4.795580466103004,5,0.9189159964161766,0,0,0.015648601274350228,0.05541646433994174,,0.4916871562600136,8477949.6796875,0.5625
s21_tis,35,,,318363,11503598,61.09832385700429,3758.336070042984,16.703715866857706,5.102926533548183,6,1,0,0,0.015758533929946437,0.05404272302985191,,0.4651854932308197,9401440.90625,0.390625
s21_tis,36,,,354625,11858223,81.52606930800539,3839.8621393509893,17.066053952671062,5.087720831864646,5,1,0,0,0.015469114445057752,0.05423184437677264,,0.4707256183028221,10992669.640625,0.421875
s21_tis,37,,,311743,12169966,135.5393551399975,3975.401494490987,17.668451086626607,5.105112223851057,6,1,0,0,0.015041579246174028,0.05361283617094159,,0.4568207710981369,9134266.234375,0.375
s21_tis,38,,,311830,12481796,63.37467027800449,4038.7761647689913,17.950116287862183,5,5,1,0,0,0.01576892722507553,0.05621144361793995,,0.4758508875966072,9197962.6875,0.4375
s21_tis,39,,,290981,12772777,72.16965023300145,4110.945815001993,18.270870288897747,5,5,1,0,0,0.01590075153573396,0.056819107849150896,,0.4801815040409565,7022416.859375,0.296875
s21_tis,40,,,322823,13095600,179.53343293199578,4290.4792479339885,19.068796657484395,5,5,1,0,0,0.01634771923548737,0.05677314195781946,,0.4839940257370472,8427867.125,0.3828125
s21_sc,1,,,92408,92408,528.3621561359614,528.3621561359614,2.348276249493162,0,0,0,0,0,0.013370327571612333,0.04768415121361613,0.004059459533891641,0.39091335609555244,4670488.916666667,0
s21_sc,2,,,181089,273497,134.06198286730796,662.4241390032694,2.944107284458975,1,1,0,0,0,0.012930479312463316,0.047713561449199915,0.0020793569419765845,0.4038019999861717,10164598.6484375,0
s21_sc,3,,,287278,560775,57.61271518096328,720.0368541842327,3.200163796374367,2,2,0,0,0,0.01371462785813427,0.049037475138902664,0.0015308580332202837,0.42808039858937263,9464404.9609375,0.15625
s21_sc,4,,,491482,1052257,81.68230027332902,801.7191544575617,3.5631962420336074,3,3,0,0,0,0.016217635146221373,0.05801006127148867,0.00020676694111898541,0.5344837717711926,8925878.21875,0.859375
s21_sc,5,,,434016,1486273,70.17242392525077,871.8915783828124,3.8750736817013887,3.995246719014967,4,0.9952467190149672,0,0,0.015868672934801514,0.056881282944232225,0.001065671065589413,0.5099350027740002,8912607.0546875,0.6328125
s21_sc,6,,,418020,1904293,119.27470269799232,991.1662810808048,4.405183471470243,4.391708530692311,5,0.9648413951485575,0,0,0.015374221263079899,0.055496079847216606,0.0011025596832041629,0.5008600205183029,9003276.6171875,0.6015625
s21_sc,7,,,349530,2253823,67.51066035591066,1058.6769414367154,4.705230850829846,5,5,1,0,0,0.014430704050864414,0.050577197689563036,0.0005257846787571907,0.43549593538045883,10765825.7421875,0.4375
s21_sc,8,,,324584,2578407,124.94163678400218,1183.6185782207176,5.260527014314301,5.050476918147536,5,1,0,0,0.015502984191284264,0.05316454265266657,0.0013755734107689932,0.4772863835096359,9001377.015625,0.375
s21_sc,9,,,308809,2887216,65.90623693168163,1249.5248151523992,5.553443622899552,5.053055448513483,5,1,0,0,0.014181364401252929,0.0502805789001286,0.0009407258257851936,0.429744690656662,9446607.53125,0.359375
s21_sc,10,,,305634,3192850,176.8279491988942,1426.3527643512934,6.339345619339082,5,5,1,0,0,0.015011240469395616,0.053050500340759754,0.0024532826500944793,0.46577513217926025,10550581.5234375,0.296875
s21_sc,11,,,303265,3496115,76.01102374866605,1502.3637880999595,6.677172391555375,4.894320149044565,5,0.964773383014855,0,0,0.015547026870168032,0.05235982872545719,0.002193100895965472,0.4731646291911602,1668607.6402714932,0.3515625
s21_sc,12,,,370232,3866347,149.63239393290132,1651.9961820328608,7.342205253479381,5.0442533330452255,5,1,0,0,0.015113121361709558,0.05151870381087065,0.0009564534375385847,0.45957522839307785,10187813.3046875,0.5078125
s21_sc,13,,,303060,4169407,63.7227681055665,1715.7189501384273,7.625417556170788,4.9451329769682575,5,0.9636903583448821,0,0,0.016100644203264212,0.05596183054149151,0.001461729065340478,0.5126647651195526,8897778.125,0.390625
s21_sc,14,,,330701,4500108,115.25983800087124,1830.9787881392986,8.137683502841327,5.099086485979782,5,1,0,0,0.01491524785111857,0.050145762506872416,0.0006902904133312404,0.4469701163470745,9833166.296875,0.3671875
