run,step,eval_dump_written_utc,dataset,questions,completed_correct,completed_correct_rate,correct_any_stop,raw_reward_mean,completed_fraction,length_stop_fraction,response_tokens_mean,membership_sha256
tis,5,2026-09-21T08:37:39.787939+00:00,all,1199,557,0.4645537948290242,563,-0.0050060509756221375,0.6822351959966639,0.3177648040033361,2208.0834028356962,1a2e720553aeb0d0a11854355d0d7be84709e2b617c85d03e40d65253b61474b
tis,5,2026-09-21T08:37:39.787939+00:00,core-math,756,406,0.5370370370370371,408,0.1746031746031746,0.7817460317460317,0.21825396825396826,1896.813492063492,a301f15236d3d79a1e0ba2037a45f04221ab9c74048b2f38ba6088f29a6c298a
tis,5,2026-09-21T08:37:39.787939+00:00,val-amc,128,10,0.078125,10,-0.84375,0.390625,0.609375,3239.5859375,73bb56c5d07e859a1b6deff9852056886a847f95b611cb6bc01f10e4000e8c1e
tis,5,2026-09-21T08:37:39.787939+00:00,val-gsm8k,256,182,0.7109375,184,0.71875,0.953125,0.046875,1145.30859375,4083423960844b0cf33b1de9a413e412db755c4a4446696ba9c548b67a1ab6ea
tis,5,2026-09-21T08:37:39.787939+00:00,val-math500,500,224,0.448,224,-0.104,0.694,0.306,2281.584,d9ea04a7ab0747d31b186881c5cb10a597932a160241e94e6b8c12f5f26b2216
tis,5,2026-09-21T08:37:39.787939+00:00,val-omni,75,0,0.0,0,-1.0,0.02666666666666667,0.9733333333333334,4069.68,e9b45093e28a81044442d9a637eb012f01439bb3acf969a80ae18521da6d92cd
tis,5,2026-09-21T08:37:39.787939+00:00,val-rg-sum,128,120,0.9375,124,0.8984198818767896,0.96875,0.03125,1109.671875,9ccd45d839053870c67aa48c06a78f564ab2d5be0e1f13c0ec53f60df1684179
tis,5,2026-09-21T08:37:39.787939+00:00,val-theoremqa,112,21,0.1875,21,-0.625,0.45535714285714285,0.5446428571428571,3139.0178571428573,c844a9c04a510ee8c99a038206f095cf5ffb8ef912a28a3a2511fb87fd1ec4b9
sc32,5,2026-09-21T08:37:41.852968+00:00,all,1199,520,0.43369474562135113,528,-0.052885775955294236,0.6530442035029191,0.3469557964970809,2302.443703085905,1a2e720553aeb0d0a11854355d0d7be84709e2b617c85d03e40d65253b61474b
sc32,5,2026-09-21T08:37:41.852968+00:00,core-math,756,373,0.4933862433862434,374,0.10978835978835978,0.753968253968254,0.24603174603174602,2006.4828042328043,a301f15236d3d79a1e0ba2037a45f04221ab9c74048b2f38ba6088f29a6c298a
sc32,5,2026-09-21T08:37:41.852968+00:00,val-amc,128,8,0.0625,8,-0.875,0.3671875,0.6328125,3288.953125,73bb56c5d07e859a1b6deff9852056886a847f95b611cb6bc01f10e4000e8c1e
sc32,5,2026-09-21T08:37:41.852968+00:00,val-gsm8k,256,164,0.640625,165,0.64453125,0.9296875,0.0703125,1262.0,4083423960844b0cf33b1de9a413e412db755c4a4446696ba9c548b67a1ab6ea
sc32,5,2026-09-21T08:37:41.852968+00:00,val-math500,500,209,0.418,209,-0.164,0.664,0.336,2387.658,d9ea04a7ab0747d31b186881c5cb10a597932a160241e94e6b8c12f5f26b2216
sc32,5,2026-09-21T08:37:41.852968+00:00,val-omni,75,0,0.0,0,-1.0,0.013333333333333334,0.9866666666666667,4081.24,e9b45093e28a81044442d9a637eb012f01439bb3acf969a80ae18521da6d92cd
sc32,5,2026-09-21T08:37:41.852968+00:00,val-rg-sum,128,120,0.9375,127,0.8952340205437673,0.9453125,0.0546875,1140.125,9ccd45d839053870c67aa48c06a78f564ab2d5be0e1f13c0ec53f60df1684179
sc32,5,2026-09-21T08:37:41.852968+00:00,val-theoremqa,112,19,0.16964285714285715,19,-0.6607142857142857,0.39285714285714285,0.6071428571428571,3309.9464285714284,c844a9c04a510ee8c99a038206f095cf5ffb8ef912a28a3a2511fb87fd1ec4b9
