run,step,eval_dump_written_utc,dataset,questions,completed_correct,completed_correct_rate,correct_any_stop,raw_reward_mean,completed_fraction,length_stop_fraction,response_tokens_mean,membership_sha256
r30,0,2026-09-20T01:52:51+00:00,all,756,80,0.10582010582010581,80,-0.5383597883597884,0.6851851851851852,0.3148148148148148,2331.085978835979,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r30,0,2026-09-20T01:52:51+00:00,val-gsm8k,256,67,0.26171875,67,0.26171875,0.890625,0.109375,1418.71875,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r30,0,2026-09-20T01:52:51+00:00,val-math500,500,13,0.026,13,-0.948,0.58,0.42,2798.218,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r30,10,2026-09-20T02:20:44+00:00,all,756,88,0.1164021164021164,88,-0.5238095238095238,0.6997354497354498,0.3002645502645503,2282.59126984127,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r30,10,2026-09-20T02:20:44+00:00,val-gsm8k,256,72,0.28125,72,0.28125,0.90234375,0.09765625,1387.1640625,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r30,10,2026-09-20T02:20:44+00:00,val-math500,500,16,0.032,16,-0.936,0.596,0.404,2741.05,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r30,20,2026-09-20T02:40:23+00:00,all,756,124,0.164021164021164,124,-0.46296296296296297,0.7129629629629629,0.28703703703703703,2208.1679894179892,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r30,20,2026-09-20T02:40:23+00:00,val-gsm8k,256,98,0.3828125,98,0.3828125,0.93359375,0.06640625,1170.41015625,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r30,20,2026-09-20T02:40:23+00:00,val-math500,500,26,0.052,26,-0.896,0.6,0.4,2739.5,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r30,30,2026-09-20T03:01:10+00:00,all,756,191,0.2526455026455027,191,-0.3306878306878307,0.6891534391534392,0.31084656084656087,2226.3888888888887,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r30,30,2026-09-20T03:01:10+00:00,val-gsm8k,256,132,0.515625,132,0.515625,0.89453125,0.10546875,1218.6328125,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r30,30,2026-09-20T03:01:10+00:00,val-math500,500,59,0.118,59,-0.764,0.584,0.416,2742.36,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r30,40,2026-09-20T03:21:08+00:00,all,756,304,0.4021164021164021,305,-0.06084656084656084,0.7129629629629629,0.28703703703703703,2156.6203703703704,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r30,40,2026-09-20T03:21:08+00:00,val-gsm8k,256,156,0.609375,156,0.609375,0.94140625,0.05859375,1132.52734375,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r30,40,2026-09-20T03:21:08+00:00,val-math500,500,148,0.296,149,-0.404,0.596,0.404,2680.956,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r31,0,2026-09-20T01:52:55+00:00,all,756,75,0.0992063492063492,75,-0.5502645502645502,0.7076719576719577,0.2923280423280423,2299.457671957672,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r31,0,2026-09-20T01:52:55+00:00,val-gsm8k,256,66,0.2578125,66,0.2578125,0.91015625,0.08984375,1442.26953125,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r31,0,2026-09-20T01:52:55+00:00,val-math500,500,9,0.018,9,-0.964,0.604,0.396,2738.338,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r31,10,2026-09-20T02:20:32+00:00,all,756,96,0.12698412698412698,96,-0.5132275132275133,0.7076719576719577,0.2923280423280423,2263.3664021164022,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r31,10,2026-09-20T02:20:32+00:00,val-gsm8k,256,80,0.3125,80,0.3125,0.91015625,0.08984375,1275.98046875,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r31,10,2026-09-20T02:20:32+00:00,val-math500,500,16,0.032,16,-0.936,0.604,0.396,2768.908,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r31,20,2026-09-20T02:40:17+00:00,all,756,147,0.19444444444444445,148,-0.43386243386243384,0.7195767195767195,0.2804232804232804,2185.9603174603176,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r31,20,2026-09-20T02:40:17+00:00,val-gsm8k,256,124,0.484375,124,0.484375,0.91796875,0.08203125,1226.171875,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r31,20,2026-09-20T02:40:17+00:00,val-math500,500,23,0.046,24,-0.904,0.618,0.382,2677.372,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r31,30,2026-09-20T02:58:59+00:00,all,756,196,0.25925925925925924,197,-0.3148148148148148,0.7248677248677249,0.2751322751322751,2166.318783068783,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r31,30,2026-09-20T02:58:59+00:00,val-gsm8k,256,132,0.515625,132,0.515625,0.94140625,0.05859375,1159.1171875,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r31,30,2026-09-20T02:58:59+00:00,val-math500,500,64,0.128,65,-0.74,0.614,0.386,2682.006,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r31,40,2026-09-20T03:18:39+00:00,all,756,293,0.38756613756613756,293,-0.09656084656084656,0.7248677248677249,0.2751322751322751,2082.9246031746034,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r31,40,2026-09-20T03:18:39+00:00,val-gsm8k,256,159,0.62109375,159,0.62109375,0.94140625,0.05859375,1076.8125,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r31,40,2026-09-20T03:18:39+00:00,val-math500,500,134,0.268,134,-0.464,0.614,0.386,2598.054,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r32,0,2026-09-20T02:18:55+00:00,all,756,73,0.09656084656084656,75,-0.5436507936507936,0.7129629629629629,0.28703703703703703,2258.6931216931216,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r32,0,2026-09-20T02:18:55+00:00,val-gsm8k,256,61,0.23828125,61,0.23828125,0.9296875,0.0703125,1332.14453125,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r32,0,2026-09-20T02:18:55+00:00,val-math500,500,12,0.024,14,-0.944,0.602,0.398,2733.086,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r32,10,2026-09-20T02:37:58+00:00,all,756,99,0.13095238095238096,99,-0.5158730158730159,0.6759259259259259,0.32407407407407407,2315.1097883597886,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r32,10,2026-09-20T02:37:58+00:00,val-gsm8k,256,88,0.34375,88,0.34375,0.8515625,0.1484375,1475.12890625,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r32,10,2026-09-20T02:37:58+00:00,val-math500,500,11,0.022,11,-0.956,0.586,0.414,2745.18,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r32,20,2026-09-20T02:57:58+00:00,all,756,130,0.17195767195767195,131,-0.4444444444444444,0.6917989417989417,0.3082010582010582,2275.7526455026455,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r32,20,2026-09-20T02:57:58+00:00,val-gsm8k,256,97,0.37890625,98,0.3828125,0.91015625,0.08984375,1275.9765625,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r32,20,2026-09-20T02:57:58+00:00,val-math500,500,33,0.066,33,-0.868,0.58,0.42,2787.638,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r32,30,2026-09-20T03:17:19+00:00,all,756,186,0.24603174603174602,186,-0.32671957671957674,0.7116402116402116,0.28835978835978837,2221.5158730158732,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r32,30,2026-09-20T03:17:19+00:00,val-gsm8k,256,119,0.46484375,119,0.46484375,0.921875,0.078125,1284.0625,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r32,30,2026-09-20T03:17:19+00:00,val-math500,500,67,0.134,67,-0.732,0.604,0.396,2701.492,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r32,40,2026-09-20T03:37:53+00:00,all,756,284,0.37566137566137564,284,-0.1111111111111111,0.7037037037037037,0.2962962962962963,2219.854497354497,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r32,40,2026-09-20T03:37:53+00:00,val-gsm8k,256,152,0.59375,152,0.59375,0.921875,0.078125,1239.5625,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r32,40,2026-09-20T03:37:53+00:00,val-math500,500,132,0.264,132,-0.472,0.592,0.408,2721.764,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r33,0,2026-09-20T02:19:12+00:00,all,756,88,0.1164021164021164,89,-0.5185185185185185,0.6904761904761905,0.30952380952380953,2317.022486772487,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r33,0,2026-09-20T02:19:12+00:00,val-gsm8k,256,70,0.2734375,70,0.2734375,0.8828125,0.1171875,1422.5703125,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r33,0,2026-09-20T02:19:12+00:00,val-math500,500,18,0.036,19,-0.924,0.592,0.408,2774.982,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r33,10,2026-09-20T02:38:33+00:00,all,756,101,0.1335978835978836,101,-0.5079365079365079,0.6957671957671958,0.30423280423280424,2251.787037037037,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r33,10,2026-09-20T02:38:33+00:00,val-gsm8k,256,86,0.3359375,86,0.3359375,0.89453125,0.10546875,1317.68359375,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r33,10,2026-09-20T02:38:33+00:00,val-math500,500,15,0.03,15,-0.94,0.594,0.406,2730.048,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r33,20,2026-09-20T02:59:31+00:00,all,756,131,0.17328042328042328,131,-0.46164021164021163,0.6904761904761905,0.30952380952380953,2272.5,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r33,20,2026-09-20T02:59:31+00:00,val-gsm8k,256,111,0.43359375,111,0.43359375,0.8984375,0.1015625,1310.375,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r33,20,2026-09-20T02:59:31+00:00,val-math500,500,20,0.04,20,-0.92,0.584,0.416,2765.108,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r33,30,2026-09-20T03:19:22+00:00,all,756,207,0.27380952380952384,208,-0.3082010582010582,0.7261904761904762,0.27380952380952384,2185.1388888888887,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r33,30,2026-09-20T03:19:22+00:00,val-gsm8k,256,149,0.58203125,149,0.58203125,0.9296875,0.0703125,1155.82421875,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r33,30,2026-09-20T03:19:22+00:00,val-math500,500,58,0.116,59,-0.764,0.622,0.378,2712.148,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r33,40,2026-09-20T03:40:42+00:00,all,756,300,0.3968253968253968,301,-0.09391534391534391,0.7156084656084656,0.2843915343915344,2190.7248677248676,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r33,40,2026-09-20T03:40:42+00:00,val-gsm8k,256,173,0.67578125,173,0.67578125,0.92578125,0.07421875,1190.0,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r33,40,2026-09-20T03:40:42+00:00,val-math500,500,127,0.254,128,-0.488,0.608,0.392,2703.096,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r34,0,2026-09-20T02:29:37+00:00,all,756,70,0.09259259259259259,72,-0.5476190476190477,0.6851851851851852,0.3148148148148148,2318.5608465608466,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r34,0,2026-09-20T02:29:37+00:00,val-gsm8k,256,58,0.2265625,58,0.2265625,0.9140625,0.0859375,1394.484375,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r34,0,2026-09-20T02:29:37+00:00,val-math500,500,12,0.024,14,-0.944,0.568,0.432,2791.688,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r34,10,2026-09-20T02:40:32+00:00,all,756,96,0.12698412698412698,96,-0.5171957671957672,0.7129629629629629,0.28703703703703703,2246.7433862433863,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r34,10,2026-09-20T02:40:32+00:00,val-gsm8k,256,83,0.32421875,83,0.32421875,0.921875,0.078125,1262.140625,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r34,10,2026-09-20T02:40:32+00:00,val-math500,500,13,0.026,13,-0.948,0.606,0.394,2750.86,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r34,20,2026-09-20T02:48:23+00:00,all,756,132,0.1746031746031746,132,-0.4523809523809524,0.7116402116402116,0.28835978835978837,2254.1256613756614,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r34,20,2026-09-20T02:48:23+00:00,val-gsm8k,256,106,0.4140625,106,0.4140625,0.9296875,0.0703125,1364.5,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r34,20,2026-09-20T02:48:23+00:00,val-math500,500,26,0.052,26,-0.896,0.6,0.4,2709.614,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r34,30,2026-09-20T02:56:28+00:00,all,756,192,0.25396825396825395,192,-0.31613756613756616,0.7116402116402116,0.28835978835978837,2200.701058201058,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
