suite,prompt_sha16,position,scenario,topk,tis_cap,behavior_tail_mass,current_tail_mass,behavior_cap_mass,behavior_log_ratio_abs_mean,exact_gradient_l1,exact_gradient_l2,error_l1,error_l2,relative_error_l1
val-gsm8k,52bb4e1ef15551fc,prompt,calibrated_0.05,1,1.05,0.000483812152827,0.0472754563033,0.000140046800206,0.0500005841317,0.089716783755,0.0469636032318,0.000887945953396,0.000333908454497,0.00989721115974
val-gsm8k,52bb4e1ef15551fc,prompt,calibrated_0.05,1,2.0,0.000483812152827,0.0472754563033,0.000130954719803,0.0500005841317,0.089473712037,0.0468431493029,0.00168702465967,0.000674689429931,0.0188549756265
val-gsm8k,52bb4e1ef15551fc,prompt,calibrated_0.05,4,1.001,0.000287749907183,0.0467784383922,0.000140527140388,0.0500005841317,0.0897298136879,0.0469700564482,0.000483595175705,0.000181048968224,0.00538945926475
val-gsm8k,52bb4e1ef15551fc,prompt,calibrated_0.05,4,1.05,0.000287749907183,0.0467784383922,0.000140046800206,0.0500005841317,0.089716783755,0.0469636032318,0.000507182286266,0.000190721774207,0.0056531483301
val-gsm8k,52bb4e1ef15551fc,prompt,calibrated_0.05,4,2.0,0.000287749907183,0.0467784383922,0.000130954719803,0.0500005841317,0.089473712037,0.0468431493029,0.000964020252269,0.000382778818407,0.0107743406451
val-gsm8k,52bb4e1ef15551fc,prompt,calibrated_0.05,8,1.001,0.000234110754461,0.0370190683632,0.000140527140388,0.0500005841317,0.0897298136879,0.0469700564482,0.000424207934088,0.000156303065257,0.00472761411902
val-gsm8k,52bb4e1ef15551fc,prompt,calibrated_0.05,8,1.05,0.000234110754461,0.0370190683632,0.000140046800206,0.0500005841317,0.089716783755,0.0469636032318,0.000444909310049,0.000164718344173,0.00495904212598
val-gsm8k,52bb4e1ef15551fc,prompt,calibrated_0.05,8,2.0,0.000234110754461,0.0370190683632,0.000130954719803,0.0500005841317,0.089473712037,0.0468431493029,0.000845896849928,0.000332378210771,0.00945413832364
val-gsm8k,52bb4e1ef15551fc,prompt,calibrated_0.05,32,1.001,0.000184770308932,0.0366395334808,0.000140527140388,0.0500005841317,0.0897298136879,0.0469700564482,0.000335525860991,0.000120346847958,0.00373929073516
val-gsm8k,52bb4e1ef15551fc,prompt,calibrated_0.05,32,1.05,0.000184770308932,0.0366395334808,0.000140046800206,0.0500005841317,0.089716783755,0.0469636032318,0.000351896538156,0.000126878975974,0.00392230442764
val-gsm8k,52bb4e1ef15551fc,prompt,calibrated_0.05,32,2.0,0.000184770308932,0.0366395334808,0.000130954719803,0.0500005841317,0.089473712037,0.0468431493029,0.000668924615384,0.000257999133625,0.00747621396447
val-gsm8k,52bb4e1ef15551fc,prompt,calibrated_0.05,128,1.001,0.000140638046019,0.0326883306349,0.000140527140388,0.0500005841317,0.0897298136879,0.0469700564482,0.000258163593478,9.24583386352e-05,0.00287712169309
val-gsm8k,52bb4e1ef15551fc,prompt,calibrated_0.05,128,1.05,0.000140638046019,0.0326883306349,0.000140046800206,0.0500005841317,0.089716783755,0.0469636032318,0.000270764444708,9.74603655591e-05,0.00301799098648
val-gsm8k,52bb4e1ef15551fc,prompt,calibrated_0.05,128,2.0,0.000140638046019,0.0326883306349,0.000130954719803,0.0500005841317,0.089473712037,0.0468431493029,0.000514774279336,0.000198390055417,0.00575335780327
val-gsm8k,52bb4e1ef15551fc,answer16,real_base_to_step8,1,1.001,0.0775860802379,0.0769312070438,0.0156979259589,0.00182286986145,0.000464991169647,0.000239926257496,0.000464991169692,0.000239926257535,1.0000000001
val-gsm8k,52bb4e1ef15551fc,answer16,real_base_to_step8,1,1.05,0.0775860802379,0.0769312070438,1.32853972498e-07,0.00182286986145,1.34263842287e-09,8.82228781111e-10,1.34268532485e-09,8.82259267797e-10,1.0000349327
val-gsm8k,52bb4e1ef15551fc,answer16,real_base_to_step8,1,2.0,0.0775860802379,0.0769312070438,0,0.00182286986145,4.69019956366e-14,4.33515235384e-14,0,0,
val-gsm8k,52bb4e1ef15551fc,answer16,real_base_to_step8,4,1.001,0.0132656345718,0.0133525571666,0.0156979259589,0.00182286986145,0.000464991169647,0.000239926257496,0.000239967880618,0.000117949539431,0.516069758487
val-gsm8k,52bb4e1ef15551fc,answer16,real_base_to_step8,4,1.05,0.0132656345718,0.0133525571666,1.32853972498e-07,0.00182286986145,1.34263842287e-09,8.82228781111e-10,1.34268532485e-09,8.82259267797e-10,1.0000349327
val-gsm8k,52bb4e1ef15551fc,answer16,real_base_to_step8,4,2.0,0.0132656345718,0.0133525571666,0,0.00182286986145,4.69019956366e-14,4.33515235384e-14,0,0,
val-gsm8k,52bb4e1ef15551fc,answer16,real_base_to_step8,8,1.001,0.00404718517513,0.00396939181772,0.0156979259589,0.00182286986145,0.000464991169647,0.000239926257496,5.57756275246e-05,2.70698878585e-05,0.119949863923
val-gsm8k,52bb4e1ef15551fc,answer16,real_base_to_step8,8,1.05,0.00404718517513,0.00396939181772,1.32853972498e-07,0.00182286986145,1.34263842287e-09,8.82228781111e-10,1.34268532485e-09,8.82259267797e-10,1.0000349327
val-gsm8k,52bb4e1ef15551fc,answer16,real_base_to_step8,8,2.0,0.00404718517513,0.00396939181772,0,0.00182286986145,4.69019956366e-14,4.33515235384e-14,0,0,
val-gsm8k,52bb4e1ef15551fc,answer16,real_base_to_step8,32,1.001,0.000395890046781,0.000397210860506,0.0156979259589,0.00182286986145,0.000464991169647,0.000239926257496,5.07093684953e-06,2.03711013138e-06,0.0109054476311
val-gsm8k,52bb4e1ef15551fc,answer16,real_base_to_step8,32,1.05,0.000395890046781,0.000397210860506,1.32853972498e-07,0.00182286986145,1.34263842287e-09,8.82228781111e-10,1.34268532485e-09,8.82259267797e-10,1.0000349327
val-gsm8k,52bb4e1ef15551fc,answer16,real_base_to_step8,32,2.0,0.000395890046781,0.000397210860506,0,0.00182286986145,4.69019956366e-14,4.33515235384e-14,0,0,
val-gsm8k,52bb4e1ef15551fc,answer16,real_base_to_step8,128,1.001,6.06624843911e-05,6.09199292583e-05,0.0156979259589,0.00182286986145,0.000464991169647,0.000239926257496,7.0217273278e-07,2.46378032032e-07,0.00151007756408
val-gsm8k,52bb4e1ef15551fc,answer16,real_base_to_step8,128,1.05,6.06624843911e-05,6.09199292583e-05,1.32853972498e-07,0.00182286986145,1.34263842287e-09,8.82228781111e-10,1.34268532485e-09,8.82259267797e-10,1.0000349327
val-gsm8k,52bb4e1ef15551fc,answer16,real_base_to_step8,128,2.0,6.06624843911e-05,6.09199292583e-05,0,0.00182286986145,4.69019956366e-14,4.33515235384e-14,0,0,
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.016,1,1.001,0.0775860802379,0.0827242106054,0.0602769109863,0.0159998971329,0.0148692311864,0.00904923466258,0.00720761595089,0.00420762688861,0.48473359924
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.016,1,1.05,0.0775860802379,0.0827242106054,0.0602302214137,0.0159998971329,0.00936962738775,0.00596337334828,0.00746388091462,0.00482131997021,0.79660381419
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.016,1,2.0,0.0775860802379,0.0827242106054,0,0.0159998971329,6.30577346624e-14,5.79326447903e-14,0,0,
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.016,4,1.001,0.0132656345718,0.0105398714197,0.0602769109863,0.0159998971329,0.0148692311864,0.00904923466258,0.000126528999088,7.60859815263e-05,0.00850945132952
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.016,4,1.05,0.0132656345718,0.0105398714197,0.0602302214137,0.0159998971329,0.00936962738775,0.00596337334828,8.76998737624e-05,5.50904503973e-05,0.00936001722727
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.016,4,2.0,0.0132656345718,0.0105398714197,0,0.0159998971329,6.30577346624e-14,5.79326447903e-14,0,0,
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.016,8,1.001,0.00404718517513,0.00307072609555,0.0602769109863,0.0159998971329,0.0148692311864,0.00904923466258,0.000126528999088,7.60859815263e-05,0.00850945132952
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.016,8,1.05,0.00404718517513,0.00307072609555,0.0602302214137,0.0159998971329,0.00936962738775,0.00596337334828,8.76998737624e-05,5.50904503973e-05,0.00936001722727
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.016,8,2.0,0.00404718517513,0.00307072609555,0,0.0159998971329,6.30577346624e-14,5.79326447903e-14,0,0,
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.016,32,1.001,0.000395890046781,0.000312492874952,0.0602769109863,0.0159998971329,0.0148692311864,0.00904923466258,3.34436254452e-06,1.60702805864e-06,0.00022491832312
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.016,32,1.05,0.000395890046781,0.000312492874952,0.0602302214137,0.0159998971329,0.00936962738775,0.00596337334828,1.73893245213e-06,8.52389722675e-07,0.000185592487317
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.016,32,2.0,0.000395890046781,0.000312492874952,0,0.0159998971329,6.30577346624e-14,5.79326447903e-14,0,0,
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.016,128,1.001,6.06624843911e-05,4.97503266304e-05,0.0602769109863,0.0159998971329,0.0148692311864,0.00904923466258,1.45855176684e-06,6.89400013923e-07,9.80919422504e-05
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.016,128,1.05,6.06624843911e-05,4.97503266304e-05,0.0602302214137,0.0159998971329,0.00936962738775,0.00596337334828,8.32704133171e-07,3.96874323362e-07,8.8872705254e-05
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.016,128,2.0,6.06624843911e-05,4.97503266304e-05,0,0.0159998971329,6.30577346624e-14,5.79326447903e-14,0,0,
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.05,1,1.001,0.0775860802379,0.0973308298597,0.0602768893647,0.0499998448199,0.0473020739017,0.029055781147,0.0182547144052,0.0107752917195,0.3859178446
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.05,1,1.05,0.0775860802379,0.0973308298597,0.0602311382248,0.0499998448199,0.0419081585116,0.0260043522114,0.0191114548412,0.0115277013076,0.456031844872
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.05,1,2.0,0.0775860802379,0.0973308298597,1.41977252498e-07,0.0499998448199,6.52737773321e-08,3.35877476966e-08,6.52738550595e-08,3.35878095325e-08,1.00000119079
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.05,4,1.001,0.0132656345718,0.00760736451516,0.0602768893647,0.0499998448199,0.0473020739017,0.029055781147,0.000413559837432,0.000249031323084,0.00874295360266
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.05,4,1.05,0.0132656345718,0.00760736451516,0.0602311382248,0.0499998448199,0.0419081585116,0.0260043522114,0.000374073303789,0.000227979187994,0.00892602579244
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.05,4,2.0,0.0132656345718,0.00760736451516,1.41977252498e-07,0.0499998448199,6.52737773321e-08,3.35877476966e-08,6.52738550595e-08,3.35878095325e-08,1.00000119079
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.05,8,1.001,0.00404718517513,0.00209049360705,0.0602768893647,0.0499998448199,0.0473020739017,0.029055781147,0.000413559837432,0.000249031323084,0.00874295360266
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.05,8,1.05,0.00404718517513,0.00209049360705,0.0602311382248,0.0499998448199,0.0419081585116,0.0260043522114,0.000374073303789,0.000227979187994,0.00892602579244
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.05,8,2.0,0.00404718517513,0.00209049360705,1.41977252498e-07,0.0499998448199,6.52737773321e-08,3.35877476966e-08,6.52738550595e-08,3.35878095325e-08,1.00000119079
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.05,32,1.001,0.000395890046781,0.000220855236228,0.0602768893647,0.0499998448199,0.0473020739017,0.029055781147,1.03091754632e-05,4.89555151456e-06,0.000217943413741
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.05,32,1.05,0.000395890046781,0.000220855236228,0.0602311382248,0.0499998448199,0.0419081585116,0.0260043522114,8.62334346888e-06,4.11360842723e-06,0.000205767654202
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.05,32,2.0,0.000395890046781,0.000220855236228,1.41977252498e-07,0.0499998448199,6.52737773321e-08,3.35877476966e-08,6.52738550595e-08,3.35878095325e-08,1.00000119079
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.05,128,1.001,6.06624843911e-05,3.7670342954e-05,0.0602768893647,0.0499998448199,0.0473020739017,0.029055781147,4.5398977101e-06,2.11634536638e-06,9.59767159371e-05
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.05,128,1.05,6.06624843911e-05,3.7670342954e-05,0.0602311382248,0.0499998448199,0.0419081585116,0.0260043522114,3.83226724072e-06,1.79186079166e-06,9.14444198176e-05
val-gsm8k,52bb4e1ef15551fc,answer16,calibrated_0.05,128,2.0,6.06624843911e-05,3.7670342954e-05,1.41977252498e-07,0.0499998448199,6.52737773321e-08,3.35877476966e-08,6.52738550595e-08,3.35878095325e-08,1.00000119079
val-gsm8k,52bb4e1ef15551fc,answer32,real_base_to_step8,1,1.001,1.21118258044e-05,1.24006344088e-05,1.03366575338e-05,5.72753033e-07,5.59796041258e-07,3.61121931599e-07,3.19740962029e-07,1.84234966721e-07,0.571174032083
val-gsm8k,52bb4e1ef15551fc,answer32,real_base_to_step8,1,1.05,1.21118258044e-05,1.24006344088e-05,2.65362394681e-06,5.72753033e-07,1.87853628866e-07,1.32795219186e-07,1.87853986138e-07,1.32795471882e-07,1.00000190186
val-gsm8k,52bb4e1ef15551fc,answer32,real_base_to_step8,1,2.0,1.21118258044e-05,1.24006344088e-05,0,5.72753033e-07,3.57274199659e-13,3.57269769333e-13,0,0,
val-gsm8k,52bb4e1ef15551fc,answer32,real_base_to_step8,4,1.001,2.20858729037e-06,2.21838578919e-06,1.03366575338e-05,5.72753033e-07,5.59796041258e-07,3.61121931599e-07,7.69052634781e-09,2.79295791489e-09,0.0137380863404
val-gsm8k,52bb4e1ef15551fc,answer32,real_base_to_step8,4,1.05,2.20858729037e-06,2.21838578919e-06,2.65362394681e-06,5.72753033e-07,1.87853628866e-07,1.32795219186e-07,1.03892166906e-10,5.77426796754e-11,0.000553048495967
val-gsm8k,52bb4e1ef15551fc,answer32,real_base_to_step8,4,2.0,2.20858729037e-06,2.21838578919e-06,0,5.72753033e-07,3.57274199659e-13,3.57269769333e-13,0,0,
val-gsm8k,52bb4e1ef15551fc,answer32,real_base_to_step8,8,1.001,6.06758949592e-07,6.08404047025e-07,1.03366575338e-05,5.72753033e-07,5.59796041258e-07,3.61121931599e-07,6.20341997159e-09,2.67336145658e-09,0.0110815717054
val-gsm8k,52bb4e1ef15551fc,answer32,real_base_to_step8,8,1.05,6.06758949592e-07,6.08404047025e-07,2.65362394681e-06,5.72753033e-07,1.87853628866e-07,1.32795219186e-07,1.03892166906e-10,5.77426796754e-11,0.000553048495967
val-gsm8k,52bb4e1ef15551fc,answer32,real_base_to_step8,8,2.0,6.06758949592e-07,6.08404047025e-07,0,5.72753033e-07,3.57274199659e-13,3.57269769333e-13,0,0,
val-gsm8k,52bb4e1ef15551fc,answer32,real_base_to_step8,32,1.001,8.60477799204e-08,8.69342575394e-08,1.03366575338e-05,5.72753033e-07,5.59796041258e-07,3.61121931599e-07,1.00148478013e-09,1.95913175274e-10,0.00178901726043
val-gsm8k,52bb4e1ef15551fc,answer32,real_base_to_step8,32,1.05,8.60477799204e-08,8.69342575394e-08,2.65362394681e-06,5.72753033e-07,1.87853628866e-07,1.32795219186e-07,4.43003284079e-11,2.42347399564e-11,0.000235823649909
val-gsm8k,52bb4e1ef15551fc,answer32,real_base_to_step8,32,2.0,8.60477799204e-08,8.69342575394e-08,0,5.72753033e-07,3.57274199659e-13,3.57269769333e-13,0,0,
val-gsm8k,52bb4e1ef15551fc,answer32,real_base_to_step8,128,1.001,2.05521769762e-08,2.0856306011e-08,1.03366575338e-05,5.72753033e-07,5.59796041258e-07,3.61121931599e-07,2.90946238034e-10,4.92477180912e-11,0.000519736147793
val-gsm8k,52bb4e1ef15551fc,answer32,real_base_to_step8,128,1.05,2.05521769762e-08,2.0856306011e-08,2.65362394681e-06,5.72753033e-07,1.87853628866e-07,1.32795219186e-07,2.66722220327e-11,1.40307475924e-11,0.000141984065965
val-gsm8k,52bb4e1ef15551fc,answer32,real_base_to_step8,128,2.0,2.05521769762e-08,2.0856306011e-08,0,5.72753033e-07,3.57274199659e-13,3.57269769333e-13,0,0,
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.016,1,1.001,1.21118258044e-05,0.0157245673299,8.23138110588e-09,0.0160003781091,0.0309544306675,0.0216830538496,2.38667201423e-05,1.66541504347e-05,0.000771027592096
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.016,1,1.05,1.21118258044e-05,0.0157245673299,8.2298886814e-09,0.0160003781091,0.0309544298736,0.0216830535706,2.5034891007e-05,1.74722298571e-05,0.000808766018603
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.016,1,2.0,1.21118258044e-05,0.0157245673299,6.14451032805e-09,0.0160003781091,0.030954415185,0.0216830483659,4.76830923503e-05,3.33332524448e-05,0.00154042943682
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.016,4,1.001,2.20858729037e-06,0.0157245116878,8.23138110588e-09,0.0160003781091,0.0309544306675,0.0216830538496,4.35185813097e-06,3.02303533782e-06,0.000140589183426
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.016,4,1.05,2.20858729037e-06,0.0157245116878,8.2298886814e-09,0.0160003781091,0.0309544298736,0.0216830535706,4.56484169044e-06,3.17198003928e-06,0.000147469738873
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.016,4,2.0,2.20858729037e-06,0.0157245116878,6.14451032805e-09,0.0160003781091,0.030954415185,0.0216830483659,8.69410548501e-06,6.05994530887e-06,0.000280868025872
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.016,8,1.001,6.06758949592e-07,0.0157244929851,8.23138110588e-09,0.0160003781091,0.0309544306675,0.0216830538496,1.19557082302e-06,8.24895360085e-07,3.86235765684e-05
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.016,8,1.05,6.06758949592e-07,0.0157244929851,8.2298886814e-09,0.0160003781091,0.0309544298736,0.0216830535706,1.2540795989e-06,8.65612616018e-07,4.05137359668e-05
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.016,8,2.0,6.06758949592e-07,0.0157244929851,6.14451032805e-09,0.0160003781091,0.030954415185,0.0216830483659,2.38842412184e-06,1.65525275059e-06,7.7159400608e-05
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.016,32,1.001,8.60477799204e-08,0.0157244840824,8.23138110588e-09,0.0160003781091,0.0309544306675,0.0216830538496,1.696910142e-07,1.12409400442e-07,5.48196205005e-06
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.016,32,1.05,8.60477799204e-08,0.0157244840824,8.2298886814e-09,0.0160003781091,0.0309544298736,0.0216830535706,1.77995598015e-07,1.17952356253e-07,5.75024636996e-06
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.016,32,2.0,8.60477799204e-08,0.0157244840824,6.14451032805e-09,0.0160003781091,0.030954415185,0.0216830483659,3.38993545846e-07,2.25612096398e-07,1.09513794339e-05
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.016,128,1.001,2.05521769762e-08,0.0157235671132,8.23138110588e-09,0.0160003781091,0.0309544306675,0.0216830538496,4.04896525999e-08,2.65985266216e-08,1.30804061735e-06
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.016,128,1.05,2.05521769762e-08,0.0157235671132,8.2298886814e-09,0.0160003781091,0.0309544298736,0.0216830535706,4.24712565498e-08,2.79088581746e-08,1.37205746393e-06
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.016,128,2.0,2.05521769762e-08,0.0157235671132,6.14451032805e-09,0.0160003781091,0.030954415185,0.0216830483659,8.0886170516e-08,5.33940094922e-08,2.61307377422e-06
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.05,1,1.001,1.21118258044e-05,0.0486171917812,8.2307875827e-09,0.0499968424443,0.0925069764606,0.0649946846684,2.30747602077e-05,1.61570893779e-05,0.000249438054194
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.05,1,1.05,1.21118258044e-05,0.0486171917812,8.22789674244e-09,0.0499968424443,0.0925069756935,0.064994684409,2.42039545143e-05,1.69502262896e-05,0.000261644641746
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.05,1,2.0,1.21118258044e-05,0.0486171917812,6.14450948739e-09,0.0499968424443,0.0925069617949,0.064994679583,4.60964664378e-05,3.23276418597e-05,0.000498302674127
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.05,4,1.001,2.20858729037e-06,0.0486171464102,8.2307875827e-09,0.0499968424443,0.0925069764606,0.0649946846684,4.20905076238e-06,2.9337037442e-06,4.54998198344e-05
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.05,4,1.05,2.20858729037e-06,0.0486171464102,8.22789674244e-09,0.0499968424443,0.0925069756935,0.064994684409,4.41496476391e-06,3.07811651837e-06,4.77257496617e-05
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.05,4,2.0,2.20858729037e-06,0.0486171464102,6.14450948739e-09,0.0499968424443,0.0925069617949,0.064994679583,8.40714424391e-06,5.87820706284e-06,9.08812059199e-05
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.05,8,1.001,6.06758949592e-07,0.0486171297437,8.2307875827e-09,0.0499968424443,0.0925069764606,0.0649946846684,1.15703456198e-06,8.00815271538e-07,1.25075384176e-05
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.05,8,1.05,6.06758949592e-07,0.0486171297437,8.22789674244e-09,0.0499968424443,0.0925069756935,0.064994684409,1.21362848676e-06,8.40301703747e-07,1.31193185991e-05
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.05,8,2.0,6.06758949592e-07,0.0486171297437,6.14450948739e-09,0.0499968424443,0.0925069617949,0.064994679583,2.31082689237e-06,1.60607507051e-06,2.49800322866e-05
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.05,32,1.001,8.60477799204e-08,0.0486171216618,8.2307875827e-09,0.0499968424443,0.0925069764606,0.0649946846684,1.6468913476e-07,1.09308032688e-07,1.78028880697e-06
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.05,32,1.05,8.60477799204e-08,0.0486171216618,8.22789674244e-09,0.0499968424443,0.0925069756935,0.064994684409,1.72745169033e-07,1.14693515197e-07,1.86737451677e-06
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.05,32,2.0,8.60477799204e-08,0.0486171216618,6.14450948739e-09,0.0499968424443,0.0925069617949,0.064994679583,3.2890284287e-07,2.19297509965e-07,3.55543881767e-06
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.05,128,1.001,2.05521769762e-08,0.048615913662,8.2307875827e-09,0.0499968424443,0.0925069764606,0.0649946846684,3.93311761261e-08,2.58776078423e-08,4.25169837249e-07
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.05,128,1.05,2.05521769762e-08,0.048615913662,8.22789674244e-09,0.0499968424443,0.0925069756935,0.064994684409,4.12553228738e-08,2.7151374644e-08,4.45969858646e-07
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.05,128,2.0,2.05521769762e-08,0.048615913662,6.14450948739e-09,0.0499968424443,0.0925069617949,0.064994679583,7.85475263519e-08,5.19244116807e-08,8.49098541642e-07
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,1,1.001,0.388309540382,0.389246230436,0.125099310552,0.0061441808033,0.00516228028408,0.00323434776679,0.004941767628,0.00302804315076,0.957283866055
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,1,1.05,0.388309540382,0.389246230436,0,0.0061441808033,4.6684689577e-14,3.13762197103e-14,0,0,
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,1,2.0,0.388309540382,0.389246230436,0,0.0061441808033,4.6684689577e-14,3.13762197103e-14,0,0,
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,4,1.001,0.0054751444914,0.00535502273145,0.125099310552,0.0061441808033,0.00516228028408,0.00323434776679,7.7275643364e-06,3.91998896205e-06,0.00149692847175
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,4,1.05,0.0054751444914,0.00535502273145,0,0.0061441808033,4.6684689577e-14,3.13762197103e-14,0,0,
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,4,2.0,0.0054751444914,0.00535502273145,0,0.0061441808033,4.6684689577e-14,3.13762197103e-14,0,0,
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,8,1.001,0.000314710780945,0.000311774576518,0.125099310552,0.0061441808033,0.00516228028408,0.00323434776679,1.96619925907e-06,8.71051676432e-07,0.000380878052116
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,8,1.05,0.000314710780945,0.000311774576518,0,0.0061441808033,4.6684689577e-14,3.13762197103e-14,0,0,
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,8,2.0,0.000314710780945,0.000311774576518,0,0.0061441808033,4.6684689577e-14,3.13762197103e-14,0,0,
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,32,1.001,3.75023575162e-05,3.69329377637e-05,0.125099310552,0.0061441808033,0.00516228028408,0.00323434776679,6.82396688707e-08,2.59915861058e-08,1.3218900392e-05
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,32,1.05,3.75023575162e-05,3.69329377637e-05,0,0.0061441808033,4.6684689577e-14,3.13762197103e-14,0,0,
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,32,2.0,3.75023575162e-05,3.69329377637e-05,0,0.0061441808033,4.6684689577e-14,3.13762197103e-14,0,0,
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,128,1.001,4.57733505538e-06,4.52173607745e-06,0.125099310552,0.0061441808033,0.00516228028408,0.00323434776679,1.16617648107e-08,4.26939898955e-09,2.25903363804e-06
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,128,1.05,4.57733505538e-06,4.52173607745e-06,0,0.0061441808033,4.6684689577e-14,3.13762197103e-14,0,0,
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,128,2.0,4.57733505538e-06,4.52173607745e-06,0,0.0061441808033,4.6684689577e-14,3.13762197103e-14,0,0,
val-gsm8k,52bb4e1ef15551fc,answer64,calibrated_0.016,1,1.001,0.388309540382,0.38438087598,0.741385361331,0.0160002553152,0.00591981158786,0.00359160701135,0.00678570293284,0.00423188611699,1.14627008514
val-gsm8k,52bb4e1ef15551fc,answer64,calibrated_0.016,1,1.05,0.388309540382,0.38438087598,3.47185776663e-08,0.0160002553152,4.40832479597e-10,2.52541480894e-10,4.40854659485e-10,2.52550282675e-10,1.00005031364
val-gsm8k,52bb4e1ef15551fc,answer64,calibrated_0.016,1,2.0,0.388309540382,0.38438087598,0,0.0160002553152,2.21798896333e-14,1.4955843653e-14,0,0,
val-gsm8k,52bb4e1ef15551fc,answer64,calibrated_0.016,4,1.001,0.0054751444914,0.00554481838364,0.741385361331,0.0160002553152,0.00591981158786,0.00359160701135,6.84842265842e-05,4.15146697083e-05,0.0115686497058
