run,step,eval_dump_written_utc,dataset,questions,completed_correct,completed_correct_rate,correct_any_stop,raw_reward_mean,completed_fraction,length_stop_fraction,response_tokens_mean,membership_sha256
snowball_tis,0,2026-09-21T00:05:39+00:00,all,756,68,0.08994708994708994,68,-0.48148148148148145,0.7526455026455027,0.24735449735449735,2040.5992063492063,2fa306273720ac5f0865a9aef5a178e58c5b02c3bd2ae02adb7b75679504a7ae
snowball_tis,0,2026-09-21T00:05:39+00:00,val-gsm8k,256,0,0.0,0,0.0,0.9453125,0.0546875,1155.25390625,569e6fd2217a9bdfffa3eae2b83333c375ff5b74e4b24e5bd634ec26dec5d309
snowball_tis,0,2026-09-21T00:05:39+00:00,val-math500,500,68,0.136,68,-0.728,0.654,0.346,2493.896,984862ae2a52918c78388f6830e76f68cf663436e4bd2d462f86eba7726d7023
