model,split,n,rmse,mae,bias_pred_minus_actual,actual_std,pred_std,std_ratio,spearman,pearson,slope_pred_on_actual,intercept_pred_on_actual,slope_actual_on_pred,intercept_actual_on_pred,low_tail_rmse,description,feature_count,ridge,coef_l2
smooth_mct_lrq_like,random_supplement,34.0,0.04893730196609946,0.037402234423209106,0.036929419067686674,0.049681088878676775,0.06720784592236738,1.3527852838832026,0.7974025974025973,0.8915993988225003,1.2061425458461825,-0.1708461968534301,0.6590841942507988,0.319276958949518,0.04521861436563556,"Existing anchored LRQ mixture body plus global N, canonical family D, and ND cross terms.",9,10.0,0.05894909395169553
smooth_mct_lrq_like,all900_holdout,4.0,0.046074685232364986,0.04251900438472253,-0.0060661272713099235,0.01834397465097202,0.04598531215884557,2.5068346982483907,0.39999999999999997,0.21638915859405786,0.5424518510883524,0.36635413274913325,0.0863196758626551,0.7442116176663485,0.0292624867532143,"Existing anchored LRQ mixture body plus global N, canonical family D, and ND cross terms.",9,10.0,0.05894909395169553
paper_first_order_domain_power,all_rows,641.0,0.045120469768507435,0.03505558028101204,0.0023023701811300708,0.07844420156998826,0.06147949323170413,0.7837353431005587,0.8400062926466375,0.8193179103046815,0.6421284035410727,0.37731434158059346,1.0454012537744604,-0.04998266206562509,0.03658054587170706,Paper first-order domain synergy adapted as centered domain-specific D-scaling heads.,48,100.0,0.05134622250747548
paper_first_order_domain_power,fit_region,343.0,0.03977852076151664,0.033363820815906,0.03215307769796502,0.053377957995540834,0.06585228980139773,1.2336981831882554,0.8062146348310262,0.9441117264442235,1.1647489216409654,-0.13192465925965027,0.7652696091392052,0.20916832949870967,0.035400032312783006,Paper first-order domain synergy adapted as centered domain-specific D-scaling heads.,48,100.0,0.05134622250747548
paper_first_order_domain_power,anchor_100m_1x,242.0,0.03580812378324479,0.031106204704144637,0.030763974852133027,0.018544670803931216,0.02150092298286872,1.159412491609763,0.5916023472920241,0.5898701224700567,0.683902788419164,0.34599425499804487,0.5087664025864191,0.4742346583266717,0.040752666443832644,Paper first-order domain synergy adapted as centered domain-specific D-scaling heads.,48,100.0,0.05134622250747548
paper_first_order_domain_power,fixed340_all,37.0,0.02419388221732403,0.018909444663749848,0.011299067830122874,0.019612114745099423,0.013706545213793674,0.6988815531593092,0.3264580369843528,0.213585005599232,0.14927062044473144,0.7656616154359652,0.3056097340582497,0.6122797267787726,0.03443237877663063,Paper first-order domain synergy adapted as centered domain-specific D-scaling heads.,48,100.0,0.05134622250747548
paper_first_order_domain_power,fixed340_1x,13.0,0.023146737402241505,0.017069094176764592,0.01553492833357407,0.013663776232598852,0.013230384711334432,0.9682817170095013,0.2802197802197803,0.18615310710537103,0.18024865017463926,0.7386109082596816,0.1922509780317771,0.7095025120750195,0.03619783679343244,Paper first-order domain synergy adapted as centered domain-specific D-scaling heads.,48,100.0,0.05134622250747548
paper_first_order_domain_power,external_60m,293.0,0.050762921736887026,0.03710439779242791,-0.033041891724338475,0.04334024561371067,0.0320132102027574,0.7386485643872317,0.5306757586957952,0.5110469855148753,0.3774841221849849,0.6595872518180943,0.6918675675472674,0.3656976562813589,0.041560906859239626,Paper first-order domain synergy adapted as centered domain-specific D-scaling heads.,48,100.0,0.05134622250747548
paper_first_order_domain_power,external_900m,4.0,0.03462777270622778,0.02650269466936228,0.019837705629852986,0.01834397465097202,0.020520112164350048,1.1186295530158028,0.19999999999999998,-0.06372086434447659,-0.0712800419994425,0.8918036238510281,-0.05696332997165012,0.8614428852734475,0.03289822499680861,Paper first-order domain synergy adapted as centered domain-specific D-scaling heads.,48,100.0,0.05134622250747548
paper_first_order_domain_power,seed7_train,579.0,0.04593823845944366,0.03576295041961148,-1.1461683030197056e-07,0.07272246108853102,0.05280397776766544,0.7261027332859765,0.8128595029105978,0.7768802006461126,0.5640948371249005,0.461087187615403,1.069931519373772,-0.0739713242678459,0.038685784794496636,Paper first-order domain synergy adapted as centered domain-specific D-scaling heads.,48,100.0,0.05134622250747548
paper_first_order_domain_power,seed7_holdout,61.0,0.03660514045186059,0.0283088676656954,0.023587670650538815,0.06891815131081871,0.0867088455604206,1.2581423603393889,0.913220518244315,0.9609216961393009,1.2089762908820294,-0.17644767282272375,0.7637622946580462,0.20811501831605023,0.029479923638733377,Paper first-order domain synergy adapted as centered domain-specific D-scaling heads.,48,100.0,0.05134622250747548
paper_first_order_domain_power,fixed340_holdout,27.0,0.02016783474517961,0.01582895817006015,0.005619036044187902,0.017544144667071045,0.012833571737933555,0.7315017050686513,0.3241758241758242,0.21613998969224166,0.15810677099339565,0.7577351305050585,0.2954743484459246,0.6277367294828644,0.02860037994957953,Paper first-order domain synergy adapted as centered domain-specific D-scaling heads.,48,100.0,0.05134622250747548
paper_first_order_domain_power,random_supplement,34.0,0.04561800879012692,0.03821938402987633,0.03785688048499394,0.049681088878676775,0.061805286122401396,1.2440404893969292,0.8368220015278838,0.9184409097992724,1.1425776789088442,-0.10585030490114629,0.7382725221785181,0.23585219947012864,0.04304157823088782,Paper first-order domain synergy adapted as centered domain-specific D-scaling heads.,48,100.0,0.05134622250747548
paper_first_order_domain_power,all900_holdout,4.0,0.03462777270622778,0.02650269466936228,0.019837705629852986,0.01834397465097202,0.020520112164350048,1.1186295530158028,0.19999999999999998,-0.06372086434447659,-0.0712800419994425,0.8918036238510281,-0.05696332997165012,0.8614428852734475,0.03289822499680861,Paper first-order domain synergy adapted as centered domain-specific D-scaling heads.,48,100.0,0.05134622250747548
paper_first_order_domain_log,all_rows,641.0,0.04511190754512387,0.03503978777390775,0.002303480055571525,0.07844420156998826,0.06148956398410863,0.7838637241944183,0.839954077940632,0.8193927090242246,0.6422922204734826,0.3771437884580838,1.0453254612162581,-0.049904225076015336,0.03654608734259941,"Same as first-order domain, using log(D/D0) exactly from z_k(D)-z_k(D0).",48,100.0,0.05135769349094304
paper_first_order_domain_log,fit_region,343.0,0.03975733414032642,0.03334270319425864,0.032147923312149836,0.053377957995540834,0.0658533980315356,1.2337189451315647,0.8063639164356072,0.9443091487417453,1.165012086863752,-0.13219190673700548,0.7654167527118938,0.20902099952129874,0.03532822683551402,"Same as first-order domain, using log(D/D0) exactly from z_k(D)-z_k(D0).",48,100.0,0.05135769349094304
paper_first_order_domain_log,anchor_100m_1x,242.0,0.03583325561065095,0.031130663442344837,0.030786142047378534,0.018544670803931216,0.02151828903506571,1.1603489359597652,0.5915913398624326,0.5897837370911708,0.6843549317801157,0.3455655188853292,0.5082813615917536,0.47472202365974026,0.04075906619387829,"Same as first-order domain, using log(D/D0) exactly from z_k(D)-z_k(D0).",48,100.0,0.05135769349094304
paper_first_order_domain_log,fixed340_all,37.0,0.024066739530358358,0.018760203014615225,0.01123041974239077,0.019612114745099423,0.013692650576567864,0.6981730810028691,0.33617828354670454,0.22163790769827912,0.15474162088473742,0.7607416974508268,0.31745410089416726,0.6016649993338862,0.03437631065343897,"Same as first-order domain, using log(D/D0) exactly from z_k(D)-z_k(D0).",48,100.0,0.05135769349094304
paper_first_order_domain_log,fixed340_1x,13.0,0.023067372111643804,0.01701429016058578,0.01546932746834988,0.013663776232598852,0.01316890186629809,0.9637820205866591,0.2802197802197803,0.1870521913134295,0.18027753889922096,0.7385198255909325,0.19408142849517684,0.7078722273016436,0.03611939008877393,"Same as first-order domain, using log(D/D0) exactly from z_k(D)-z_k(D0).",48,100.0,0.05135769349094304
paper_first_order_domain_log,external_60m,293.0,0.05076614454161343,0.03709490719586537,-0.03303229112263322,0.04334024561371067,0.03203246052300686,0.7390927316958582,0.5311165727849577,0.5108375892315218,0.3775563492780524,0.6595164904701772,0.6911684655041849,0.3664457621169801,0.04158106281985198,"Same as first-order domain, using log(D/D0) exactly from z_k(D)-z_k(D0).",48,100.0,0.05135769349094304
paper_first_order_domain_log,external_900m,4.0,0.034624953704971,0.026509318481259064,0.019785658338730444,0.01834397465097202,0.020574677057373935,1.1216040933791693,0.19999999999999998,-0.06305472730908589,-0.07072244025677729,0.8912977179081217,-0.056218346278596384,0.8608188027356894,0.032778524971215584,"Same as first-order domain, using log(D/D0) exactly from z_k(D)-z_k(D0).",48,100.0,0.05135769349094304
paper_first_order_domain_log,seed7_train,579.0,0.0459340063959698,0.03575502155602391,-1.092970266569722e-07,0.07272246108853102,0.052820814370160146,0.726334251887557,0.8127451930307635,0.7769146618502877,0.5642997296955026,0.46087046376869906,1.0696379247313261,-0.0736607744554547,0.0386759455707994,"Same as first-order domain, using log(D/D0) exactly from z_k(D)-z_k(D0).",48,100.0,0.05135769349094304
paper_first_order_domain_log,seed7_holdout,61.0,0.036546939129609254,0.028220481886716477,0.023601588713974817,0.06891815131081871,0.08669366117918421,1.257922035491035,0.9140666314119512,0.9612809144046225,1.2092164445265456,-0.1766636335487158,0.7641816323134707,0.2076930946881927,0.029429291212255505,"Same as first-order domain, using log(D/D0) exactly from z_k(D)-z_k(D0).",48,100.0,0.05135769349094304
paper_first_order_domain_log,fixed340_holdout,27.0,0.020016507570212793,0.015682196646551773,0.005615947662531139,0.017544144667071045,0.01270214413423984,0.7240104533611574,0.3339438339438339,0.2244122819635231,0.16247683800422266,0.7538279868115497,0.3099572401499285,0.6147178301377941,0.028561377218773044,"Same as first-order domain, using log(D/D0) exactly from z_k(D)-z_k(D0).",48,100.0,0.05135769349094304
paper_first_order_domain_log,random_supplement,34.0,0.04558720434863364,0.03817735545978845,0.03788430366659186,0.049681088878676775,0.06175653134664843,1.2430591345825848,0.8368220015278838,0.9189805930510482,1.1423472206962213,-0.10559059780709691,0.7392895217005426,0.23476836913417834,0.042952720971572565,"Same as first-order domain, using log(D/D0) exactly from z_k(D)-z_k(D0).",48,100.0,0.05135769349094304
paper_first_order_domain_log,all900_holdout,4.0,0.034624953704971,0.026509318481259064,0.019785658338730444,0.01834397465097202,0.020574677057373935,1.1216040933791693,0.19999999999999998,-0.06305472730908589,-0.07072244025677729,0.8912977179081217,-0.056218346278596384,0.8608188027356894,0.032778524971215584,"Same as first-order domain, using log(D/D0) exactly from z_k(D)-z_k(D0).",48,100.0,0.05135769349094304
paper_first_order_current_source_power,all_rows,641.0,0.046971455825429234,0.0340494742176496,0.001668112533038151,0.07844420156998826,0.06916851577638165,0.8817543475749345,0.8567234276439439,0.8048702688553591,0.7096978587970197,0.3058743679364611,0.9128055575444248,0.08984798586378197,0.032447397211179826,First-order synergy on source-aware groups instead of all 39 domains.,16,10.0,0.05857101665857174
paper_first_order_current_source_power,fit_region,343.0,0.040783154820359976,0.03213661165148992,0.029679583535028836,0.053377957995540834,0.07392344341054252,1.384905796072567,0.8462221048587296,0.9543484795538743,1.3216827408072023,-0.29069262651799765,0.6891071452370962,0.2891738687641065,0.03212747866016243,First-order synergy on source-aware groups instead of all 39 domains.,16,10.0,0.05857101665857174
paper_first_order_current_source_power,anchor_100m_1x,242.0,0.030191137426550968,0.02618853626830114,0.025963840799085897,0.018544670803931216,0.01967317696694651,1.0608533942147986,0.6823221950846747,0.67641292192066,0.7175749441102817,0.3076143148513483,0.6376120636549525,0.34483918938416214,0.03633047448429352,First-order synergy on source-aware groups instead of all 39 domains.,16,10.0,0.05857101665857174
paper_first_order_current_source_power,fixed340_all,37.0,0.01946596201510451,0.015934987482363716,-0.00405050987228624,0.019612114745099423,0.01736407536096154,0.8853749627026014,0.4964438122332859,0.47516177607475596,0.4206963397698891,0.5096322140005234,0.5366785781069863,0.41301225837707256,0.01262292555973274,First-order synergy on source-aware groups instead of all 39 domains.,16,10.0,0.05857101665857174
paper_first_order_current_source_power,fixed340_1x,13.0,0.015553272410819203,0.012815842368130022,-0.0015595651982761498,0.013663776232598852,0.017704680056793886,1.2957384368279026,0.1868131868131868,0.538794251992962,0.6981364218492161,0.26470447038017014,0.41582022781694994,0.5159344587172656,0.008764658503199452,First-order synergy on source-aware groups instead of all 39 domains.,16,10.0,0.05857101665857174
paper_first_order_current_source_power,external_60m,293.0,0.05342207626792069,0.03630270266229772,-0.0309668014997342,0.04334024561371067,0.03711860501431621,0.8564465772795193,0.5632769184328194,0.42306438895322523,0.3623320478878412,0.6785209774885246,0.4939763905614278,0.5783133503519817,0.05539828245416632,First-order synergy on source-aware groups instead of all 39 domains.,16,10.0,0.05857101665857174
paper_first_order_current_source_power,external_900m,4.0,0.043426484833460864,0.04083371464339208,-0.010098154460217168,0.01834397465097202,0.04051170029615592,2.2084472458649667,0.19999999999999998,0.1304000215650208,0.28798156848600115,0.5694476048976594,0.05904602059622482,0.766483576133308,0.023374800881935,First-order synergy on source-aware groups instead of all 39 domains.,16,10.0,0.05857101665857174
