variant,surrogate_variant,stage,start_id,eta,lam,reg,beta,a_broad_text,a_tech_code,a_reasoning,tau_broad_text,tau_tech_code,tau_reasoning,cv_rmse,cv_regret_at_1,cv_foldmean_regret_at_1,lower_tail_optimism,objective
power_family_penalty_no_l2,power_family_penalty,coarse,3,6.627794351309641,6.14421235332821e-06,0.0,0.1829059619755788,0.6462737477673589,0.1657586322714625,0.2076641777781618,2.793090495213877,6.2042610686315145,5.136810831800622,0.010879701064392712,0.007417559623718262,0.004482030868530229,0.0036210382927919648,0.012914321754215205
power_family_penalty_no_l2,power_family_penalty,coarse,6,6.627794351309641,6.14421235332821e-06,0.0,0.2629059619755788,0.6462737477673589,0.24863794840719378,0.2076641777781618,3.193090495213877,6.2042610686315145,5.136810831800622,0.011103552476235179,0.001461625099182129,0.004482030868530229,0.0036059286101152496,0.013130618324719314
power_family_penalty_no_l2,power_family_penalty,coarse,7,6.627794351309641,6.14421235332821e-06,0.0,0.2629059619755788,0.6462737477673589,0.1657586322714625,0.28034664000051845,3.193090495213877,6.2042610686315145,5.136810831800622,0.011082812714115117,0.001461625099182129,0.004482030868530229,0.003717012643883796,0.013165420579483526
power_family_penalty_no_l2,power_family_penalty,coarse,0,6.627794351309641,6.14421235332821e-06,0.0,0.2629059619755788,0.6462737477673589,0.1657586322714625,0.2076641777781618,3.193090495213877,6.2042610686315145,5.136810831800622,0.01109664823574626,0.001461625099182129,0.004482030868530229,0.003731975530013233,0.013186737544179388
power_family_penalty_no_l2,power_family_penalty,coarse,2,7.953353221571568,1.229842470665642e-05,0.0,0.2629059619755788,0.6462737477673589,0.1657586322714625,0.2076641777781618,3.193090495213877,6.2042610686315145,5.136810831800622,0.011261725896239467,0.001461625099182129,0.004482030868530229,0.0035073495183672323,0.013239502198849593
power_family_penalty_no_l2,power_family_penalty,coarse,5,6.627794351309641,6.14421235332821e-06,0.0,0.2629059619755788,0.48470531082551915,0.1657586322714625,0.2076641777781618,3.193090495213877,6.2042610686315145,5.136810831800622,0.01126041578214627,0.001461625099182129,0.004482030868530229,0.0041848909098043995,0.013576962780474981
power_family_penalty_no_l2,power_family_penalty,coarse,1,5.302235481047713,3.072106176664105e-06,0.0,0.2629059619755788,0.6462737477673589,0.1657586322714625,0.2076641777781618,3.193090495213877,6.2042610686315145,5.136810831800622,0.01105213260319608,0.001461625099182129,0.004482030868530229,0.004938748314080923,0.013745608303663054
power_family_penalty_no_l2,power_family_penalty,coarse,4,6.627794351309641,6.14421235332821e-06,0.0,0.3429059619755788,0.6462737477673589,0.1657586322714625,0.2076641777781618,3.193090495213877,6.7042610686315145,5.136810831800622,0.011206730880654128,0.001461625099182129,0.004482030868530229,0.005004910414418763,0.01393328763129002
power_family_penalty_no_l2,power_family_penalty,coarse,8,6.627794351309641,6.14421235332821e-06,0.0,0.2629059619755788,0.6462737477673589,0.1657586322714625,0.2076641777781618,3.693090495213877,5.604261068631515,5.536810831800622,0.011441304481148723,0.001461625099182129,0.004482030868530229,0.005784484830619831,0.014557648439885149
