run_name,is_qsplit240_core,eval/paloma/macro_loss,eval/uncheatable_eval/macro_loss,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,aggregate_mean_theta
run_00105,True,3.563199996948242,3.041289806365967,-0.5993351861356743,0.5524649612557458,1.403023216697968,-0.08251317494142249,0.6325218337022891,0.35457549907293995,0.3767895249419744
run_00169,True,3.544593095779419,3.094542980194092,0.6598162166241238,1.135092711310543,-0.8766590504785069,0.2126823114544923,0.2652690151354764,0.8315261554043868,0.37128789324175254
run_00090,True,3.590628147125244,3.057305812835694,-1.0555165883420818,0.7574809249008243,0.8612143473007091,0.6440987995340008,-0.05017004741145844,1.024086753382712,0.3635323648941176
run_00015,True,3.57815933227539,3.0595269203186035,-1.3962099727567625,1.277228372039634,0.9355459557819255,0.32757968218084943,0.006017060583719231,1.0290082312910482,0.3631948881867357
run_00201,True,3.5575337409973145,3.0561718940734863,0.3314970876549929,0.15676749468958773,0.6293829766420207,1.4834589223763297,0.7505404156473303,-1.1805912221722121,0.36184261247300825
run_00224,True,3.549348831176758,3.07583999633789,0.40258957016801983,-0.5292225439668615,-0.14309266290682995,1.7605048948886026,0.43786759494510463,0.23227710720529157,0.3601539933888878
run_00063,True,3.551022529602051,3.0964107513427734,0.11895795373779862,1.595427064405916,-0.17694087447191884,-0.5644550712807007,1.077515745846865,0.10643828127042056,0.35949051658473014
run_00217,True,3.5327415466308594,3.0739827156066895,0.7395270252121614,0.8575758301402796,0.19826622342768813,1.0909991886196555,0.49362250501060956,-1.2257182834557643,0.3590454148257716
run_00152,True,3.540781021118164,3.0283560752868652,0.8738163229486836,-0.8399378106589179,1.66543251864056,1.120325046733954,-0.43680309099657133,-0.23299256004932772,0.35830673776973004
run_00167,True,3.594480514526367,3.0707011222839355,-0.712369211177774,1.7153923540053404,0.19260629504886437,-0.4977771780692147,0.3953739113523246,1.027846696815087,0.353512144662438
run_00227,True,3.567734479904175,3.0695018768310547,1.170558241404627,0.7754662663050554,-0.33773158137089226,0.577639260226127,-0.6207813840000284,0.5448989153365029,0.35167495298356527
run_00202,True,3.5603206157684326,3.06382155418396,0.6941253634321707,0.3293898951657396,0.5896260432508214,0.18978411164839956,0.07949280253439585,0.1908051877733408,0.34553723396747804
run_00221,True,3.543484926223755,3.0631964206695557,0.54183136671721,-0.49260737672159854,0.6897963045117042,0.15540570863340875,0.6268696146304015,0.5484549572324964,0.34495842916727043
run_00218,True,3.510618209838867,3.0752499103546143,2.2707839062388957,0.16656293744313938,0.35265221402286684,0.6311822591987398,0.5192853097104189,-1.9277906099212103,0.33544600278214176
run_00124,True,3.5391857624053955,3.0850062370300293,1.0632882264712573,0.2085621924018068,-0.026095721297234545,-0.04562085208289221,1.1286313557083758,-0.37103287089896664,0.32628872171705775
run_00162,True,3.559025287628174,3.058583974838257,0.18470903297896124,-1.1971089620543454,0.5662243786757453,1.141300551213771,1.4181804685752768,-0.16983156604815292,0.3239123172235427
run_00229,True,3.563075542449951,3.0368826389312744,0.7089115329247249,-1.6137983593161584,0.8641371156269853,0.8059500420970535,-0.010499457270809706,1.1881593794271745,0.3238100422481616
run_00112,True,3.598875045776367,3.076169967651367,-2.0969822260926683,0.7776374067011224,0.13499748112043605,2.279853580834015,0.3393295343879496,0.40103612585712106,0.30597865046799594
run_00219,True,3.6014742851257324,3.0725300312042236,0.12880240619394578,-0.35259917346335007,-0.05504054090234115,0.27702292085419633,0.6214048297522641,1.2128369419322,0.3054045640611525
run_00126,True,3.578017234802246,3.074047565460205,0.13536028974406836,0.9854213456588294,0.4179538274828854,0.3371622258307486,0.4525273016212736,-0.5307821524996721,0.29960713963968894
run_00073,True,3.5624189376831055,3.0509047508239746,-0.026207480513082686,-0.8166644923242402,0.952683990355776,1.549941717915173,0.9816614840568995,-0.8517630777042715,0.2982753569643757
run_00127,True,3.6092028617858887,3.088758707046509,-2.118134027038429,1.4910429410043184,-0.15563538879375102,1.56712101908393,1.2227310641038458,-0.2479511409168916,0.2931957445738371
run_00165,True,3.571993350982666,3.080275058746338,0.11992388995070741,-0.23521959771503836,-0.06077374372423218,1.5737399540720018,-0.43822379229046854,0.7325236877184941,0.281995066335244
run_00079,True,3.5408034324645996,3.0880258083343506,1.9542882375360735,-0.5988174632670119,-0.6022212110750426,0.7171112599728494,-0.660072818336985,0.8459876522414395,0.2760459428452205
run_00039,True,3.579531669616699,3.072733163833618,-0.3837193049687137,0.9709170358485009,0.7367051699038036,-0.37115679640874805,-0.16394040725691955,0.8643079140788226,0.27551893519945764
run_00056,True,3.591998815536499,3.0405776500701904,-1.6439152676670965,-0.6811407641079397,2.3152883147108283,0.6950427364307413,1.1859100703941543,-0.3065655897586144,0.26076991666701227
