run_name,is_qsplit240_core,eval/paloma/macro_loss,eval/uncheatable_eval/macro_loss,theta_1,theta_2,theta_3,theta_4,theta_5,aggregate_mean_theta
run_00182,True,3.5421643257141113,3.0916972160339355,0.8193110184721212,0.5027649674900384,-0.5570270933550902,0.99799055398424,0.07642017642542101,0.3678919246033461
run_00180,True,3.5486502647399902,3.059530973434448,-0.29483010449619834,0.9806513141669432,0.8599750021270733,1.7690733160253322,-1.5067140967947374,0.3616310862056826
run_00131,True,3.567505359649658,3.0453412532806396,-0.19006210835002152,0.3496165296281502,1.364002969868644,-0.4731116982316693,0.7172936892969164,0.35354787644240393
run_00229,True,3.563075542449951,3.0368826389312744,-1.42266560970014,1.0998962821185891,1.2177807621506076,0.06429616521744301,0.7838240634185513,0.3486263326410102
run_00162,True,3.559025287628174,3.058583974838257,-1.0826799820196293,0.6879428305778567,0.3636787654131569,0.4514817737614824,1.3137335469687008,0.3468313869403135
run_00221,True,3.543484926223755,3.0631964206695557,-0.34054822234686855,0.801530958815402,0.790219014939197,0.23592335154549335,0.2345219997410954,0.34432942053886384
run_00126,True,3.578017234802246,3.074047565460205,0.96269329220378,-0.2832194805842417,0.03784688082275431,0.6079158394989864,0.3911175864342888,0.3432708236751135
run_00050,True,3.566915273666382,3.0508291721343994,-2.7920379892210473e-05,1.1530961165990739,0.6111833266241823,-0.8732962561790333,0.7457680542550554,0.3273446641838772
run_00169,True,3.544593095779419,3.094542980194092,1.349134540628598,0.9543352812776512,-0.3272398118994099,-0.6792414523567821,0.299108056898671,0.31921932290974564
run_00203,True,3.5743067264556885,3.0832295417785645,0.02249839823867425,0.5972415501735701,-0.4353365424646962,0.8722340937809753,0.4593740353837363,0.30320230702245193
run_00165,True,3.571993350982666,3.080275058746338,-0.19528733096492168,0.19023267351539522,0.3085047207775513,-0.3546625867722415,1.5132099803725212,0.2923994913856609
run_00025,True,3.5468673706054688,3.0612196922302246,-1.0091994725090867,0.8467030006016854,0.8162218618229459,1.194755643937838,-0.4026404282891449,0.2891681211128475
run_00177,True,3.56130051612854,3.0851175785064697,-0.25076711585469746,-0.770296073890134,-0.412790996527672,1.273239992722664,1.5959353410443033,0.2870642294988928
run_00105,True,3.563199996948242,3.041289806365967,0.4261105903008577,-0.5308675374920627,1.5166599427409586,0.02294092075302243,-0.019192063236206435,0.2831303706133139
run_00063,True,3.551022529602051,3.0964107513427734,1.6799153100955881,0.3337180692622026,-0.010591984688178359,-0.2602269683646487,-0.3836745543045529,0.27182797440008216
run_00189,True,3.5908687114715576,3.07809066772461,1.6989055455234632,-0.41553793358612173,-0.6895129342269339,0.5011379220494467,0.26094784248136565,0.27118808844824394
run_00071,True,3.5678582191467285,3.058147430419922,1.494653074344893,-0.536738220623887,0.5772976593332044,-0.8177892752865873,0.6297245883106509,0.26942956521565475
run_00194,True,3.5485405921936035,3.0749340057373047,-0.01620880092649275,-0.42619903222115835,0.6121987373768004,1.575770152941689,-0.45315416528579866,0.2584813783770079
run_00068,True,3.5708842277526855,3.0724873542785645,0.030785271785384677,1.5261662224568011,0.7082320909863796,-0.20329276546532682,-0.825507699569829,0.24727662403868195
run_00197,True,3.5599660873413086,3.0836386680603027,0.02742641984781886,0.33852097264132003,0.28452972234864604,0.08117312952152582,0.46658421369004066,0.23964689160987027
run_00119,True,3.551694393157959,3.0916824340820312,1.2565891369747835,-0.33079163490919233,-0.1925177575132264,0.578020160890208,-0.12006350051746803,0.23824728098502096
run_00231,True,3.580965518951416,3.091458797454834,-0.32468528601526997,0.1609015345672114,-0.3182162564173811,-0.7953600118762623,2.4575033425317785,0.23602866455801533
run_00089,True,3.56400203704834,3.086177349090576,-0.14622565203724777,1.3246038737365635,-0.04410728223249178,-0.31042716992459785,0.3270730050817928,0.2301833549248038
