candidate_id,source,model_variant,max_phase0_epoch,nearest_panel_run_order,nearest_panel_tv,kl_penalty,kl_to_incumbent,tv_to_incumbent,hellinger_to_incumbent,kl_to_proportional,tv_to_proportional,hellinger_to_proportional,in_sample_predicted_uncheatable::benefit_only,in_sample_predicted_uncheatable::bounded_shape,in_sample_predicted_uncheatable::power_benefit_only,in_sample_predicted_uncheatable::power_shape,in_sample_predicted_uncheatable::shared_shape,in_sample_predicted_uncheatable::shared_shape_partition_ensemble,in_sample_predicted_uncheatable::bounded_shape_partition_ensemble,minimum_candidate_hellinger
shared_bounded_ensemble_kl0,equal shared/bounded ensemble argmin with 0 * KL(w || observed incumbent),shared_bounded_ensemble,3.9985827698731624,55,0.5263067460281028,0.0,1.0712128443293407,0.64306640625,0.6349682802864255,1.2991302404624283,0.70263671875,0.679965192720456,1.025277484301743,1.0084554354686133,1.0307411728086464,1.0204542203975888,1.0103446871920467,1.0079235100611532,1.0152616242349441,0.38541498962367393
shared_bounded_ensemble_kl0p05,equal shared/bounded ensemble argmin with 0.05 * KL(w || observed incumbent),shared_bounded_ensemble,3.928314274229889,125,0.3419971485589602,0.05,0.3404729485541746,0.36669921875,0.28877485548204734,0.49469632241200157,0.42578125,0.3457694088959985,1.0184220636304828,1.0205457843402548,1.0208028816693335,1.030246797482345,1.028388333428857,1.0240032354885757,1.0261541896387116,0.15327533601770826
shared_bounded_ensemble_kl0p2,equal shared/bounded ensemble argmin with 0.2 * KL(w || observed incumbent),shared_bounded_ensemble,3.9208654806604235,1,0.17545119545210952,0.2,0.1067483745550971,0.17529296875,0.15514330203575455,0.24804975470720034,0.2529296875,0.2468771996386453,1.0404490185662276,1.0442944960823972,1.0410030505257875,1.0504615677190232,1.0529467673657902,1.0480261875487171,1.0473337712300665,0.06326167354223401
shared_bounded_ensemble_kl0p5,equal shared/bounded ensemble argmin with 0.5 * KL(w || observed incumbent),shared_bounded_ensemble,3.7901699646384097,1,0.09491185083702322,0.5,0.04272121296688071,0.0947265625,0.0978701747678438,0.1740597959907555,0.22509765625,0.21263606209140157,1.0636808569520328,1.0649602787751846,1.063437923598961,1.070156662315575,1.0746348788723166,1.069387378737486,1.0654987302422398,0.06326167354223401
observed_cap4_best,runtime materialization of raw panel run_order=1,control,1.3436523610632138,1,0.002066434305060358,,0.0,0.0,0.0,0.11419784576040447,0.20361328125,0.17907383189017162,1.1188647873298017,1.123733572782966,1.1173146772749822,1.1254328674335512,1.1302996304588315,1.1266857628440958,1.1197189985968539,0.0978701747678438
proportional_control,runtime proportional control,control,0.945584890628992,0,0.002518805590784744,,0.14830399639263828,0.20361328125,0.17907383189017162,0.0,0.0,0.0,1.1440844160686057,1.143795271552361,1.1438345814735484,1.1436201557984007,1.1444344312062391,1.1440801238660478,1.1443556704678794,0.17907383189017162
