dataset,k,policy,seed,subset_id,selected_indices,success_rate,median_regret@1,median_regret@5,median_true_rank,median_rmse,median_spearman,median_runtime_s,subset_mean_pairwise_distance,subset_min_pairwise_distance,boundary_mass_005,full_pool_mean_coverage_distance,full_pool_max_coverage_distance,high_starcoder_epoch_fraction
two_phase_starcoder,10,random_observed,1014,27-30-33-63-67-90-93-104-111-112,"[27, 30, 33, 63, 67, 90, 93, 104, 111, 112]",1.0,0.004686594009399414,0.0,17.0,6.2785950567464655,0.911651866374505,1.6975167709970265,0.3563050625853126,0.024999999999999984,0.45,0.08287368339460385,0.39310534083482185,0.3
two_phase_starcoder,10,oracle_hill_climb,2011,32-50-51-56-62-70-72-84-109-114,"[32, 50, 51, 56, 62, 70, 72, 84, 109, 114]",1.0,0.0008053779602050781,0.0008053779602050781,5.0,0.15419612404525995,0.902567946795833,1.771441145996505,0.43065216248647226,0.053654888529433405,0.4,0.09782961009226215,0.27813214414301657,0.3
two_phase_starcoder,10,kcenter_observed,2011,32-50-51-56-62-72-82-84-109-114,"[32, 50, 51, 56, 62, 72, 82, 84, 109, 114]",1.0,0.0018771886825562634,0.0008053779602050781,7.0,0.1408420876666313,0.9331142121247069,1.6723844584994367,0.4528993888554607,0.21108489850672565,0.35,0.08947275938368761,0.18426899986755546,0.3
