dataset,k,policy,seed,subset_id,selected_indices,success,regret@1,regret@5,chosen_true_rank,rmse,spearman,runtime_s
two_phase_starcoder,10,random_observed,1032,6-7-25-28-46-71-84-85-89-108,"[6, 7, 25, 28, 46, 71, 84, 85, 89, 108]",1.0,0.0027552247047424316,0.0,9.0,0.1889154085886792,0.9242763233767731,2.1283422499982407
two_phase_starcoder,10,random_observed,1033,7-10-25-30-38-42-62-65-81-99,"[7, 10, 25, 30, 38, 42, 62, 65, 81, 99]",1.0,0.004686594009399414,0.0,17.0,0.09212559749400286,0.9571675700611233,2.1359812909940956
two_phase_starcoder,10,random_observed,1034,7-8-19-32-54-61-70-86-94-107,"[7, 8, 19, 32, 54, 61, 70, 86, 94, 107]",1.0,0.00548243522644043,0.0,19.0,2.63035281388397,0.9297428208972438,2.2407663330086507
two_phase_starcoder,10,random_observed,1035,7-8-15-23-49-59-75-96-103-111,"[7, 8, 15, 23, 49, 59, 75, 96, 103, 111]",1.0,0.0027552247047424316,0.0027552247047424316,9.0,8.775080639968806,0.9510859954638067,2.0366024169925367
two_phase_starcoder,10,random_observed,1036,7-18-39-44-53-55-58-88-91-96,"[7, 18, 39, 44, 53, 55, 58, 88, 91, 96]",1.0,0.0027552247047424316,6.878376007080078e-05,9.0,7.840364832884906,0.9592050128781763,1.7711362090049079
two_phase_starcoder,10,random_observed,1037,0-28-74-77-78-81-84-91-98-103,"[0, 28, 74, 77, 78, 81, 84, 91, 98, 103]",1.0,0.004112839698791393,0.004112839698791393,15.0,0.10641430958210034,0.8855572213893054,1.883583415998146
two_phase_starcoder,10,random_observed,1038,17-24-44-48-56-64-85-87-94-105,"[17, 24, 44, 48, 56, 64, 85, 87, 94, 105]",1.0,0.0028356313705444336,6.878376007080078e-05,11.0,0.04421301471229904,0.9608580325222004,2.2802263339981437
two_phase_starcoder,10,random_observed,1039,7-10-17-19-20-22-23-82-102-107,"[7, 10, 17, 19, 20, 22, 23, 82, 102, 107]",1.0,0.0027552247047424316,0.0,9.0,3.7183309865773633,0.969215392303848,1.3839749579929048
two_phase_starcoder,10,random_observed,1040,59-63-67-68-70-77-81-102-108-115,"[59, 63, 67, 68, 70, 77, 81, 102, 108, 115]",1.0,0.05009502172470104,0.025897622108459473,60.0,0.11183083710036225,0.8122938530734634,1.97773875000712
two_phase_starcoder,10,random_observed,1041,5-9-16-28-35-47-51-65-73-89,"[5, 9, 16, 28, 35, 47, 51, 65, 73, 89]",1.0,0.0672311782836914,0.03184103965759266,66.0,2.329546637691998,0.8488217429746665,2.1508442499907687
two_phase_starcoder,10,random_observed,1042,2-6-20-23-25-59-78-85-94-97,"[2, 6, 20, 23, 25, 59, 78, 85, 94, 97]",1.0,0.018528223037719838,0.0027552247047424316,39.0,0.31425220260142495,0.7177334409718219,1.8640302499989048
two_phase_starcoder,10,random_observed,1043,1-8-29-33-37-46-55-92-95-106,"[1, 8, 29, 33, 37, 46, 55, 92, 95, 106]",1.0,0.0012335777282714844,0.00032567977905262335,6.0,5.541119260469913,0.942290393264906,2.4095787910046056
two_phase_starcoder,10,random_observed,1044,11-24-30-40-44-51-84-88-94-98,"[11, 24, 30, 40, 44, 51, 84, 88, 94, 98]",1.0,0.0012335777282714844,0.00032567977905262335,6.0,0.6211319542926896,0.8962749394533503,2.3218170420004753
two_phase_starcoder,10,random_observed,1045,6-35-57-69-79-82-83-85-91-108,"[6, 35, 57, 69, 79, 82, 83, 85, 91, 108]",1.0,0.0027552247047424316,6.878376007080078e-05,9.0,4.778012934678413,0.9401222465690231,1.433488208000199
two_phase_starcoder,10,random_observed,1046,7-8-33-38-40-42-68-78-89-108,"[7, 8, 33, 38, 40, 42, 68, 78, 89, 108]",1.0,0.0008053779602050781,0.0008053779602050781,5.0,6.6533566571236875,0.8322069734363587,2.2456879999954253
two_phase_starcoder,10,random_observed,1047,7-32-37-66-69-74-76-77-93-111,"[7, 32, 37, 66, 69, 74, 76, 77, 93, 111]",1.0,0.01587986946105946,0.014097630977630615,33.0,2.9101843465808392,0.8887709991158268,2.133956332996604
two_phase_starcoder,10,random_observed,1048,6-24-29-37-46-47-58-72-83-89,"[6, 24, 29, 37, 46, 47, 58, 72, 83, 89]",1.0,0.0036844611167906605,0.0,13.0,4.082696337431769,0.9393841540768079,1.9121706669975538
two_phase_starcoder,10,random_observed,1049,2-20-30-68-77-87-90-106-110-112,"[2, 20, 30, 68, 77, 87, 90, 106, 110, 112]",1.0,0.0012335777282714844,0.0012335777282714844,6.0,2.0322829666084763,0.8769922730942221,2.2602706249890616
two_phase_starcoder,10,random_observed,1050,10-14-15-26-35-39-48-62-76-103,"[10, 14, 15, 26, 35, 39, 48, 62, 76, 103]",1.0,0.0028356313705444336,6.878376007080078e-05,11.0,9.08057492733651,0.9709299196555571,1.8099954999925103
two_phase_starcoder,10,random_observed,1051,7-12-37-54-62-74-88-91-94-114,"[7, 12, 37, 54, 62, 74, 88, 91, 94, 114]",1.0,0.0036844611167906605,0.0,13.0,4.346750253030128,0.9609118517664245,1.7757840839913115
two_phase_starcoder,10,random_observed,1052,4-32-66-71-75-84-90-106-111-112,"[4, 32, 66, 71, 75, 84, 90, 106, 111, 112]",1.0,0.0027552247047424316,0.0027552247047424316,9.0,0.09152490285128838,0.9266213047322492,2.262567999991006
two_phase_starcoder,10,random_observed,1053,0-16-19-41-50-61-63-73-76-113,"[0, 16, 19, 41, 50, 61, 63, 73, 76, 113]",1.0,0.0027552247047424316,6.878376007080078e-05,9.0,7.3909772302775325,0.9704763003113828,2.5013861670013284
two_phase_starcoder,10,random_observed,1054,21-28-32-37-69-78-89-96-100-104,"[21, 28, 32, 37, 69, 78, 89, 96, 100, 104]",1.0,0.014097630977630615,0.004112839698791393,29.0,0.03839108690845868,0.9289585976242649,1.9285425830021268
two_phase_starcoder,10,random_observed,1055,37-45-46-48-68-74-78-79-92-111,"[37, 45, 46, 48, 68, 74, 78, 79, 92, 111]",1.0,0.014698147773742676,0.004112839698791393,30.0,0.09130789561056527,0.8873178795217775,2.4533184159954544
two_phase_starcoder,10,random_observed,1056,16-32-50-57-65-88-96-98-103-110,"[16, 32, 50, 57, 65, 88, 96, 98, 103, 110]",1.0,0.03184103965759266,0.01627504825592041,49.0,0.11604660121730175,0.8760696574789529,2.281790541994269
two_phase_starcoder,10,random_observed,1057,30-36-38-39-58-95-97-98-109-112,"[30, 36, 38, 39, 58, 95, 97, 98, 109, 112]",1.0,0.004686594009399414,0.0,17.0,0.05129077505486921,0.9467804559258833,2.4311497079906985
two_phase_starcoder,10,random_observed,1058,25-35-36-40-42-55-60-61-71-109,"[25, 35, 36, 40, 42, 55, 60, 61, 71, 109]",1.0,0.0027552247047424316,6.878376007080078e-05,9.0,0.0651829492291198,0.9753277207550073,1.95527329199831
two_phase_starcoder,10,random_observed,1059,39-42-60-66-69-70-84-89-94-106,"[39, 42, 60, 66, 69, 70, 84, 89, 94, 106]",1.0,0.0027552247047424316,6.878376007080078e-05,9.0,0.3117808147992674,0.9673932264636914,2.25310920800257
two_phase_starcoder,10,random_observed,1060,0-8-18-29-31-46-55-59-74-88,"[0, 8, 18, 29, 31, 46, 55, 59, 74, 88]",1.0,0.00548243522644043,0.0,19.0,7.315255744052354,0.9616191904047975,1.8249959999957355
two_phase_starcoder,10,random_observed,1061,5-7-24-41-43-73-77-79-82-85,"[5, 7, 24, 41, 43, 73, 77, 79, 82, 85]",1.0,0.0027552247047424316,6.878376007080078e-05,9.0,7.127558518246933,0.9652020143774268,1.9903233750083018
two_phase_starcoder,10,random_observed,1062,0-3-5-11-16-17-54-91-102-109,"[0, 3, 5, 11, 16, 17, 54, 91, 102, 109]",1.0,0.02786397933959961,0.01627504825592041,48.0,0.10722534293491433,0.8553723138430785,1.7199561669985997
two_phase_starcoder,10,random_observed,1063,0-1-8-28-58-60-65-90-95-108,"[0, 1, 8, 28, 58, 60, 65, 90, 95, 108]",1.0,0.0672311782836914,0.02786397933959961,66.0,4.09361212150909,0.8648291238995888,1.7788992919959128
two_phase_starcoder,10,random_observed,1064,0-5-16-43-56-61-95-97-107-109,"[0, 5, 16, 43, 56, 61, 95, 97, 107, 109]",1.0,0.0672311782836914,0.03184103965759266,66.0,0.09286675585857329,0.8537884903701995,2.338741667001159
two_phase_starcoder,10,random_observed,1065,0-10-21-31-40-49-100-105-111-115,"[0, 10, 21, 31, 40, 49, 100, 105, 111, 115]",1.0,0.01627504825592041,0.014097630977630615,35.0,1.0065990769246982,0.8014223657402069,2.204272791001131
two_phase_starcoder,10,random_observed,1066,4-9-19-59-62-72-75-93-103-113,"[4, 9, 19, 59, 62, 72, 75, 93, 103, 113]",1.0,0.0027552247047424316,0.0,9.0,1.3328136585364003,0.9682850882251182,2.1614861249981914
two_phase_starcoder,10,random_observed,1067,25-46-67-69-75-76-83-93-99-106,"[25, 46, 67, 69, 75, 76, 83, 93, 99, 106]",1.0,0.016067028045654186,6.878376007080078e-05,34.0,0.37260932825234017,0.8019990004997503,1.9485989170061657
two_phase_starcoder,10,random_observed,1068,6-23-45-47-55-64-67-86-89-96,"[6, 23, 45, 47, 55, 64, 67, 86, 89, 96]",1.0,0.014698147773742676,0.004112839698791393,30.0,3.449417735710263,0.9050551647253297,2.4464464170014253
two_phase_starcoder,10,random_observed,1069,6-9-27-33-35-68-84-87-95-97,"[6, 9, 27, 33, 35, 68, 84, 87, 95, 97]",1.0,0.0027552247047424316,6.878376007080078e-05,9.0,1.4252928731488668,0.941436973820782,2.4172544999892125
two_phase_starcoder,10,random_observed,1070,28-32-48-65-85-90-99-102-107-110,"[28, 32, 48, 65, 85, 90, 99, 102, 107, 110]",1.0,0.01627504825592041,0.01576787233352661,35.0,0.5031603876365892,0.8999269595971245,2.307683459002874
two_phase_starcoder,10,random_observed,1071,10-12-25-37-46-50-56-90-94-99,"[10, 12, 25, 37, 46, 50, 56, 90, 94, 99]",1.0,0.05009502172470104,0.025897622108459473,60.0,0.10124721931472165,0.8452235420751163,1.4615170840115752
two_phase_starcoder,10,random_observed,1072,10-19-39-63-64-72-78-79-101-111,"[10, 19, 39, 63, 64, 72, 78, 79, 101, 111]",1.0,0.01576787233352661,0.014097630977630615,32.0,0.07929083670666237,0.9100219121208627,2.1534558330022264
two_phase_starcoder,10,random_observed,1073,1-22-40-57-60-65-68-74-84-97,"[1, 22, 40, 57, 60, 65, 68, 74, 84, 97]",1.0,0.014698147773742676,0.004112839698791393,30.0,6.814878475503544,0.8586014684965211,2.3202951669954928
two_phase_starcoder,10,random_observed,1074,5-9-10-12-31-33-47-49-55-93,"[5, 9, 10, 12, 31, 33, 47, 49, 55, 93]",1.0,0.0,0.0,1.0,2.0481837742963025,0.8442163533617807,1.8366893339989474
two_phase_starcoder,10,random_observed,1075,2-13-21-26-61-86-89-92-97-107,"[2, 13, 21, 26, 61, 86, 89, 92, 97, 107]",1.0,0.00548243522644043,0.0,19.0,1.394261841079093,0.9412447622342676,1.5829594999959227
two_phase_starcoder,10,random_observed,1076,6-24-25-38-50-53-78-82-95-109,"[6, 24, 25, 38, 50, 53, 78, 82, 95, 109]",1.0,0.004686594009399414,0.0,17.0,0.10695556028119993,0.9074078345442664,1.810426208001445
two_phase_starcoder,10,random_observed,1077,16-32-43-54-56-57-72-77-93-115,"[16, 32, 43, 54, 56, 57, 72, 77, 93, 115]",1.0,0.014698147773742676,0.004112839698791393,30.0,0.04483515483682269,0.9060085341944413,1.9851167909946525
two_phase_starcoder,10,random_observed,1078,3-14-32-46-61-65-69-91-109-114,"[3, 14, 32, 46, 61, 65, 69, 91, 109, 114]",1.0,0.0027552247047424316,6.878376007080078e-05,9.0,2.5938895214800857,0.9535539922346519,2.167785832993104
two_phase_starcoder,10,random_observed,1079,18-19-61-63-87-90-100-102-105-110,"[18, 19, 61, 63, 87, 90, 100, 102, 105, 110]",1.0,0.0012335777282714844,0.00032567977905262335,6.0,0.054625306612903296,0.95153192634452,2.1180147089908132
two_phase_starcoder,10,random_observed,1080,21-29-31-47-51-64-67-70-83-113,"[21, 29, 31, 47, 51, 64, 67, 70, 83, 113]",1.0,0.00032567977905262335,0.00032567977905262335,3.0,0.19861872357280094,0.9109829700534348,2.177175457996782
two_phase_starcoder,10,random_observed,1081,4-16-19-39-43-49-54-58-114-115,"[4, 16, 19, 39, 43, 49, 54, 58, 114, 115]",1.0,0.004686594009399414,0.0,17.0,7.1855759472211,0.8989428362741706,1.881867832998978
two_phase_starcoder,10,random_observed,1082,9-35-37-43-49-51-56-80-108-115,"[9, 35, 37, 43, 49, 51, 56, 80, 108, 115]",1.0,0.01576787233352661,0.014097630977630615,32.0,0.04655915646921693,0.9095759812401492,1.974422458006302
two_phase_starcoder,10,random_observed,1083,3-27-28-29-52-58-87-89-104-105,"[3, 27, 28, 29, 52, 58, 87, 89, 104, 105]",1.0,0.05009502172470104,0.025897622108459473,60.0,0.11301062140701504,0.80133010417868,1.5817442910047248
two_phase_starcoder,10,random_observed,1084,2-7-13-30-47-75-101-107-109-115,"[2, 7, 13, 30, 47, 75, 101, 107, 109, 115]",1.0,0.014097630977630615,0.014097630977630615,29.0,2.6403563468964193,0.920878022527198,2.135496457995032
two_phase_starcoder,10,random_observed,1085,1-11-29-35-37-54-64-90-97-103,"[1, 11, 29, 35, 37, 54, 64, 90, 97, 103]",1.0,0.0672311782836914,0.02786397933959961,66.0,4.206544923097193,0.8592472994272095,2.034412542008795
two_phase_starcoder,10,random_observed,1086,18-25-48-57-59-61-70-79-84-113,"[18, 25, 48, 57, 59, 61, 70, 79, 84, 113]",1.0,0.00548243522644043,0.00032567977905262335,19.0,1.724498804320691,0.9433744666128475,2.184826625001733
two_phase_starcoder,10,random_observed,1087,10-20-30-39-51-56-80-85-90-103,"[10, 20, 30, 39, 51, 56, 80, 85, 90, 103]",1.0,0.0672311782836914,0.02786397933959961,66.0,0.2071995446902668,0.8291315880521277,2.0737504580029054
two_phase_starcoder,10,random_observed,1088,13-28-48-66-72-76-84-88-96-97,"[13, 28, 48, 66, 72, 76, 84, 88, 96, 97]",1.0,0.01627504825592041,0.01576787233352661,35.0,1.9706471424591774,0.903701995156268,1.7514065830036998
two_phase_starcoder,10,random_observed,1089,8-46-48-53-55-72-73-74-80-106,"[8, 46, 48, 53, 55, 72, 73, 74, 80, 106]",1.0,0.0027552247047424316,6.878376007080078e-05,9.0,7.63690479752966,0.9329335332333832,1.7266280829935567
two_phase_starcoder,10,random_observed,1090,39-40-57-75-76-97-104-106-108-112,"[39, 40, 57, 75, 76, 97, 104, 106, 108, 112]",1.0,0.014698147773742676,0.004112839698791393,30.0,6.005314359719117,0.9364394725714066,1.465935708998586
two_phase_starcoder,10,random_observed,1091,5-24-30-33-34-52-63-76-102-105,"[5, 24, 30, 33, 34, 52, 63, 76, 102, 105]",1.0,0.035167813301086426,0.025897622108459473,53.0,0.19069503248329484,0.8922231192096259,1.7082193750102306
two_phase_starcoder,10,random_observed,1092,4-10-19-39-41-66-76-90-91-102,"[4, 10, 19, 39, 41, 66, 76, 90, 91, 102]",1.0,0.00032567977905262335,0.00032567977905262335,3.0,0.9858201192838334,0.9014262099719372,1.7239921250002226
two_phase_starcoder,10,random_observed,1093,13-42-60-63-67-71-75-91-100-111,"[13, 42, 60, 63, 67, 71, 75, 91, 100, 111]",1.0,0.014097630977630615,0.004112839698791393,29.0,0.05861601222219998,0.9268058278553031,2.037414209000417
two_phase_starcoder,10,random_observed,1094,25-30-44-54-63-71-75-79-94-106,"[25, 30, 44, 54, 63, 71, 75, 79, 94, 106]",1.0,0.0672311782836914,0.02786397933959961,66.0,0.27337520348354216,0.8427709222311922,2.2078012080019107
two_phase_starcoder,10,random_observed,1095,3-7-11-13-15-65-68-81-82-83,"[3, 7, 11, 13, 15, 65, 68, 81, 82, 83]",1.0,0.3441111445426943,0.3295058608055115,92.0,3.1622041528922966,0.6137392842040519,1.97155970800668
two_phase_starcoder,10,random_observed,1096,0-9-37-39-51-53-68-74-98-110,"[0, 9, 37, 39, 51, 53, 68, 74, 98, 110]",1.0,0.014698147773742676,0.004112839698791393,30.0,0.06571458429763899,0.8816130396340291,2.13677362499584
two_phase_starcoder,10,random_observed,1097,20-28-63-65-66-78-83-87-96-108,"[20, 28, 63, 65, 66, 78, 83, 87, 96, 108]",1.0,0.025897622108459473,0.01587986946105946,44.0,0.05432733099290086,0.8913312574481991,1.9314161250076722
two_phase_starcoder,10,random_observed,1098,12-17-19-42-49-61-81-94-102-113,"[12, 17, 19, 42, 49, 61, 81, 94, 102, 113]",1.0,0.003004014492035023,0.0,12.0,1.06256644574486,0.8734709568292777,1.9289068750076694
two_phase_starcoder,10,random_observed,1099,1-3-24-46-54-82-96-108-111-112,"[1, 3, 24, 46, 54, 82, 96, 108, 111, 112]",1.0,0.0027552247047424316,6.878376007080078e-05,9.0,5.198218050053026,0.9285664859877754,1.2484251669957303
two_phase_starcoder,10,random_observed,1100,3-13-17-38-68-70-74-77-82-102,"[3, 13, 17, 38, 68, 70, 74, 77, 82, 102]",1.0,0.016067028045654186,6.878376007080078e-05,34.0,0.18635480891323236,0.810571637258294,2.247360999986995
two_phase_starcoder,10,random_observed,1101,3-18-45-50-54-66-84-107-108-110,"[3, 18, 45, 50, 54, 66, 84, 107, 108, 110]",1.0,0.0,0.0,1.0,0.07089340747560731,0.904247876061969,1.9706509999959962
two_phase_starcoder,10,random_observed,1102,31-35-46-55-68-82-90-93-97-103,"[31, 35, 46, 55, 68, 82, 90, 93, 97, 103]",1.0,0.009489715099334606,6.878376007080078e-05,24.0,0.46675633487005713,0.7933648560335217,2.1257935839967104
two_phase_starcoder,10,random_observed,1103,24-28-31-33-39-48-60-68-88-92,"[24, 28, 31, 33, 39, 48, 60, 68, 88, 92]",1.0,0.13652747869491577,0.05009502172470104,72.0,3.7726054520667214,0.8100641986698959,2.1357477079873206
two_phase_starcoder,10,random_observed,1104,1-15-16-26-27-50-57-73-76-107,"[1, 15, 16, 26, 27, 50, 57, 73, 76, 107]",1.0,0.005128920078277588,0.004112839698791393,18.0,4.268348219064454,0.9343097681928265,1.7627438329946017
two_phase_starcoder,10,random_observed,1105,9-20-39-51-56-83-91-105-108-110,"[9, 20, 39, 51, 56, 83, 91, 105, 108, 110]",1.0,0.014097630977630615,0.014097630977630615,29.0,0.04257808033464817,0.9241225541075616,2.289464166999096
two_phase_starcoder,10,kcenter_observed,2010,49-50-54-55-56-70-89-91-104-105,"[49, 50, 54, 55, 56, 70, 89, 91, 104, 105]",1.0,0.0672311782836914,0.03184103965759266,66.0,0.0745338375559798,0.8603390612386116,2.090289583997219
two_phase_starcoder,10,kcenter_observed,2011,32-50-51-56-62-72-82-84-109-114,"[32, 50, 51, 56, 62, 72, 82, 84, 109, 114]",1.0,0.0018771886825562634,0.0008053779602050781,7.0,0.1408992215401045,0.9328797139891595,2.0088765419932315
two_phase_starcoder,10,kcenter_observed,2012,41-47-55-68-81-86-87-100-106-108,"[41, 47, 55, 68, 81, 86, 87, 100, 106, 108]",1.0,0.0012335777282714844,0.00032567977905262335,6.0,0.04797669285804292,0.945511859454888,2.2360994159971597
two_phase_starcoder,10,kcenter_observed,2013,8-23-50-51-55-56-68-83-105-109,"[8, 23, 50, 51, 55, 56, 68, 83, 105, 109]",1.0,0.004112839698791393,0.004112839698791393,15.0,0.06500652609107356,0.8979894668050591,2.228109500007122
