source_file,row_number,original_pattern,normalized_glob,severity,code,message
named.csv,1757,gs://marin-us-*/align/*,gs://marin-us-east5/align/*,info,bucket_prefix_expansion,Expanded bucket wildcard `marin-us-*` to 5 known repo buckets.
named.csv,1757,gs://marin-us-*/align/*,gs://marin-us-west4/align/*,info,bucket_prefix_expansion,Expanded bucket wildcard `marin-us-*` to 5 known repo buckets.
named.csv,2,gs://marin-us-central2/adamh-scaling-ladder-nemotron-optimal.*,gs://marin-us-central2/adamh-scaling-ladder-nemotron-optimal*,warning,regex_dotstar_suffix,Converted regex-like `.*` suffix to glob `*`.
named.csv,3,gs://marin-us-central1/checkpoints/isoflop/.*,gs://marin-us-central1/checkpoints/isoflop/**,warning,regex_dotstar_prefix,Converted `/. *`-style regex prefix to recursive glob `/**`.
named.csv,4,gs://marin-*/pinlin_calvin_xu/,gs://marin-eu-west4/pinlin_calvin_xu/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,4,gs://marin-*/pinlin_calvin_xu/,gs://marin-us-central1/pinlin_calvin_xu/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,4,gs://marin-*/pinlin_calvin_xu/,gs://marin-us-central2/pinlin_calvin_xu/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,4,gs://marin-*/pinlin_calvin_xu/,gs://marin-us-east1/pinlin_calvin_xu/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,4,gs://marin-*/pinlin_calvin_xu/,gs://marin-us-east5/pinlin_calvin_xu/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,4,gs://marin-*/pinlin_calvin_xu/,gs://marin-us-west4/pinlin_calvin_xu/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,13,gs://marin-us-central1/evaluation,gs://marin-us-central1/evaluation/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,14,gs://marin-*/ego-dex,gs://marin-eu-west4/ego-dex/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,14,gs://marin-*/ego-dex,gs://marin-us-central1/ego-dex/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,14,gs://marin-*/ego-dex,gs://marin-us-central2/ego-dex/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,14,gs://marin-*/ego-dex,gs://marin-us-east1/ego-dex/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,14,gs://marin-*/ego-dex,gs://marin-us-east5/ego-dex/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,14,gs://marin-*/ego-dex,gs://marin-us-west4/ego-dex/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,15,gs://marin-*/webdatasets,gs://marin-eu-west4/webdatasets/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,15,gs://marin-*/webdatasets,gs://marin-us-central1/webdatasets/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,15,gs://marin-*/webdatasets,gs://marin-us-central2/webdatasets/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,15,gs://marin-*/webdatasets,gs://marin-us-east1/webdatasets/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,15,gs://marin-*/webdatasets,gs://marin-us-east5/webdatasets/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,15,gs://marin-*/webdatasets,gs://marin-us-west4/webdatasets/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,16,gs://marin-*/dmlab,gs://marin-eu-west4/dmlab/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,16,gs://marin-*/dmlab,gs://marin-us-central1/dmlab/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,16,gs://marin-*/dmlab,gs://marin-us-central2/dmlab/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,16,gs://marin-*/dmlab,gs://marin-us-east1/dmlab/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,16,gs://marin-*/dmlab,gs://marin-us-east5/dmlab/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,16,gs://marin-*/dmlab,gs://marin-us-west4/dmlab/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,17,gs://marin-*/re10k_clips,gs://marin-eu-west4/re10k_clips/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,17,gs://marin-*/re10k_clips,gs://marin-us-central1/re10k_clips/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,17,gs://marin-*/re10k_clips,gs://marin-us-central2/re10k_clips/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,17,gs://marin-*/re10k_clips,gs://marin-us-east1/re10k_clips/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,17,gs://marin-*/re10k_clips,gs://marin-us-east5/re10k_clips/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,17,gs://marin-*/re10k_clips,gs://marin-us-west4/re10k_clips/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,18,gs://marin-*/DL3DV,gs://marin-eu-west4/DL3DV/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,18,gs://marin-*/DL3DV,gs://marin-us-central1/DL3DV/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,18,gs://marin-*/DL3DV,gs://marin-us-central2/DL3DV/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,18,gs://marin-*/DL3DV,gs://marin-us-east1/DL3DV/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,18,gs://marin-*/DL3DV,gs://marin-us-east5/DL3DV/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,18,gs://marin-*/DL3DV,gs://marin-us-west4/DL3DV/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,19,gs://marin-us-central2/evaluation/evalchemy,gs://marin-us-central2/evaluation/evalchemy/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,21,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot3_math53k_n1_vr1_round1-16b3cd/,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot3_math53k_n1_vr1_round1-16b3cd/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,22,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot3_math53k_n1_vr3_round1-c33b92/,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot3_math53k_n1_vr3_round1-c33b92/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,23,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot3_math53k_n4_vr1_round1-b2bf48/,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot3_math53k_n4_vr1_round1-b2bf48/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,24,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot3_math53k_n4_vr3_round1-c608fa/,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot3_math53k_n4_vr3_round1-c608fa/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,25,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot3_math53k_n8_vr1_round1-913d32/,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot3_math53k_n8_vr1_round1-913d32/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,26,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot3_math53k_n8_vr3_round1-e7db3b/,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot3_math53k_n8_vr3_round1-e7db3b/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,27,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot4_math30k_n4_vr3_round1-0e7dc3/,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot4_math30k_n4_vr3_round1-0e7dc3/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,28,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot4_science26k_n1_vr1_round1-f757ed/,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot4_science26k_n1_vr1_round1-f757ed/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,29,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot4_science26k_n4_vr3_round1-82c9f4/,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot4_science26k_n4_vr3_round1-82c9f4/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,30,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot4_science26k_n8_vr3_round1-5c8b4c/,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot4_science26k_n8_vr3_round1-5c8b4c/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,31,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot4_code9k_n1_vr1_round1-ddab85/,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot4_code9k_n1_vr1_round1-ddab85/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,32,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot4_code9k_n4_vr3_round1-c4bb99/,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot4_code9k_n4_vr3_round1-c4bb99/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,33,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot4_code9k_n8_vr3_round1-e67d23/,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot4_code9k_n8_vr3_round1-e67d23/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,34,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot4_code9k_n8_vr5_round1-2e374d,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot4_code9k_n8_vr5_round1-2e374d/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,35,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot4_science26k_n8_vr5_round1-e46bc8,gs://marin-us-central2/checkpoints/exp_sft_qwen3_4b_selfinstill_ot4_science26k_n8_vr5_round1-e46bc8/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,36,gs://marin-us-central1/checkpoints/qwen3-8b-rephraser-sft-v4-193d7b/hf/step-1318/,gs://marin-us-central1/checkpoints/qwen3-8b-rephraser-sft-v4-193d7b/hf/step-1318/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,37,gs://marin-us-central1/checkpoints/qwen3-4b-thinking-rephraser-sft-32k-v5-e17272/hf/step-750/,gs://marin-us-central1/checkpoints/qwen3-4b-thinking-rephraser-sft-32k-v5-e17272/hf/step-750/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,38,gs://marin-us-central1/checkpoints/qwen3-1.7b-rephraser-sft-v4-4c525e/hf/step-1318/,gs://marin-us-central1/checkpoints/qwen3-1.7b-rephraser-sft-v4-4c525e/hf/step-1318/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,39,gs://marin-us-central1/checkpoints/qwen3-0.6b-rephraser-sft-v6-5a8b19/hf/step-1318/,gs://marin-us-central1/checkpoints/qwen3-0.6b-rephraser-sft-v6-5a8b19/hf/step-1318/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,40,gs://marin-us-central1/checkpoints/qwen3-8b-rephraser-mid-sft-v1-5a71ec/hf/step-1250/,gs://marin-us-central1/checkpoints/qwen3-8b-rephraser-mid-sft-v1-5a71ec/hf/step-1250/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,41,gs://marin-us-central1/checkpoints/qwen3-1.7b-rephraser-mid-sft-v1-bab2de/hf/step-9398/,gs://marin-us-central1/checkpoints/qwen3-1.7b-rephraser-mid-sft-v1-bab2de/hf/step-9398/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,42,gs://marin-us-central1/checkpoints/qwen3-0.6b-rephraser-mid-sft-v1-d39527/hf/step-9398/,gs://marin-us-central1/checkpoints/qwen3-0.6b-rephraser-mid-sft-v1-d39527/hf/step-9398/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,43,gs://marin-us-central1/exp2166-scaling-ladder-nemotron-validation-optimal-1e+20-9563f0/,gs://marin-us-central1/exp2166-scaling-ladder-nemotron-validation-optimal-1e+20-9563f0/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,44,gs://marin-us-central1/cooldown-rephraser-d7d976d3-150warc-v2-f8aa0b/,gs://marin-us-central1/cooldown-rephraser-d7d976d3-150warc-v2-f8aa0b/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,45,gs://marin-us-central1/cooldown-dclm-filtered-v1-54cdb7/,gs://marin-us-central1/cooldown-dclm-filtered-v1-54cdb7/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,46,gs://marin-us-central1/cooldown-dclm-100m-v2-32bcbc/,gs://marin-us-central1/cooldown-dclm-100m-v2-32bcbc/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
